County,State,State_FIPS,County_FIPS,white_population,total_population,age_60_and_over,housing_cost_burden,median_gross_rent,age_15_to_44_percentage,gini_index,native_american_population,median_household_income,asian_population,per_capita_income,total_population_race,median_home_value,black_population,age_18_and_under_percentage
Montgomery County,Maryland,24,31,,,,,,,,,,,,,,,8.2
Prince George's County,Maryland,24,33,,,,,,,,,,,,,,,12.6
Barnstable County,Massachusetts,25,1,,,,,,,,,,,,,,,7.9
Berkshire County,Massachusetts,25,3,,,,,,,,,,,,,,,10.0
Bristol County,Massachusetts,25,5,,,,,,,,,,,,,,,10.0
Dukes County,Massachusetts,25,7,,,,,,,,,,,,,,,6.8
Essex County,Massachusetts,25,9,,,,,,,,,,,,,,,9.3
Franklin County,Massachusetts,25,11,,,,,,,,,,,,,,,8.7
Hampden County,Massachusetts,25,13,,,,,,,,,,,,,,,11.2
Hampshire County,Massachusetts,25,15,,,,,,,,,,,,,,,20.7
Middlesex County,Massachusetts,25,17,,,,,,,,,,,,,,,9.9
Nantucket County,Massachusetts,25,19,,,,,,,,,,,,,,,6.1
Norfolk County,Massachusetts,25,21,,,,,,,,,,,,,,,8.2
Plymouth County,Massachusetts,25,23,,,,,,,,,,,,,,,8.6
Suffolk County,Massachusetts,25,25,,,,,,,,,,,,,,,17.2
Worcester County,Massachusetts,25,27,,,,,,,,,,,,,,,10.1
Alcona County,Michigan,26,1,,,,,,,,,,,,,,,4.9
Alger County,Michigan,26,3,,,,,,,,,,,,,,,8.1
Allegan County,Michigan,26,5,,,,,,,,,,,,,,,7.8
Alpena County,Michigan,26,7,,,,,,,,,,,,,,,8.0
Antrim County,Michigan,26,9,,,,,,,,,,,,,,,6.3
Arenac County,Michigan,26,11,,,,,,,,,,,,,,,7.3
Baraga County,Michigan,26,13,,,,,,,,,,,,,,,7.6
Barry County,Michigan,26,15,,,,,,,,,,,,,,,7.9
Bay County,Michigan,26,17,,,,,,,,,,,,,,,8.8
Benzie County,Michigan,26,19,,,,,,,,,,,,,,,6.3
Berrien County,Michigan,26,21,,,,,,,,,,,,,,,8.7
Branch County,Michigan,26,23,,,,,,,,,,,,,,,8.7
Calhoun County,Michigan,26,25,,,,,,,,,,,,,,,9.6
Cass County,Michigan,26,27,,,,,,,,,,,,,,,8.3
Charlevoix County,Michigan,26,29,,,,,,,,,,,,,,,7.1
Cheboygan County,Michigan,26,31,,,,,,,,,,,,,,,6.9
Chippewa County,Michigan,26,33,,,,,,,,,,,,,,,11.3
Clare County,Michigan,26,35,,,,,,,,,,,,,,,7.7
Clinton County,Michigan,26,37,,,,,,,,,,,,,,,10.5
Crawford County,Michigan,26,39,,,,,,,,,,,,,,,6.9
Delta County,Michigan,26,41,,,,,,,,,,,,,,,7.9
Dickinson County,Michigan,26,43,,,,,,,,,,,,,,,7.2
Eaton County,Michigan,26,45,,,,,,,,,,,,,,,9.5
Emmet County,Michigan,26,47,,,,,,,,,,,,,,,7.8
Genesee County,Michigan,26,49,,,,,,,,,,,,,,,9.2
Gladwin County,Michigan,26,51,,,,,,,,,,,,,,,7.2
Gogebic County,Michigan,26,53,,,,,,,,,,,,,,,8.9
Grand Traverse County,Michigan,26,55,,,,,,,,,,,,,,,8.6
Gratiot County,Michigan,26,57,,,,,,,,,,,,,,,12.0
Hillsdale County,Michigan,26,59,,,,,,,,,,,,,,,9.8
Houghton County,Michigan,26,61,,,,,,,,,,,,,,,25.8
Huron County,Michigan,26,63,,,,,,,,,,,,,,,7.0
Ingham County,Michigan,26,65,,,,,,,,,,,,,,,19.8
Ionia County,Michigan,26,67,,,,,,,,,,,,,,,10.3
Iosco County,Michigan,26,69,,,,,,,,,,,,,,,7.2
Iron County,Michigan,26,71,,,,,,,,,,,,,,,5.9
Isabella County,Michigan,26,73,,,,,,,,,,,,,,,30.8
Jackson County,Michigan,26,75,,,,,,,,,,,,,,,9.4
Kalamazoo County,Michigan,26,77,,,,,,,,,,,,,,,16.2
Kalkaska County,Michigan,26,79,,,,,,,,,,,,,,,7.0
Kent County,Michigan,26,81,,,,,,,,,,,,,,,10.6
Keweenaw County,Michigan,26,83,,,,,,,,,,,,,,,5.7
Lake County,Michigan,26,85,,,,,,,,,,,,,,,6.8
Lapeer County,Michigan,26,87,,,,,,,,,,,,,,,8.4
Leelanau County,Michigan,26,89,,,,,,,,,,,,,,,6.6
Lenawee County,Michigan,26,91,,,,,,,,,,,,,,,10.4
Livingston County,Michigan,26,93,,,,,,,,,,,,,,,7.6
Luce County,Michigan,26,95,,,,,,,,,,,,,,,7.2
Mackinac County,Michigan,26,97,,,,,,,,,,,,,,,6.3
Macomb County,Michigan,26,99,,,,,,,,,,,,,,,8.7
Manistee County,Michigan,26,101,,,,,,,,,,,,,,,9.6
Marquette County,Michigan,26,103,,,,,,,,,,,,,,,14.6
Mason County,Michigan,26,105,,,,,,,,,,,,,,,7.5
Mecosta County,Michigan,26,107,,,,,,,,,,,,,,,22.1
Menominee County,Michigan,26,109,,,,,,,,,,,,,,,6.6
Midland County,Michigan,26,111,,,,,,,,,,,,,,,10.0
Missaukee County,Michigan,26,113,,,,,,,,,,,,,,,7.5
Monroe County,Michigan,26,115,,,,,,,,,,,,,,,8.9
Montcalm County,Michigan,26,117,,,,,,,,,,,,,,,9.5
Montmorency County,Michigan,26,119,,,,,,,,,,,,,,,6.3
Muskegon County,Michigan,26,121,,,,,,,,,,,,,,,9.4
Newaygo County,Michigan,26,123,,,,,,,,,,,,,,,8.3
Oakland County,Michigan,26,125,,,,,,,,,,,,,,,8.1
Oceana County,Michigan,26,127,,,,,,,,,,,,,,,7.8
Ogemaw County,Michigan,26,129,,,,,,,,,,,,,,,7.0
Ontonagon County,Michigan,26,131,,,,,,,,,,,,,,,4.4
Osceola County,Michigan,26,133,,,,,,,,,,,,,,,8.1
Oscoda County,Michigan,26,135,,,,,,,,,,,,,,,6.6
Otsego County,Michigan,26,137,,,,,,,,,,,,,,,7.6
Ottawa County,Michigan,26,139,,,,,,,,,,,,,,,12.2
Presque Isle County,Michigan,26,141,,,,,,,,,,,,,,,5.8
Roscommon County,Michigan,26,143,,,,,,,,,,,,,,,6.1
Saginaw County,Michigan,26,145,,,,,,,,,,,,,,,10.8
Saint Clair County,Michigan,26,147,,,,,,,,,,,,,,,8.5
Saint Joseph County,Michigan,26,149,,,,,,,,,,,,,,,8.7
Sanilac County,Michigan,26,151,,,,,,,,,,,,,,,7.8
Schoolcraft County,Michigan,26,153,,,,,,,,,,,,,,,6.8
Shiawassee County,Michigan,26,155,,,,,,,,,,,,,,,8.8
Tuscola County,Michigan,26,157,,,,,,,,,,,,,,,8.4
Van Buren County,Michigan,26,159,,,,,,,,,,,,,,,8.6
Washtenaw County,Michigan,26,161,,,,,,,,,,,,,,,17.8
Wayne County,Michigan,26,163,,,,,,,,,,,,,,,10.1
Wexford County,Michigan,26,165,,,,,,,,,,,,,,,7.8
Aitkin County,Minnesota,27,1,,,,,,,,,,,,,,,5.2
Anoka County,Minnesota,27,3,,,,,,,,,,,,,,,8.5
Becker County,Minnesota,27,5,,,,,,,,,,,,,,,6.9
Beltrami County,Minnesota,27,7,,,,,,,,,,,,,,,14.7
Benton County,Minnesota,27,9,,,,,,,,,,,,,,,10.6
Big Stone County,Minnesota,27,11,,,,,,,,,,,,,,,6.3
Blue Earth County,Minnesota,27,13,,,,,,,,,,,,,,,23.0
Brown County,Minnesota,27,15,,,,,,,,,,,,,,,10.1
Carlton County,Minnesota,27,17,,,,,,,,,,,,,,,7.8
Carver County,Minnesota,27,19,,,,,,,,,,,,,,,7.1
Cass County,Minnesota,27,21,,,,,,,,,,,,,,,6.7
Chippewa County,Minnesota,27,23,,,,,,,,,,,,,,,7.2
Chisago County,Minnesota,27,25,,,,,,,,,,,,,,,8.2
Clay County,Minnesota,27,27,,,,,,,,,,,,,,,15.8
Clearwater County,Minnesota,27,29,,,,,,,,,,,,,,,7.3
Cook County,Minnesota,27,31,,,,,,,,,,,,,,,6.5
Cottonwood County,Minnesota,27,33,,,,,,,,,,,,,,,7.2
Crow Wing County,Minnesota,27,35,,,,,,,,,,,,,,,7.6
Dakota County,Minnesota,27,37,,,,,,,,,,,,,,,8.2
Dodge County,Minnesota,27,39,,,,,,,,,,,,,,,7.6
Douglas County,Minnesota,27,41,,,,,,,,,,,,,,,9.3
Faribault County,Minnesota,27,43,,,,,,,,,,,,,,,7.5
Fillmore County,Minnesota,27,45,,,,,,,,,,,,,,,7.3
Freeborn County,Minnesota,27,47,,,,,,,,,,,,,,,8.2
Goodhue County,Minnesota,27,49,,,,,,,,,,,,,,,7.7
Grant County,Minnesota,27,51,,,,,,,,,,,,,,,7.2
Hennepin County,Minnesota,27,53,,,,,,,,,,,,,,,9.9
Houston County,Minnesota,27,55,,,,,,,,,,,,,,,7.2
Hubbard County,Minnesota,27,57,,,,,,,,,,,,,,,6.3
Isanti County,Minnesota,27,59,,,,,,,,,,,,,,,8.3
Itasca County,Minnesota,27,61,,,,,,,,,,,,,,,7.8
Jackson County,Minnesota,27,63,,,,,,,,,,,,,,,7.6
Kanabec County,Minnesota,27,65,,,,,,,,,,,,,,,7.1
Kandiyohi County,Minnesota,27,67,,,,,,,,,,,,,,,10.2
Kittson County,Minnesota,27,69,,,,,,,,,,,,,,,6.8
Koochiching County,Minnesota,27,71,,,,,,,,,,,,,,,7.3
Lac qui Parle County,Minnesota,27,73,,,,,,,,,,,,,,,5.9
Lake County,Minnesota,27,75,,,,,,,,,,,,,,,6.2
Lake of the Woods County,Minnesota,27,77,,,,,,,,,,,,,,,6.2
Le Sueur County,Minnesota,27,79,,,,,,,,,,,,,,,6.7
Lincoln County,Minnesota,27,81,,,,,,,,,,,,,,,6.8
Lyon County,Minnesota,27,83,,,,,,,,,,,,,,,12.4
McLeod County,Minnesota,27,85,,,,,,,,,,,,,,,8.0
Mahnomen County,Minnesota,27,87,,,,,,,,,,,,,,,7.2
Marshall County,Minnesota,27,89,,,,,,,,,,,,,,,6.9
Martin County,Minnesota,27,91,,,,,,,,,,,,,,,6.8
Meeker County,Minnesota,27,93,,,,,,,,,,,,,,,7.6
Mille Lacs County,Minnesota,27,95,,,,,,,,,,,,,,,7.6
Morrison County,Minnesota,27,97,,,,,,,,,,,,,,,7.8
Mower County,Minnesota,27,99,,,,,,,,,,,,,,,9.2
Murray County,Minnesota,27,101,,,,,,,,,,,,,,,6.3
Nicollet County,Minnesota,27,103,,,,,,,,,,,,,,,14.8
Nobles County,Minnesota,27,105,,,,,,,,,,,,,,,10.0
Norman County,Minnesota,27,107,,,,,,,,,,,,,,,6.6
Olmsted County,Minnesota,27,109,,,,,,,,,,,,,,,7.6
Otter Tail County,Minnesota,27,111,,,,,,,,,,,,,,,7.2
Pennington County,Minnesota,27,113,,,,,,,,,,,,,,,9.5
Pine County,Minnesota,27,115,,,,,,,,,,,,,,,7.4
Pipestone County,Minnesota,27,117,,,,,,,,,,,,,,,6.7
Polk County,Minnesota,27,119,,,,,,,,,,,,,,,11.5
Pope County,Minnesota,27,121,,,,,,,,,,,,,,,6.6
Ramsey County,Minnesota,27,123,,,,,,,,,,,,,,,12.0
Red Lake County,Minnesota,27,125,,,,,,,,,,,,,,,7.0
Redwood County,Minnesota,27,127,,,,,,,,,,,,,,,7.5
Renville County,Minnesota,27,129,,,,,,,,,,,,,,,7.4
Rice County,Minnesota,27,131,,,,,,,,,,,,,,,15.6
Rock County,Minnesota,27,133,,,,,,,,,,,,,,,6.7
Roseau County,Minnesota,27,135,,,,,,,,,,,,,,,7.0
Saint Louis County,Minnesota,27,137,,,,,,,,,,,,,,,13.4
Scott County,Minnesota,27,139,,,,,,,,,,,,,,,7.2
Sherburne County,Minnesota,27,141,,,,,,,,,,,,,,,9.0
Sibley County,Minnesota,27,143,,,,,,,,,,,,,,,6.8
Stearns County,Minnesota,27,145,,,,,,,,,,,,,,,16.1
Steele County,Minnesota,27,147,,,,,,,,,,,,,,,7.8
Stevens County,Minnesota,27,149,,,,,,,,,,,,,,,19.0
Swift County,Minnesota,27,151,,,,,,,,,,,,,,,7.9
Todd County,Minnesota,27,153,,,,,,,,,,,,,,,8.2
Traverse County,Minnesota,27,155,,,,,,,,,,,,,,,6.3
Wabasha County,Minnesota,27,157,,,,,,,,,,,,,,,7.2
Wadena County,Minnesota,27,159,,,,,,,,,,,,,,,8.3
Waseca County,Minnesota,27,161,,,,,,,,,,,,,,,7.6
Washington County,Minnesota,27,163,,,,,,,,,,,,,,,7.8
Watonwan County,Minnesota,27,165,,,,,,,,,,,,,,,8.1
Wilkin County,Minnesota,27,167,,,,,,,,,,,,,,,6.8
Winona County,Minnesota,27,169,,,,,,,,,,,,,,,20.3
Wright County,Minnesota,27,171,,,,,,,,,,,,,,,6.8
Yellow Medicine County,Minnesota,27,173,,,,,,,,,,,,,,,8.4
Adams County,Mississippi,28,1,,,,,,,,,,,,,,,8.3
Alcorn County,Mississippi,28,3,,,,,,,,,,,,,,,8.7
Amite County,Mississippi,28,5,,,,,,,,,,,,,,,9.8
Attala County,Mississippi,28,7,,,,,,,,,,,,,,,9.3
Benton County,Mississippi,28,9,,,,,,,,,,,,,,,10.9
Bolivar County,Mississippi,28,11,,,,,,,,,,,,,,,12.8
Calhoun County,Mississippi,28,13,,,,,,,,,,,,,,,8.7
Carroll County,Mississippi,28,15,,,,,,,,,,,,,,,7.4
Chickasaw County,Mississippi,28,17,,,,,,,,,,,,,,,8.8
Choctaw County,Mississippi,28,19,,,,,,,,,,,,,,,8.7
Claiborne County,Mississippi,28,21,,,,,,,,,,,,,,,11.9
Clarke County,Mississippi,28,23,,,,,,,,,,,,,,,7.7
Clay County,Mississippi,28,25,,,,,,,,,,,,,,,9.8
Coahoma County,Mississippi,28,27,,,,,,,,,,,,,,,12.3
Copiah County,Mississippi,28,29,,,,,,,,,,,,,,,11.9
Covington County,Mississippi,28,31,,,,,,,,,,,,,,,9.1
DeSoto County,Mississippi,28,33,,,,,,,,,,,,,,,8.5
Forrest County,Mississippi,28,35,,,,,,,,,,,,,,,15.8
Franklin County,Mississippi,28,37,,,,,,,,,,,,,,,8.1
George County,Mississippi,28,39,,,,,,,,,,,,,,,9.6
Greene County,Mississippi,28,41,,,,,,,,,,,,,,,10.5
Grenada County,Mississippi,28,43,,,,,,,,,,,,,,,10.5
Hancock County,Mississippi,28,45,,,,,,,,,,,,,,,8.6
Harrison County,Mississippi,28,47,,,,,,,,,,,,,,,11.6
Hinds County,Mississippi,28,49,,,,,,,,,,,,,,,12.2
Holmes County,Mississippi,28,51,,,,,,,,,,,,,,,13.5
Humphreys County,Mississippi,28,53,,,,,,,,,,,,,,,10.4
Issaquena County,Mississippi,28,55,,,,,,,,,,,,,,,9.4
Itawamba County,Mississippi,28,57,,,,,,,,,,,,,,,11.3
Jackson County,Mississippi,28,59,,,,,,,,,,,,,,,9.5
Jasper County,Mississippi,28,61,,,,,,,,,,,,,,,8.7
Jefferson County,Mississippi,28,63,,,,,,,,,,,,,,,12.6
Jefferson Davis County,Mississippi,28,65,,,,,,,,,,,,,,,8.9
Jones County,Mississippi,28,67,,,,,,,,,,,,,,,10.1
Kemper County,Mississippi,28,69,,,,,,,,,,,,,,,10.3
Lafayette County,Mississippi,28,71,,,,,,,,,,,,,,,26.4
Lamar County,Mississippi,28,73,,,,,,,,,,,,,,,11.2
Lauderdale County,Mississippi,28,75,,,,,,,,,,,,,,,10.3
Lawrence County,Mississippi,28,77,,,,,,,,,,,,,,,9.1
Leake County,Mississippi,28,79,,,,,,,,,,,,,,,10.5
Lee County,Mississippi,28,81,,,,,,,,,,,,,,,8.9
Leflore County,Mississippi,28,83,,,,,,,,,,,,,,,12.4
Lincoln County,Mississippi,28,85,,,,,,,,,,,,,,,8.6
Lowndes County,Mississippi,28,87,,,,,,,,,,,,,,,10.8
Madison County,Mississippi,28,89,,,,,,,,,,,,,,,8.8
Marion County,Mississippi,28,91,,,,,,,,,,,,,,,9.2
Marshall County,Mississippi,28,93,,,,,,,,,,,,,,,9.9
Monroe County,Mississippi,28,95,,,,,,,,,,,,,,,9.0
Montgomery County,Mississippi,28,97,,,,,,,,,,,,,,,11.7
Neshoba County,Mississippi,28,99,,,,,,,,,,,,,,,8.7
Newton County,Mississippi,28,101,,,,,,,,,,,,,,,9.6
Noxubee County,Mississippi,28,103,,,,,,,,,,,,,,,10.5
Oktibbeha County,Mississippi,28,105,,,,,,,,,,,,,,,32.9
Panola County,Mississippi,28,107,,,,,,,,,,,,,,,9.5
Pearl River County,Mississippi,28,109,,,,,,,,,,,,,,,9.2
Perry County,Mississippi,28,111,,,,,,,,,,,,,,,8.3
Pike County,Mississippi,28,113,,,,,,,,,,,,,,,9.4
Pontotoc County,Mississippi,28,115,,,,,,,,,,,,,,,10.0
Prentiss County,Mississippi,28,117,,,,,,,,,,,,,,,11.3
Quitman County,Mississippi,28,119,,,,,,,,,,,,,,,11.1
Rankin County,Mississippi,28,121,,,,,,,,,,,,,,,8.3
Scott County,Mississippi,28,123,,,,,,,,,,,,,,,10.3
Sharkey County,Mississippi,28,125,,,,,,,,,,,,,,,11.0
Simpson County,Mississippi,28,127,,,,,,,,,,,,,,,9.3
Smith County,Mississippi,28,129,,,,,,,,,,,,,,,8.2
Stone County,Mississippi,28,131,,,,,,,,,,,,,,,12.4
Sunflower County,Mississippi,28,133,,,,,,,,,,,,,,,12.8
Tallahatchie County,Mississippi,28,135,,,,,,,,,,,,,,,14.8
Tate County,Mississippi,28,137,,,,,,,,,,,,,,,11.6
Tippah County,Mississippi,28,139,,,,,,,,,,,,,,,9.5
Tishomingo County,Mississippi,28,141,,,,,,,,,,,,,,,8.7
Tunica County,Mississippi,28,143,,,,,,,,,,,,,,,9.6
Union County,Mississippi,28,145,,,,,,,,,,,,,,,8.8
Walthall County,Mississippi,28,147,,,,,,,,,,,,,,,8.8
Warren County,Mississippi,28,149,,,,,,,,,,,,,,,8.5
Washington County,Mississippi,28,151,,,,,,,,,,,,,,,10.2
Wayne County,Mississippi,28,153,,,,,,,,,,,,,,,9.8
Webster County,Mississippi,28,155,,,,,,,,,,,,,,,8.5
Wilkinson County,Mississippi,28,157,,,,,,,,,,,,,,,10.9
Winston County,Mississippi,28,159,,,,,,,,,,,,,,,10.3
Yalobusha County,Mississippi,28,161,,,,,,,,,,,,,,,9.5
Yazoo County,Mississippi,28,163,,,,,,,,,,,,,,,8.2
Adair County,Missouri,29,1,,,,,,,,,,,,,,,24.1
Andrew County,Missouri,29,3,,,,,,,,,,,,,,,8.2
Atchison County,Missouri,29,5,,,,,,,,,,,,,,,7.5
Audrain County,Missouri,29,7,,,,,,,,,,,,,,,7.4
Barry County,Missouri,29,9,,,,,,,,,,,,,,,7.7
Barton County,Missouri,29,11,,,,,,,,,,,,,,,7.1
Bates County,Missouri,29,13,,,,,,,,,,,,,,,7.5
Benton County,Missouri,29,15,,,,,,,,,,,,,,,6.7
Bollinger County,Missouri,29,17,,,,,,,,,,,,,,,8.2
Boone County,Missouri,29,19,,,,,,,,,,,,,,,20.8
Buchanan County,Missouri,29,21,,,,,,,,,,,,,,,11.4
Butler County,Missouri,29,23,,,,,,,,,,,,,,,8.2
Caldwell County,Missouri,29,25,,,,,,,,,,,,,,,7.3
Callaway County,Missouri,29,27,,,,,,,,,,,,,,,11.4
Camden County,Missouri,29,29,,,,,,,,,,,,,,,6.6
Cape Girardeau County,Missouri,29,31,,,,,,,,,,,,,,,13.5
Carroll County,Missouri,29,33,,,,,,,,,,,,,,,7.8
Carter County,Missouri,29,35,,,,,,,,,,,,,,,7.8
Cass County,Missouri,29,37,,,,,,,,,,,,,,,8.2
Cedar County,Missouri,29,39,,,,,,,,,,,,,,,6.7
Chariton County,Missouri,29,41,,,,,,,,,,,,,,,7.1
Christian County,Missouri,29,43,,,,,,,,,,,,,,,7.6
Clark County,Missouri,29,45,,,,,,,,,,,,,,,7.8
Clay County,Missouri,29,47,,,,,,,,,,,,,,,8.4
Clinton County,Missouri,29,49,,,,,,,,,,,,,,,7.9
Cole County,Missouri,29,51,,,,,,,,,,,,,,,8.9
Cooper County,Missouri,29,53,,,,,,,,,,,,,,,13.5
Crawford County,Missouri,29,55,,,,,,,,,,,,,,,7.8
Dade County,Missouri,29,57,,,,,,,,,,,,,,,6.4
Dallas County,Missouri,29,59,,,,,,,,,,,,,,,7.6
Daviess County,Missouri,29,61,,,,,,,,,,,,,,,7.2
DeKalb County,Missouri,29,63,,,,,,,,,,,,,,,8.8
Dent County,Missouri,29,65,,,,,,,,,,,,,,,8.4
Douglas County,Missouri,29,67,,,,,,,,,,,,,,,7.7
Dunklin County,Missouri,29,69,,,,,,,,,,,,,,,7.7
Franklin County,Missouri,29,71,,,,,,,,,,,,,,,8.7
Gasconade County,Missouri,29,73,,,,,,,,,,,,,,,7.4
Gentry County,Missouri,29,75,,,,,,,,,,,,,,,8.3
Greene County,Missouri,29,77,,,,,,,,,,,,,,,13.8
Grundy County,Missouri,29,79,,,,,,,,,,,,,,,9.3
Harrison County,Missouri,29,81,,,,,,,,,,,,,,,7.1
Henry County,Missouri,29,83,,,,,,,,,,,,,,,7.2
Hickory County,Missouri,29,85,,,,,,,,,,,,,,,5.6
Holt County,Missouri,29,87,,,,,,,,,,,,,,,7.9
Howard County,Missouri,29,89,,,,,,,,,,,,,,,14.5
Howell County,Missouri,29,91,,,,,,,,,,,,,,,8.9
Iron County,Missouri,29,93,,,,,,,,,,,,,,,8.0
Jackson County,Missouri,29,95,,,,,,,,,,,,,,,9.4
Jasper County,Missouri,29,97,,,,,,,,,,,,,,,10.6
Jefferson County,Missouri,29,99,,,,,,,,,,,,,,,8.6
Johnson County,Missouri,29,101,,,,,,,,,,,,,,,20.9
Knox County,Missouri,29,103,,,,,,,,,,,,,,,7.2
Laclede County,Missouri,29,105,,,,,,,,,,,,,,,8.5
Lafayette County,Missouri,29,107,,,,,,,,,,,,,,,8.4
Lawrence County,Missouri,29,109,,,,,,,,,,,,,,,8.1
Lewis County,Missouri,29,111,,,,,,,,,,,,,,,11.5
Lincoln County,Missouri,29,113,,,,,,,,,,,,,,,7.9
Linn County,Missouri,29,115,,,,,,,,,,,,,,,7.6
Livingston County,Missouri,29,117,,,,,,,,,,,,,,,9.2
McDonald County,Missouri,29,119,,,,,,,,,,,,,,,9.0
Macon County,Missouri,29,121,,,,,,,,,,,,,,,7.6
Madison County,Missouri,29,123,,,,,,,,,,,,,,,8.4
Maries County,Missouri,29,125,,,,,,,,,,,,,,,8.1
Marion County,Missouri,29,127,,,,,,,,,,,,,,,9.0
Mercer County,Missouri,29,129,,,,,,,,,,,,,,,6.7
Miller County,Missouri,29,131,,,,,,,,,,,,,,,8.4
Mississippi County,Missouri,29,133,,,,,,,,,,,,,,,9.6
Moniteau County,Missouri,29,135,,,,,,,,,,,,,,,8.5
Monroe County,Missouri,29,137,,,,,,,,,,,,,,,7.2
Montgomery County,Missouri,29,139,,,,,,,,,,,,,,,7.2
Morgan County,Missouri,29,141,,,,,,,,,,,,,,,6.8
New Madrid County,Missouri,29,143,,,,,,,,,,,,,,,8.5
Newton County,Missouri,29,145,,,,,,,,,,,,,,,9.5
Nodaway County,Missouri,29,147,,,,,,,,,,,,,,,27.1
Oregon County,Missouri,29,149,,,,,,,,,,,,,,,7.5
Osage County,Missouri,29,151,,,,,,,,,,,,,,,11.0
Ozark County,Missouri,29,153,,,,,,,,,,,,,,,6.0
Pemiscot County,Missouri,29,155,,,,,,,,,,,,,,,8.7
Perry County,Missouri,29,157,,,,,,,,,,,,,,,8.7
Pettis County,Missouri,29,159,,,,,,,,,,,,,,,9.5
Phelps County,Missouri,29,161,,,,,,,,,,,,,,,22.3
Pike County,Missouri,29,163,,,,,,,,,,,,,,,10.3
Platte County,Missouri,29,165,,,,,,,,,,,,,,,8.4
Polk County,Missouri,29,167,,,,,,,,,,,,,,,11.6
Pulaski County,Missouri,29,169,,,,,,,,,,,,,,,29.2
Putnam County,Missouri,29,171,,,,,,,,,,,,,,,6.8
Ralls County,Missouri,29,173,,,,,,,,,,,,,,,6.8
Randolph County,Missouri,29,175,,,,,,,,,,,,,,,9.7
Ray County,Missouri,29,177,,,,,,,,,,,,,,,7.9
Reynolds County,Missouri,29,179,,,,,,,,,,,,,,,6.5
Ripley County,Missouri,29,181,,,,,,,,,,,,,,,7.7
Saint Charles County,Missouri,29,183,,,,,,,,,,,,,,,9.0
Saint Clair County,Missouri,29,185,,,,,,,,,,,,,,,7.1
Sainte Genevieve County,Missouri,29,186,,,,,,,,,,,,,,,8.2
Saint Francois County,Missouri,29,187,,,,,,,,,,,,,,,10.2
Saint Louis County,Missouri,29,189,,,,,,,,,,,,,,,9.1
Saline County,Missouri,29,195,,,,,,,,,,,,,,,13.1
Schuyler County,Missouri,29,197,,,,,,,,,,,,,,,9.0
Scotland County,Missouri,29,199,,,,,,,,,,,,,,,8.1
Scott County,Missouri,29,201,,,,,,,,,,,,,,,8.6
Shannon County,Missouri,29,203,,,,,,,,,,,,,,,7.9
Shelby County,Missouri,29,205,,,,,,,,,,,,,,,6.5
Stoddard County,Missouri,29,207,,,,,,,,,,,,,,,9.2
Stone County,Missouri,29,209,,,,,,,,,,,,,,,6.3
Sullivan County,Missouri,29,211,,,,,,,,,,,,,,,8.5
Taney County,Missouri,29,213,,,,,,,,,,,,,,,9.3
Texas County,Missouri,29,215,,,,,,,,,,,,,,,9.2
Vernon County,Missouri,29,217,,,,,,,,,,,,,,,7.9
Warren County,Missouri,29,219,,,,,,,,,,,,,,,7.7
Washington County,Missouri,29,221,,,,,,,,,,,,,,,8.1
Wayne County,Missouri,29,223,,,,,,,,,,,,,,,7.7
Webster County,Missouri,29,225,,,,,,,,,,,,,,,8.0
Worth County,Missouri,29,227,,,,,,,,,,,,,,,6.8
Wright County,Missouri,29,229,,,,,,,,,,,,,,,8.2
Saint Louis City,Missouri,29,510,,,,,,,,,,,,,,,11.8
Beaverhead County,Montana,30,1,,,,,,,,,,,,,,,12.5
Big Horn County,Montana,30,3,,,,,,,,,,,,,,,10.5
Blaine County,Montana,30,5,,,,,,,,,,,,,,,8.9
Broadwater County,Montana,30,7,,,,,,,,,,,,,,,4.3
Carbon County,Montana,30,9,,,,,,,,,,,,,,,5.5
Carter County,Montana,30,11,,,,,,,,,,,,,,,6.6
Cascade County,Montana,30,13,,,,,,,,,,,,,,,10.8
Chouteau County,Montana,30,15,,,,,,,,,,,,,,,8.2
Custer County,Montana,30,17,,,,,,,,,,,,,,,9.6
Daniels County,Montana,30,19,,,,,,,,,,,,,,,4.2
Dawson County,Montana,30,21,,,,,,,,,,,,,,,11.7
Deer Lodge County,Montana,30,23,,,,,,,,,,,,,,,11.4
Fallon County,Montana,30,25,,,,,,,,,,,,,,,6.9
Fergus County,Montana,30,27,,,,,,,,,,,,,,,6.1
Flathead County,Montana,30,29,,,,,,,,,,,,,,,7.7
Gallatin County,Montana,30,31,,,,,,,,,,,,,,,17.6
Garfield County,Montana,30,33,,,,,,,,,,,,,,,3.5
Glacier County,Montana,30,35,,,,,,,,,,,,,,,10.2
Granite County,Montana,30,39,,,,,,,,,,,,,,,5.1
Hill County,Montana,30,41,,,,,,,,,,,,,,,11.9
Jefferson County,Montana,30,43,,,,,,,,,,,,,,,5.8
Judith Basin County,Montana,30,45,,,,,,,,,,,,,,,2.4
Lake County,Montana,30,47,,,,,,,,,,,,,,,8.5
Lewis and Clark County,Montana,30,49,,,,,,,,,,,,,,,8.9
Liberty County,Montana,30,51,,,,,,,,,,,,,,,7.4
Lincoln County,Montana,30,53,,,,,,,,,,,,,,,6.0
McCone County,Montana,30,55,,,,,,,,,,,,,,,4.1
Madison County,Montana,30,57,,,,,,,,,,,,,,,6.0
Meagher County,Montana,30,59,,,,,,,,,,,,,,,5.6
