County,State,State_FIPS,County_FIPS,median_gross_rent,age_15_to_44_percentage,housing_cost_burden,white_population,total_population,age_60_and_over,median_household_income,native_american_population,gini_index,median_home_value,age_18_and_under_percentage,black_population,total_population_race,asian_population,per_capita_income
Anderson County,Kansas,20,3,,,,,,,,,,,,,,7498.0,
Atchison County,Kansas,20,5,,,,,,,,,,,,,,14922.0,
Barber County,Kansas,20,7,,,,,,,,,,,,,,4684.0,
Barton County,Kansas,20,9,,,,,,,,,,,,,,25091.0,
Bourbon County,Kansas,20,11,,,,,,,,,,,,,,13687.0,
Brown County,Kansas,20,13,,,,,,,,,,,,,,8350.0,
Butler County,Kansas,20,15,,,,,,,,,,,,,,61854.0,
Chase County,Kansas,20,17,,,,,,,,,,,,,,2524.0,
Chautauqua County,Kansas,20,19,,,,,,,,,,,,,,3084.0,
Cherokee County,Kansas,20,21,,,,,,,,,,,,,,18566.0,
Cheyenne County,Kansas,20,23,,,,,,,,,,,,,,2504.0,
Clark County,Kansas,20,25,,,,,,,,,,,,,,1958.0,
Clay County,Kansas,20,27,,,,,,,,,,,,,,7932.0,
Cloud County,Kansas,20,29,,,,,,,,,,,,,,8731.0,
Coffey County,Kansas,20,31,,,,,,,,,,,,,,7986.0,
Comanche County,Kansas,20,33,,,,,,,,,,,,,,1721.0,
Cowley County,Kansas,20,35,,,,,,,,,,,,,,31510.0,
Crawford County,Kansas,20,37,,,,,,,,,,,,,,35822.0,
Decatur County,Kansas,20,39,,,,,,,,,,,,,,2798.0,
Dickinson County,Kansas,20,41,,,,,,,,,,,,,,18107.0,
Doniphan County,Kansas,20,43,,,,,,,,,,,,,,7174.0,
Douglas County,Kansas,20,45,,,,,,,,,,,,,,97758.0,
Edwards County,Kansas,20,47,,,,,,,,,,,,,,2777.0,
Elk County,Kansas,20,49,,,,,,,,,,,,,,2414.0,
Ellis County,Kansas,20,51,,,,,,,,,,,,,,27354.0,
Ellsworth County,Kansas,20,53,,,,,,,,,,,,,,5664.0,
Finney County,Kansas,20,55,,,,,,,,,,,,,,28429.0,
Ford County,Kansas,20,57,,,,,,,,,,,,,,30893.0,
Franklin County,Kansas,20,59,,,,,,,,,,,,,,23769.0,
Geary County,Kansas,20,61,,,,,,,,,,,,,,24965.0,
Gove County,Kansas,20,63,,,,,,,,,,,,,,2553.0,
Graham County,Kansas,20,65,,,,,,,,,,,,,,2347.0,
Grant County,Kansas,20,67,,,,,,,,,,,,,,6449.0,
Gray County,Kansas,20,69,,,,,,,,,,,,,,5922.0,
Greeley County,Kansas,20,71,,,,,,,,,,,,,,1066.0,
Greenwood County,Kansas,20,73,,,,,,,,,,,,,,5940.0,
Hamilton County,Kansas,20,75,,,,,,,,,,,,,,2261.0,
Harper County,Kansas,20,77,,,,,,,,,,,,,,5537.0,
Harvey County,Kansas,20,79,,,,,,,,,,,,,,32441.0,
Haskell County,Kansas,20,81,,,,,,,,,,,,,,3611.0,
Hodgeman County,Kansas,20,83,,,,,,,,,,,,,,1793.0,
Jackson County,Kansas,20,85,,,,,,,,,,,,,,11583.0,
Jefferson County,Kansas,20,87,,,,,,,,,,,,,,18069.0,
Jewell County,Kansas,20,89,,,,,,,,,,,,,,2888.0,
Johnson County,Kansas,20,91,,,,,,,,,,,,,,500737.0,
Kearny County,Kansas,20,93,,,,,,,,,,,,,,3400.0,
Kingman County,Kansas,20,95,,,,,,,,,,,,,,7334.0,
Kiowa County,Kansas,20,97,,,,,,,,,,,,,,2384.0,
Labette County,Kansas,20,99,,,,,,,,,,,,,,18279.0,
Lane County,Kansas,20,101,,,,,,,,,,,,,,1649.0,
Leavenworth County,Kansas,20,103,,,,,,,,,,,,,,65828.0,
Lincoln County,Kansas,20,105,,,,,,,,,,,,,,3080.0,
Linn County,Kansas,20,107,,,,,,,,,,,,,,9227.0,
Logan County,Kansas,20,109,,,,,,,,,,,,,,2670.0,
Lyon County,Kansas,20,111,,,,,,,,,,,,,,29484.0,
McPherson County,Kansas,20,113,,,,,,,,,,,,,,27306.0,
Marion County,Kansas,20,115,,,,,,,,,,,,,,11547.0,
Marshall County,Kansas,20,117,,,,,,,,,,,,,,9547.0,
Meade County,Kansas,20,119,,,,,,,,,,,,,,3750.0,
Miami County,Kansas,20,121,,,,,,,,,,,,,,31562.0,
Mitchell County,Kansas,20,123,,,,,,,,,,,,,,6067.0,
Montgomery County,Kansas,20,125,,,,,,,,,,,,,,28487.0,
Morris County,Kansas,20,127,,,,,,,,,,,,,,5376.0,
Morton County,Kansas,20,129,,,,,,,,,,,,,,2658.0,
Nemaha County,Kansas,20,131,,,,,,,,,,,,,,9804.0,
Neosho County,Kansas,20,133,,,,,,,,,,,,,,15341.0,
Ness County,Kansas,20,135,,,,,,,,,,,,,,2939.0,
Norton County,Kansas,20,137,,,,,,,,,,,,,,5064.0,
Osage County,Kansas,20,139,,,,,,,,,,,,,,15295.0,
Osborne County,Kansas,20,141,,,,,,,,,,,,,,3548.0,
Ottawa County,Kansas,20,143,,,,,,,,,,,,,,5727.0,
Pawnee County,Kansas,20,145,,,,,,,,,,,,,,6093.0,
Phillips County,Kansas,20,147,,,,,,,,,,,,,,5282.0,
Pottawatomie County,Kansas,20,149,,,,,,,,,,,,,,21859.0,
Pratt County,Kansas,20,151,,,,,,,,,,,,,,9421.0,
Rawlins County,Kansas,20,153,,,,,,,,,,,,,,2433.0,
Reno County,Kansas,20,155,,,,,,,,,,,,,,58394.0,
Republic County,Kansas,20,157,,,,,,,,,,,,,,4601.0,
Rice County,Kansas,20,159,,,,,,,,,,,,,,9055.0,
Riley County,Kansas,20,161,,,,,,,,,,,,,,62321.0,
Rooks County,Kansas,20,163,,,,,,,,,,,,,,4973.0,
Rush County,Kansas,20,165,,,,,,,,,,,,,,3020.0,
Russell County,Kansas,20,167,,,,,,,,,,,,,,6665.0,
Saline County,Kansas,20,169,,,,,,,,,,,,,,48233.0,
Scott County,Kansas,20,171,,,,,,,,,,,,,,4713.0,
Sedgwick County,Kansas,20,173,,,,,,,,,,,,,,403703.0,
Seward County,Kansas,20,175,,,,,,,,,,,,,,13862.0,
Shawnee County,Kansas,20,177,,,,,,,,,,,,,,147861.0,
Sheridan County,Kansas,20,179,,,,,,,,,,,,,,2435.0,
Sherman County,Kansas,20,181,,,,,,,,,,,,,,5522.0,
Smith County,Kansas,20,183,,,,,,,,,,,,,,3564.0,
Stafford County,Kansas,20,185,,,,,,,,,,,,,,4067.0,
Stanton County,Kansas,20,187,,,,,,,,,,,,,,1774.0,
Stevens County,Kansas,20,189,,,,,,,,,,,,,,5078.0,
Sumner County,Kansas,20,191,,,,,,,,,,,,,,22042.0,
Thomas County,Kansas,20,193,,,,,,,,,,,,,,7381.0,
Trego County,Kansas,20,195,,,,,,,,,,,,,,2768.0,
Wabaunsee County,Kansas,20,197,,,,,,,,,,,,,,6638.0,
Wallace County,Kansas,20,199,,,,,,,,,,,,,,1540.0,
Washington County,Kansas,20,201,,,,,,,,,,,,,,5386.0,
Wichita County,Kansas,20,203,,,,,,,,,,,,,,1948.0,
Wilson County,Kansas,20,205,,,,,,,,,,,,,,8363.0,
Woodson County,Kansas,20,207,,,,,,,,,,,,,,2979.0,
Wyandotte County,Kansas,20,209,,,,,,,,,,,,,,98530.0,
Adair County,Kentucky,21,1,,,,,,,,,,,,,,18257.0,
Allen County,Kentucky,21,3,,,,,,,,,,,,,,19832.0,
Anderson County,Kentucky,21,5,,,,,,,,,,,,,,20998.0,
Ballard County,Kentucky,21,7,,,,,,,,,,,,,,7630.0,
Barren County,Kentucky,21,9,,,,,,,,,,,,,,40417.0,
Bath County,Kentucky,21,11,,,,,,,,,,,,,,11718.0,
Bell County,Kentucky,21,13,,,,,,,,,,,,,,26016.0,
Boone County,Kentucky,21,15,,,,,,,,,,,,,,116641.0,
Bourbon County,Kentucky,21,17,,,,,,,,,,,,,,18092.0,
Boyd County,Kentucky,21,19,,,,,,,,,,,,,,45761.0,
Boyle County,Kentucky,21,21,,,,,,,,,,,,,,26300.0,
Bracken County,Kentucky,21,23,,,,,,,,,,,,,,8091.0,
Breathitt County,Kentucky,21,25,,,,,,,,,,,,,,12941.0,
Breckinridge County,Kentucky,21,27,,,,,,,,,,,,,,19112.0,
Bullitt County,Kentucky,21,29,,,,,,,,,,,,,,75716.0,
Butler County,Kentucky,21,31,,,,,,,,,,,,,,12334.0,
Caldwell County,Kentucky,21,33,,,,,,,,,,,,,,11765.0,
Calloway County,Kentucky,21,35,,,,,,,,,,,,,,35266.0,
Campbell County,Kentucky,21,37,,,,,,,,,,,,,,86091.0,
Carlisle County,Kentucky,21,39,,,,,,,,,,,,,,4697.0,
Carroll County,Kentucky,21,41,,,,,,,,,,,,,,9701.0,
Carter County,Kentucky,21,43,,,,,,,,,,,,,,26740.0,
Casey County,Kentucky,21,45,,,,,,,,,,,,,,15398.0,
Christian County,Kentucky,21,47,,,,,,,,,,,,,,51958.0,
Clark County,Kentucky,21,49,,,,,,,,,,,,,,33150.0,
Clay County,Kentucky,21,51,,,,,,,,,,,,,,19535.0,
Clinton County,Kentucky,21,53,,,,,,,,,,,,,,9936.0,
Crittenden County,Kentucky,21,55,,,,,,,,,,,,,,8896.0,
Cumberland County,Kentucky,21,57,,,,,,,,,,,,,,6276.0,
Daviess County,Kentucky,21,59,,,,,,,,,,,,,,90620.0,
Edmonson County,Kentucky,21,61,,,,,,,,,,,,,,11565.0,
Elliott County,Kentucky,21,63,,,,,,,,,,,,,,7246.0,
Estill County,Kentucky,21,65,,,,,,,,,,,,,,14055.0,
Fayette County,Kentucky,21,67,,,,,,,,,,,,,,238248.0,
Fleming County,Kentucky,21,69,,,,,,,,,,,,,,13975.0,
Floyd County,Kentucky,21,71,,,,,,,,,,,,,,36608.0,
Franklin County,Kentucky,21,73,,,,,,,,,,,,,,41340.0,
Fulton County,Kentucky,21,75,,,,,,,,,,,,,,4460.0,
Gallatin County,Kentucky,21,77,,,,,,,,,,,,,,8144.0,
Garrard County,Kentucky,21,79,,,,,,,,,,,,,,16568.0,
Grant County,Kentucky,21,81,,,,,,,,,,,,,,23531.0,
Graves County,Kentucky,21,83,,,,,,,,,,,,,,33726.0,
Grayson County,Kentucky,21,85,,,,,,,,,,,,,,25165.0,
Green County,Kentucky,21,87,,,,,,,,,,,,,,10491.0,
Greenup County,Kentucky,21,89,,,,,,,,,,,,,,34914.0,
Hancock County,Kentucky,21,91,,,,,,,,,,,,,,8408.0,
Hardin County,Kentucky,21,93,,,,,,,,,,,,,,85878.0,
Harlan County,Kentucky,21,95,,,,,,,,,,,,,,26291.0,
Harrison County,Kentucky,21,97,,,,,,,,,,,,,,17710.0,
Hart County,Kentucky,21,99,,,,,,,,,,,,,,17255.0,
Henderson County,Kentucky,21,101,,,,,,,,,,,,,,40907.0,
Henry County,Kentucky,21,103,,,,,,,,,,,,,,14572.0,
Hickman County,Kentucky,21,105,,,,,,,,,,,,,,4058.0,
Hopkins County,Kentucky,21,107,,,,,,,,,,,,,,41400.0,
Jackson County,Kentucky,21,109,,,,,,,,,,,,,,13283.0,
Jefferson County,Kentucky,21,111,,,,,,,,,,,,,,552798.0,
Jessamine County,Kentucky,21,113,,,,,,,,,,,,,,47493.0,
Johnson County,Kentucky,21,115,,,,,,,,,,,,,,22501.0,
Kenton County,Kentucky,21,117,,,,,,,,,,,,,,148291.0,
Knott County,Kentucky,21,119,,,,,,,,,,,,,,15368.0,
Knox County,Kentucky,21,121,,,,,,,,,,,,,,30478.0,
Larue County,Kentucky,21,123,,,,,,,,,,,,,,13074.0,
Laurel County,Kentucky,21,125,,,,,,,,,,,,,,58146.0,
Lawrence County,Kentucky,21,127,,,,,,,,,,,,,,15491.0,
Lee County,Kentucky,21,129,,,,,,,,,,,,,,6537.0,
Leslie County,Kentucky,21,131,,,,,,,,,,,,,,10410.0,
Letcher County,Kentucky,21,133,,,,,,,,,,,,,,22600.0,
Lewis County,Kentucky,21,135,,,,,,,,,,,,,,13279.0,
Lincoln County,Kentucky,21,137,,,,,,,,,,,,,,23163.0,
Livingston County,Kentucky,21,139,,,,,,,,,,,,,,9044.0,
Logan County,Kentucky,21,141,,,,,,,,,,,,,,24294.0,
Lyon County,Kentucky,21,143,,,,,,,,,,,,,,7590.0,
McCracken County,Kentucky,21,145,,,,,,,,,,,,,,55686.0,
McCreary County,Kentucky,21,147,,,,,,,,,,,,,,16098.0,
McLean County,Kentucky,21,149,,,,,,,,,,,,,,9123.0,
Madison County,Kentucky,21,151,,,,,,,,,,,,,,80999.0,
Magoffin County,Kentucky,21,153,,,,,,,,,,,,,,12776.0,
Marion County,Kentucky,21,155,,,,,,,,,,,,,,17242.0,
Marshall County,Kentucky,21,157,,,,,,,,,,,,,,30482.0,
Martin County,Kentucky,21,159,,,,,,,,,,,,,,11397.0,
Mason County,Kentucky,21,161,,,,,,,,,,,,,,15473.0,
Meade County,Kentucky,21,163,,,,,,,,,,,,,,26198.0,
Menifee County,Kentucky,21,165,,,,,,,,,,,,,,6294.0,
Mercer County,Kentucky,21,167,,,,,,,,,,,,,,19752.0,
Metcalfe County,Kentucky,21,169,,,,,,,,,,,,,,9622.0,
Monroe County,Kentucky,21,171,,,,,,,,,,,,,,10201.0,
Montgomery County,Kentucky,21,173,,,,,,,,,,,,,,26023.0,
Morgan County,Kentucky,21,175,,,,,,,,,,,,,,12488.0,
Muhlenberg County,Kentucky,21,177,,,,,,,,,,,,,,28845.0,
Nelson County,Kentucky,21,179,,,,,,,,,,,,,,41383.0,
Nicholas County,Kentucky,21,181,,,,,,,,,,,,,,6821.0,
Ohio County,Kentucky,21,183,,,,,,,,,,,,,,23162.0,
Oldham County,Kentucky,21,185,,,,,,,,,,,,,,58856.0,
Owen County,Kentucky,21,187,,,,,,,,,,,,,,10241.0,
Owsley County,Kentucky,21,189,,,,,,,,,,,,,,4261.0,
Pendleton County,Kentucky,21,191,,,,,,,,,,,,,,14113.0,
Perry County,Kentucky,21,193,,,,,,,,,,,,,,26303.0,
Pike County,Kentucky,21,195,,,,,,,,,,,,,,60038.0,
Powell County,Kentucky,21,197,,,,,,,,,,,,,,11937.0,
Pulaski County,Kentucky,21,199,,,,,,,,,,,,,,61416.0,
Robertson County,Kentucky,21,201,,,,,,,,,,,,,,2093.0,
Rockcastle County,Kentucky,21,203,,,,,,,,,,,,,,16521.0,
Rowan County,Kentucky,21,205,,,,,,,,,,,,,,23478.0,
Russell County,Kentucky,21,207,,,,,,,,,,,,,,16875.0,
Scott County,Kentucky,21,209,,,,,,,,,,,,,,46166.0,
Shelby County,Kentucky,21,211,,,,,,,,,,,,,,39978.0,
Simpson County,Kentucky,21,213,,,,,,,,,,,,,,15330.0,
Spencer County,Kentucky,21,215,,,,,,,,,,,,,,17321.0,
Taylor County,Kentucky,21,217,,,,,,,,,,,,,,23267.0,
Todd County,Kentucky,21,219,,,,,,,,,,,,,,10745.0,
Trigg County,Kentucky,21,221,,,,,,,,,,,,,,12898.0,
Trimble County,Kentucky,21,223,,,,,,,,,,,,,,8460.0,
Union County,Kentucky,21,225,,,,,,,,,,,,,,12491.0,
Warren County,Kentucky,21,227,,,,,,,,,,,,,,101530.0,
Washington County,Kentucky,21,229,,,,,,,,,,,,,,10708.0,
Wayne County,Kentucky,21,231,,,,,,,,,,,,,,19830.0,
Webster County,Kentucky,21,233,,,,,,,,,,,,,,11955.0,
Whitley County,Kentucky,21,235,,,,,,,,,,,,,,34890.0,
Wolfe County,Kentucky,21,237,,,,,,,,,,,,,,7140.0,
Woodford County,Kentucky,21,239,,,,,,,,,,,,,,23454.0,
Acadia Parish,Louisiana,22,1,,,,,,,,,,,,,,49346.0,
Allen Parish,Louisiana,22,3,,,,,,,,,,,,,,18865.0,
Ascension Parish,Louisiana,22,5,,,,,,,,,,,,,,87674.0,
Assumption Parish,Louisiana,22,7,,,,,,,,,,,,,,15487.0,
Avoyelles Parish,Louisiana,22,9,,,,,,,,,,,,,,27382.0,
Beauregard Parish,Louisiana,22,11,,,,,,,,,,,,,,30377.0,
Bienville Parish,Louisiana,22,13,,,,,,,,,,,,,,7693.0,
Bossier Parish,Louisiana,22,15,,,,,,,,,,,,,,90976.0,
Caddo Parish,Louisiana,22,17,,,,,,,,,,,,,,117457.0,
Calcasieu Parish,Louisiana,22,19,,,,,,,,,,,,,,139831.0,
Caldwell Parish,Louisiana,22,21,,,,,,,,,,,,,,8187.0,
Cameron Parish,Louisiana,22,23,,,,,,,,,,,,,,6494.0,
Catahoula Parish,Louisiana,22,25,,,,,,,,,,,,,,6672.0,
Claiborne Parish,Louisiana,22,27,,,,,,,,,,,,,,7504.0,
Concordia Parish,Louisiana,22,29,,,,,,,,,,,,,,11654.0,
De Soto Parish,Louisiana,22,31,,,,,,,,,,,,,,16252.0,
East Baton Rouge Parish,Louisiana,22,33,,,,,,,,,,,,,,212859.0,
East Carroll Parish,Louisiana,22,35,,,,,,,,,,,,,,2033.0,
East Feliciana Parish,Louisiana,22,37,,,,,,,,,,,,,,10508.0,
Evangeline Parish,Louisiana,22,39,,,,,,,,,,,,,,22942.0,
Franklin Parish,Louisiana,22,41,,,,,,,,,,,,,,13344.0,
Grant Parish,Louisiana,22,43,,,,,,,,,,,,,,17587.0,
Iberia Parish,Louisiana,22,45,,,,,,,,,,,,,,45077.0,
Iberville Parish,Louisiana,22,47,,,,,,,,,,,,,,16392.0,
Jackson Parish,Louisiana,22,49,,,,,,,,,,,,,,10862.0,
Jefferson Parish,Louisiana,22,51,,,,,,,,,,,,,,276284.0,
Jefferson Davis Parish,Louisiana,22,53,,,,,,,,,,,,,,25229.0,
Lafayette Parish,Louisiana,22,55,,,,,,,,,,,,,,166189.0,
Lafourche Parish,Louisiana,22,57,,,,,,,,,,,,,,77388.0,
LaSalle Parish,Louisiana,22,59,,,,,,,,,,,,,,12672.0,
Lincoln Parish,Louisiana,22,61,,,,,,,,,,,,,,25588.0,
Livingston Parish,Louisiana,22,63,,,,,,,,,,,,,,124798.0,
Madison Parish,Louisiana,22,65,,,,,,,,,,,,,,4143.0,
Morehouse Parish,Louisiana,22,67,,,,,,,,,,,,,,13094.0,
Natchitoches Parish,Louisiana,22,69,,,,,,,,,,,,,,21094.0,
Orleans Parish,Louisiana,22,71,,,,,,,,,,,,,,132202.0,
Ouachita Parish,Louisiana,22,73,,,,,,,,,,,,,,93733.0,
Plaquemines Parish,Louisiana,22,75,,,,,,,,,,,,,,16090.0,
Pointe Coupee Parish,Louisiana,22,77,,,,,,,,,,,,,,13677.0,
Rapides Parish,Louisiana,22,79,,,,,,,,,,,,,,84271.0,
Red River Parish,Louisiana,22,81,,,,,,,,,,,,,,5025.0,
Richland Parish,Louisiana,22,83,,,,,,,,,,,,,,12740.0,
Sabine Parish,Louisiana,22,85,,,,,,,,,,,,,,16938.0,
Saint Bernard Parish,Louisiana,22,87,,,,,,,,,,,,,,31488.0,
Saint Charles Parish,Louisiana,22,89,,,,,,,,,,,,,,36851.0,
Saint Helena Parish,Louisiana,22,91,,,,,,,,,,,,,,4632.0,
Saint James Parish,Louisiana,22,93,,,,,,,,,,,,,,10420.0,
Saint John the Baptist Parish,Louisiana,22,95,,,,,,,,,,,,,,17716.0,
Saint Landry Parish,Louisiana,22,97,,,,,,,,,,,,,,46962.0,
Saint Martin Parish,Louisiana,22,99,,,,,,,,,,,,,,35372.0,
Saint Mary Parish,Louisiana,22,101,,,,,,,,,,,,,,31960.0,
Saint Tammany Parish,Louisiana,22,103,,,,,,,,,,,,,,207710.0,
Tangipahoa Parish,Louisiana,22,105,,,,,,,,,,,,,,86555.0,
Tensas Parish,Louisiana,22,107,,,,,,,,,,,,,,2096.0,
Terrebonne Parish,Louisiana,22,109,,,,,,,,,,,,,,80237.0,
Union Parish,Louisiana,22,111,,,,,,,,,,,,,,16189.0,
Vermilion Parish,Louisiana,22,113,,,,,,,,,,,,,,48554.0,
Vernon Parish,Louisiana,22,115,,,,,,,,,,,,,,39538.0,
Washington Parish,Louisiana,22,117,,,,,,,,,,,,,,31184.0,
Webster Parish,Louisiana,22,119,,,,,,,,,,,,,,25448.0,
West Baton Rouge Parish,Louisiana,22,121,,,,,,,,,,,,,,14975.0,
West Carroll Parish,Louisiana,22,123,,,,,,,,,,,,,,9116.0,
West Feliciana Parish,Louisiana,22,125,,,,,,,,,,,,,,8203.0,
Winn Parish,Louisiana,22,127,,,,,,,,,,,,,,9783.0,
Androscoggin County,Maine,23,1,,,,,,,,,,,,,,98722.0,
Aroostook County,Maine,23,3,,,,,,,,,,,,,,65491.0,
Cumberland County,Maine,23,5,,,,,,,,,,,,,,266351.0,
Franklin County,Maine,23,7,,,,,,,,,,,,,,29151.0,
Hancock County,Maine,23,9,,,,,,,,,,,,,,52313.0,
Kennebec County,Maine,23,11,,,,,,,,,,,,,,116339.0,
Knox County,Maine,23,13,,,,,,,,,,,,,,38328.0,
Lincoln County,Maine,23,15,,,,,,,,,,,,,,33065.0,
Oxford County,Maine,23,17,,,,,,,,,,,,,,55180.0,
Penobscot County,Maine,23,19,,,,,,,,,,,,,,144494.0,
Piscataquis County,Maine,23,21,,,,,,,,,,,,,,16329.0,
Sagadahoc County,Maine,23,23,,,,,,,,,,,,,,33614.0,
Somerset County,Maine,23,25,,,,,,,,,,,,,,49348.0,
Waldo County,Maine,23,27,,,,,,,,,,,,,,37931.0,
Washington County,Maine,23,29,,,,,,,,,,,,,,29037.0,
York County,Maine,23,31,,,,,,,,,,,,,,193225.0,
Allegany County,Maryland,24,1,,,,,,,,,,,,,,64164.0,
Anne Arundel County,Maryland,24,3,,,,,,,,,,,,,,417111.0,
Baltimore County,Maryland,24,5,,,,,,,,,,,,,,514340.0,
Calvert County,Maryland,24,9,,,,,,,,,,,,,,73885.0,
Caroline County,Maryland,24,11,,,,,,,,,,,,,,26338.0,
Carroll County,Maryland,24,13,,,,,,,,,,,,,,154304.0,
Cecil County,Maryland,24,15,,,,,,,,,,,,,,90422.0,
Charles County,Maryland,24,17,,,,,,,,,,,,,,72951.0,
Dorchester County,Maryland,24,19,,,,,,,,,,,,,,21345.0,
Frederick County,Maryland,24,21,,,,,,,,,,,,,,199955.0,
Garrett County,Maryland,24,23,,,,,,,,,,,,,,28689.0,
Harford County,Maryland,24,25,,,,,,,,,,,,,,198611.0,
Howard County,Maryland,24,27,,,,,,,,,,,,,,183406.0,
Kent County,Maryland,24,29,,,,,,,,,,,,,,16175.0,
Queen Anne's County,Maryland,24,35,,,,,,,,,,,,,,43799.0,
Saint Mary's County,Maryland,24,37,,,,,,,,,,,,,,87485.0,
Somerset County,Maryland,24,39,,,,,,,,,,,,,,13703.0,
Talbot County,Maryland,24,41,,,,,,,,,,,,,,31137.0,
Washington County,Maryland,24,43,,,,,,,,,,,,,,124033.0,
Wicomico County,Maryland,24,45,,,,,,,,,,,,,,69062.0,
Worcester County,Maryland,24,47,,,,,,,,,,,,,,42634.0,
Baltimore City,Maryland,24,510,,,,,,,,,,,,,,187725.0,
Montgomery County,Maryland,24,31,,,,,,,,,,,,,,563929.0,
Prince George's County,Maryland,24,33,,,,,,,,,,,,,,170009.0,
Barnstable County,Massachusetts,25,1,,,,,,,,,,,,,,197187.0,
Berkshire County,Massachusetts,25,3,,,,,,,,,,,,,,116402.0,
Bristol County,Massachusetts,25,5,,,,,,,,,,,,,,475322.0,
Dukes County,Massachusetts,25,7,,,,,,,,,,,,,,15224.0,
Essex County,Massachusetts,25,9,,,,,,,,,,,,,,625697.0,
Franklin County,Massachusetts,25,11,,,,,,,,,,,,,,66356.0,
Hampden County,Massachusetts,25,13,,,,,,,,,,,,,,377092.0,
Hampshire County,Massachusetts,25,15,,,,,,,,,,,,,,142018.0,
Middlesex County,Massachusetts,25,17,,,,,,,,,,,,,,1233520.0,
Nantucket County,Massachusetts,25,19,,,,,,,,,,,,,,8793.0,
Norfolk County,Massachusetts,25,21,,,,,,,,,,,,,,551177.0,
Plymouth County,Massachusetts,25,23,,,,,,,,,,,,,,427383.0,
Suffolk County,Massachusetts,25,25,,,,,,,,,,,,,,431286.0,
Worcester County,Massachusetts,25,27,,,,,,,,,,,,,,690916.0,
Alcona County,Michigan,26,1,,,,,,,,,,,,,,10119.0,
Alger County,Michigan,26,3,,,,,,,,,,,,,,7882.0,
Allegan County,Michigan,26,5,,,,,,,,,,,,,,107713.0,
Alpena County,Michigan,26,7,,,,,,,,,,,,,,27816.0,
Antrim County,Michigan,26,9,,,,,,,,,,,,,,22215.0,
Arenac County,Michigan,26,11,,,,,,,,,,,,,,14665.0,
Baraga County,Michigan,26,13,,,,,,,,,,,,,,6307.0,
Barry County,Michigan,26,15,,,,,,,,,,,,,,57362.0,
Bay County,Michigan,26,17,,,,,,,,,,,,,,99587.0,
Benzie County,Michigan,26,19,,,,,,,,,,,,,,16741.0,
Berrien County,Michigan,26,21,,,,,,,,,,,,,,121542.0,
Branch County,Michigan,26,23,,,,,,,,,,,,,,40880.0,
Calhoun County,Michigan,26,25,,,,,,,,,,,,,,110351.0,
Cass County,Michigan,26,27,,,,,,,,,,,,,,45641.0,
Charlevoix County,Michigan,26,29,,,,,,,,,,,,,,24873.0,
Cheboygan County,Michigan,26,31,,,,,,,,,,,,,,23731.0,
Chippewa County,Michigan,26,33,,,,,,,,,,,,,,27057.0,
Clare County,Michigan,26,35,,,,,,,,,,,,,,29496.0,
Clinton County,Michigan,26,37,,,,,,,,,,,,,,72481.0,
Crawford County,Michigan,26,39,,,,,,,,,,,,,,13274.0,
Delta County,Michigan,26,41,,,,,,,,,,,,,,34166.0,
Dickinson County,Michigan,26,43,,,,,,,,,,,,,,24811.0,
Eaton County,Michigan,26,45,,,,,,,,,,,,,,94216.0,
Emmet County,Michigan,26,47,,,,,,,,,,,,,,30480.0,
Genesee County,Michigan,26,49,,,,,,,,,,,,,,307679.0,
Gladwin County,Michigan,26,51,,,,,,,,,,,,,,24648.0,
Gogebic County,Michigan,26,53,,,,,,,,,,,,,,14075.0,
Grand Traverse County,Michigan,26,55,,,,,,,,,,,,,,86419.0,
Gratiot County,Michigan,26,57,,,,,,,,,,,,,,37711.0,
Hillsdale County,Michigan,26,59,,,,,,,,,,,,,,44512.0,
Houghton County,Michigan,26,61,,,,,,,,,,,,,,33948.0,
Huron County,Michigan,26,63,,,,,,,,,,,,,,30903.0,
Ingham County,Michigan,26,65,,,,,,,,,,,,,,214632.0,
Ionia County,Michigan,26,67,,,,,,,,,,,,,,58653.0,
Iosco County,Michigan,26,69,,,,,,,,,,,,,,24328.0,
Iron County,Michigan,26,71,,,,,,,,,,,,,,10822.0,
Isabella County,Michigan,26,73,,,,,,,,,,,,,,62422.0,
Jackson County,Michigan,26,75,,,,,,,,,,,,,,139047.0,
Kalamazoo County,Michigan,26,77,,,,,,,,,,,,,,211533.0,
Kalkaska County,Michigan,26,79,,,,,,,,,,,,,,16690.0,
Kent County,Michigan,26,81,,,,,,,,,,,,,,511125.0,
Keweenaw County,Michigan,26,83,,,,,,,,,,,,,,2093.0,
Lake County,Michigan,26,85,,,,,,,,,,,,,,10137.0,
Lapeer County,Michigan,26,87,,,,,,,,,,,,,,84327.0,
Leelanau County,Michigan,26,89,,,,,,,,,,,,,,20030.0,
Lenawee County,Michigan,26,91,,,,,,,,,,,,,,91353.0,
Livingston County,Michigan,26,93,,,,,,,,,,,,,,180154.0,
Luce County,Michigan,26,95,,,,,,,,,,,,,,5098.0,
Mackinac County,Michigan,26,97,,,,,,,,,,,,,,8090.0,
Macomb County,Michigan,26,99,,,,,,,,,,,,,,709260.0,
Manistee County,Michigan,26,101,,,,,,,,,,,,,,22343.0,
Marquette County,Michigan,26,103,,,,,,,,,,,,,,62655.0,
Mason County,Michigan,26,105,,,,,,,,,,,,,,27500.0,
Mecosta County,Michigan,26,107,,,,,,,,,,,,,,40256.0,
