County,State,State_FIPS,County_FIPS,age_60_and_over,total_population,white_population,housing_cost_burden,age_15_to_44_percentage,median_gross_rent,gini_index,native_american_population,median_household_income,per_capita_income,asian_population,total_population_race,black_population,age_18_and_under_percentage,median_home_value
Douglas County,Missouri,29,67,,,,,,,,,,,,,11.0,,
Dunklin County,Missouri,29,69,,,,,,,,,,,,,3330.0,,
Franklin County,Missouri,29,71,,,,,,,,,,,,,1271.0,,
Gasconade County,Missouri,29,73,,,,,,,,,,,,,71.0,,
Gentry County,Missouri,29,75,,,,,,,,,,,,,40.0,,
Greene County,Missouri,29,77,,,,,,,,,,,,,7794.0,,
Grundy County,Missouri,29,79,,,,,,,,,,,,,108.0,,
Harrison County,Missouri,29,81,,,,,,,,,,,,,66.0,,
Henry County,Missouri,29,83,,,,,,,,,,,,,290.0,,
Hickory County,Missouri,29,85,,,,,,,,,,,,,17.0,,
Holt County,Missouri,29,87,,,,,,,,,,,,,31.0,,
Howard County,Missouri,29,89,,,,,,,,,,,,,527.0,,
Howell County,Missouri,29,91,,,,,,,,,,,,,111.0,,
Iron County,Missouri,29,93,,,,,,,,,,,,,165.0,,
Jackson County,Missouri,29,95,,,,,,,,,,,,,160558.0,,
Jasper County,Missouri,29,97,,,,,,,,,,,,,2351.0,,
Jefferson County,Missouri,29,99,,,,,,,,,,,,,1642.0,,
Johnson County,Missouri,29,101,,,,,,,,,,,,,2470.0,,
Knox County,Missouri,29,103,,,,,,,,,,,,,39.0,,
Laclede County,Missouri,29,105,,,,,,,,,,,,,168.0,,
Lafayette County,Missouri,29,107,,,,,,,,,,,,,890.0,,
Lawrence County,Missouri,29,109,,,,,,,,,,,,,166.0,,
Lewis County,Missouri,29,111,,,,,,,,,,,,,268.0,,
Lincoln County,Missouri,29,113,,,,,,,,,,,,,1113.0,,
Linn County,Missouri,29,115,,,,,,,,,,,,,52.0,,
Livingston County,Missouri,29,117,,,,,,,,,,,,,371.0,,
McDonald County,Missouri,29,119,,,,,,,,,,,,,284.0,,
Macon County,Missouri,29,121,,,,,,,,,,,,,507.0,,
Madison County,Missouri,29,123,,,,,,,,,,,,,19.0,,
Maries County,Missouri,29,125,,,,,,,,,,,,,60.0,,
Marion County,Missouri,29,127,,,,,,,,,,,,,1714.0,,
Mercer County,Missouri,29,129,,,,,,,,,,,,,18.0,,
Miller County,Missouri,29,131,,,,,,,,,,,,,46.0,,
Mississippi County,Missouri,29,133,,,,,,,,,,,,,3425.0,,
Moniteau County,Missouri,29,135,,,,,,,,,,,,,576.0,,
Monroe County,Missouri,29,137,,,,,,,,,,,,,281.0,,
Montgomery County,Missouri,29,139,,,,,,,,,,,,,93.0,,
Morgan County,Missouri,29,141,,,,,,,,,,,,,141.0,,
New Madrid County,Missouri,29,143,,,,,,,,,,,,,2951.0,,
Newton County,Missouri,29,145,,,,,,,,,,,,,525.0,,
Nodaway County,Missouri,29,147,,,,,,,,,,,,,633.0,,
Oregon County,Missouri,29,149,,,,,,,,,,,,,19.0,,
Osage County,Missouri,29,151,,,,,,,,,,,,,118.0,,
Ozark County,Missouri,29,153,,,,,,,,,,,,,14.0,,
Pemiscot County,Missouri,29,155,,,,,,,,,,,,,4962.0,,
Perry County,Missouri,29,157,,,,,,,,,,,,,90.0,,
Pettis County,Missouri,29,159,,,,,,,,,,,,,1152.0,,
Phelps County,Missouri,29,161,,,,,,,,,,,,,994.0,,
Pike County,Missouri,29,163,,,,,,,,,,,,,1326.0,,
Platte County,Missouri,29,165,,,,,,,,,,,,,5590.0,,
Polk County,Missouri,29,167,,,,,,,,,,,,,223.0,,
Pulaski County,Missouri,29,169,,,,,,,,,,,,,6067.0,,
Putnam County,Missouri,29,171,,,,,,,,,,,,,29.0,,
Ralls County,Missouri,29,173,,,,,,,,,,,,,38.0,,
Randolph County,Missouri,29,175,,,,,,,,,,,,,1611.0,,
Ray County,Missouri,29,177,,,,,,,,,,,,,255.0,,
Reynolds County,Missouri,29,179,,,,,,,,,,,,,52.0,,
Ripley County,Missouri,29,181,,,,,,,,,,,,,20.0,,
Saint Charles County,Missouri,29,183,,,,,,,,,,,,,16474.0,,
Saint Clair County,Missouri,29,185,,,,,,,,,,,,,67.0,,
Sainte Genevieve County,Missouri,29,186,,,,,,,,,,,,,157.0,,
Saint Francois County,Missouri,29,187,,,,,,,,,,,,,2953.0,,
Saint Louis County,Missouri,29,189,,,,,,,,,,,,,231544.0,,
Saline County,Missouri,29,195,,,,,,,,,,,,,1296.0,,
Schuyler County,Missouri,29,197,,,,,,,,,,,,,37.0,,
Scotland County,Missouri,29,199,,,,,,,,,,,,,5.0,,
Scott County,Missouri,29,201,,,,,,,,,,,,,4396.0,,
Shannon County,Missouri,29,203,,,,,,,,,,,,,25.0,,
Shelby County,Missouri,29,205,,,,,,,,,,,,,88.0,,
Stoddard County,Missouri,29,207,,,,,,,,,,,,,459.0,,
Stone County,Missouri,29,209,,,,,,,,,,,,,28.0,,
Sullivan County,Missouri,29,211,,,,,,,,,,,,,97.0,,
Taney County,Missouri,29,213,,,,,,,,,,,,,395.0,,
Texas County,Missouri,29,215,,,,,,,,,,,,,696.0,,
Vernon County,Missouri,29,217,,,,,,,,,,,,,152.0,,
Warren County,Missouri,29,219,,,,,,,,,,,,,590.0,,
Washington County,Missouri,29,221,,,,,,,,,,,,,492.0,,
Wayne County,Missouri,29,223,,,,,,,,,,,,,86.0,,
Webster County,Missouri,29,225,,,,,,,,,,,,,430.0,,
Worth County,Missouri,29,227,,,,,,,,,,,,,0.0,,
Wright County,Missouri,29,229,,,,,,,,,,,,,97.0,,
Saint Louis City,Missouri,29,510,,,,,,,,,,,,,154888.0,,
Beaverhead County,Montana,30,1,,,,,,,,,,,,,23.0,,
Big Horn County,Montana,30,3,,,,,,,,,,,,,0.0,,
Blaine County,Montana,30,5,,,,,,,,,,,,,11.0,,
Broadwater County,Montana,30,7,,,,,,,,,,,,,27.0,,
Carbon County,Montana,30,9,,,,,,,,,,,,,9.0,,
Carter County,Montana,30,11,,,,,,,,,,,,,0.0,,
Cascade County,Montana,30,13,,,,,,,,,,,,,1007.0,,
Chouteau County,Montana,30,15,,,,,,,,,,,,,0.0,,
Custer County,Montana,30,17,,,,,,,,,,,,,26.0,,
Daniels County,Montana,30,19,,,,,,,,,,,,,0.0,,
Dawson County,Montana,30,21,,,,,,,,,,,,,22.0,,
Deer Lodge County,Montana,30,23,,,,,,,,,,,,,138.0,,
Fallon County,Montana,30,25,,,,,,,,,,,,,0.0,,
Fergus County,Montana,30,27,,,,,,,,,,,,,1.0,,
Flathead County,Montana,30,29,,,,,,,,,,,,,205.0,,
Gallatin County,Montana,30,31,,,,,,,,,,,,,319.0,,
Garfield County,Montana,30,33,,,,,,,,,,,,,0.0,,
Glacier County,Montana,30,35,,,,,,,,,,,,,8.0,,
Granite County,Montana,30,39,,,,,,,,,,,,,4.0,,
Hill County,Montana,30,41,,,,,,,,,,,,,37.0,,
Jefferson County,Montana,30,43,,,,,,,,,,,,,43.0,,
Judith Basin County,Montana,30,45,,,,,,,,,,,,,0.0,,
Lake County,Montana,30,47,,,,,,,,,,,,,47.0,,
Lewis and Clark County,Montana,30,49,,,,,,,,,,,,,275.0,,
Liberty County,Montana,30,51,,,,,,,,,,,,,19.0,,
Lincoln County,Montana,30,53,,,,,,,,,,,,,27.0,,
McCone County,Montana,30,55,,,,,,,,,,,,,0.0,,
Madison County,Montana,30,57,,,,,,,,,,,,,40.0,,
Meagher County,Montana,30,59,,,,,,,,,,,,,0.0,,
Mineral County,Montana,30,61,,,,,,,,,,,,,27.0,,
Missoula County,Montana,30,63,,,,,,,,,,,,,451.0,,
Musselshell County,Montana,30,65,,,,,,,,,,,,,27.0,,
Phillips County,Montana,30,71,,,,,,,,,,,,,0.0,,
Pondera County,Montana,30,73,,,,,,,,,,,,,36.0,,
Powder River County,Montana,30,75,,,,,,,,,,,,,0.0,,
Powell County,Montana,30,77,,,,,,,,,,,,,29.0,,
Prairie County,Montana,30,79,,,,,,,,,,,,,0.0,,
Ravalli County,Montana,30,81,,,,,,,,,,,,,105.0,,
Richland County,Montana,30,83,,,,,,,,,,,,,32.0,,
Roosevelt County,Montana,30,85,,,,,,,,,,,,,5.0,,
Rosebud County,Montana,30,87,,,,,,,,,,,,,30.0,,
Sanders County,Montana,30,89,,,,,,,,,,,,,13.0,,
Sheridan County,Montana,30,91,,,,,,,,,,,,,1.0,,
Silver Bow County,Montana,30,93,,,,,,,,,,,,,74.0,,
Stillwater County,Montana,30,95,,,,,,,,,,,,,21.0,,
Sweet Grass County,Montana,30,97,,,,,,,,,,,,,0.0,,
Teton County,Montana,30,99,,,,,,,,,,,,,4.0,,
Toole County,Montana,30,101,,,,,,,,,,,,,17.0,,
Valley County,Montana,30,105,,,,,,,,,,,,,11.0,,
Wheatland County,Montana,30,107,,,,,,,,,,,,,0.0,,
Wibaux County,Montana,30,109,,,,,,,,,,,,,0.0,,
Yellowstone County,Montana,30,111,,,,,,,,,,,,,827.0,,
Park County,Montana,30,67,,,,,,,,,,,,,21.0,,
Adams County,Nebraska,31,1,,,,,,,,,,,,,238.0,,
Antelope County,Nebraska,31,3,,,,,,,,,,,,,6.0,,
Boone County,Nebraska,31,11,,,,,,,,,,,,,5.0,,
Box Butte County,Nebraska,31,13,,,,,,,,,,,,,15.0,,
Boyd County,Nebraska,31,15,,,,,,,,,,,,,21.0,,
Brown County,Nebraska,31,17,,,,,,,,,,,,,1.0,,
Buffalo County,Nebraska,31,19,,,,,,,,,,,,,367.0,,
Burt County,Nebraska,31,21,,,,,,,,,,,,,79.0,,
Butler County,Nebraska,31,23,,,,,,,,,,,,,60.0,,
Cass County,Nebraska,31,25,,,,,,,,,,,,,176.0,,
Cedar County,Nebraska,31,27,,,,,,,,,,,,,14.0,,
Chase County,Nebraska,31,29,,,,,,,,,,,,,1.0,,
Cherry County,Nebraska,31,31,,,,,,,,,,,,,9.0,,
Cheyenne County,Nebraska,31,33,,,,,,,,,,,,,33.0,,
Clay County,Nebraska,31,35,,,,,,,,,,,,,58.0,,
Colfax County,Nebraska,31,37,,,,,,,,,,,,,188.0,,
Cuming County,Nebraska,31,39,,,,,,,,,,,,,52.0,,
Custer County,Nebraska,31,41,,,,,,,,,,,,,56.0,,
Dakota County,Nebraska,31,43,,,,,,,,,,,,,857.0,,
Dawes County,Nebraska,31,45,,,,,,,,,,,,,174.0,,
Dawson County,Nebraska,31,47,,,,,,,,,,,,,879.0,,
Deuel County,Nebraska,31,49,,,,,,,,,,,,,2.0,,
Dixon County,Nebraska,31,51,,,,,,,,,,,,,25.0,,
Dodge County,Nebraska,31,53,,,,,,,,,,,,,90.0,,
Douglas County,Nebraska,31,55,,,,,,,,,,,,,59107.0,,
Dundy County,Nebraska,31,57,,,,,,,,,,,,,3.0,,
Fillmore County,Nebraska,31,59,,,,,,,,,,,,,58.0,,
Franklin County,Nebraska,31,61,,,,,,,,,,,,,8.0,,
Frontier County,Nebraska,31,63,,,,,,,,,,,,,0.0,,
Furnas County,Nebraska,31,65,,,,,,,,,,,,,1.0,,
Gage County,Nebraska,31,67,,,,,,,,,,,,,31.0,,
Garden County,Nebraska,31,69,,,,,,,,,,,,,0.0,,
Garfield County,Nebraska,31,71,,,,,,,,,,,,,13.0,,
Gosper County,Nebraska,31,73,,,,,,,,,,,,,0.0,,
Greeley County,Nebraska,31,77,,,,,,,,,,,,,7.0,,
Hall County,Nebraska,31,79,,,,,,,,,,,,,1236.0,,
Hamilton County,Nebraska,31,81,,,,,,,,,,,,,31.0,,
Harlan County,Nebraska,31,83,,,,,,,,,,,,,5.0,,
Hitchcock County,Nebraska,31,87,,,,,,,,,,,,,5.0,,
Holt County,Nebraska,31,89,,,,,,,,,,,,,4.0,,
Howard County,Nebraska,31,93,,,,,,,,,,,,,0.0,,
Jefferson County,Nebraska,31,95,,,,,,,,,,,,,1.0,,
Johnson County,Nebraska,31,97,,,,,,,,,,,,,292.0,,
Kearney County,Nebraska,31,99,,,,,,,,,,,,,4.0,,
Keith County,Nebraska,31,101,,,,,,,,,,,,,12.0,,
Kimball County,Nebraska,31,105,,,,,,,,,,,,,18.0,,
Knox County,Nebraska,31,107,,,,,,,,,,,,,26.0,,
Lancaster County,Nebraska,31,109,,,,,,,,,,,,,11119.0,,
Lincoln County,Nebraska,31,111,,,,,,,,,,,,,288.0,,
Madison County,Nebraska,31,119,,,,,,,,,,,,,494.0,,
Merrick County,Nebraska,31,121,,,,,,,,,,,,,36.0,,
Morrill County,Nebraska,31,123,,,,,,,,,,,,,5.0,,
Nance County,Nebraska,31,125,,,,,,,,,,,,,3.0,,
Nemaha County,Nebraska,31,127,,,,,,,,,,,,,74.0,,
Nuckolls County,Nebraska,31,129,,,,,,,,,,,,,2.0,,
Otoe County,Nebraska,31,131,,,,,,,,,,,,,20.0,,
Pawnee County,Nebraska,31,133,,,,,,,,,,,,,0.0,,
Perkins County,Nebraska,31,135,,,,,,,,,,,,,0.0,,
Phelps County,Nebraska,31,137,,,,,,,,,,,,,12.0,,
Pierce County,Nebraska,31,139,,,,,,,,,,,,,11.0,,
Platte County,Nebraska,31,141,,,,,,,,,,,,,72.0,,
Polk County,Nebraska,31,143,,,,,,,,,,,,,11.0,,
Red Willow County,Nebraska,31,145,,,,,,,,,,,,,73.0,,
Richardson County,Nebraska,31,147,,,,,,,,,,,,,8.0,,
Rock County,Nebraska,31,149,,,,,,,,,,,,,11.0,,
Saline County,Nebraska,31,151,,,,,,,,,,,,,113.0,,
Sarpy County,Nebraska,31,153,,,,,,,,,,,,,6615.0,,
Saunders County,Nebraska,31,155,,,,,,,,,,,,,124.0,,
Scotts Bluff County,Nebraska,31,157,,,,,,,,,,,,,239.0,,
Seward County,Nebraska,31,159,,,,,,,,,,,,,82.0,,
Sheridan County,Nebraska,31,161,,,,,,,,,,,,,14.0,,
Sherman County,Nebraska,31,163,,,,,,,,,,,,,32.0,,
Sioux County,Nebraska,31,165,,,,,,,,,,,,,0.0,,
Stanton County,Nebraska,31,167,,,,,,,,,,,,,13.0,,
Thayer County,Nebraska,31,169,,,,,,,,,,,,,5.0,,
Thurston County,Nebraska,31,173,,,,,,,,,,,,,31.0,,
Valley County,Nebraska,31,175,,,,,,,,,,,,,1.0,,
Washington County,Nebraska,31,177,,,,,,,,,,,,,99.0,,
Wayne County,Nebraska,31,179,,,,,,,,,,,,,222.0,,
Webster County,Nebraska,31,181,,,,,,,,,,,,,4.0,,
York County,Nebraska,31,185,,,,,,,,,,,,,105.0,,
Churchill County,Nevada,32,1,,,,,,,,,,,,,536.0,,
Clark County,Nevada,32,3,,,,,,,,,,,,,209072.0,,
Douglas County,Nevada,32,5,,,,,,,,,,,,,242.0,,
Elko County,Nevada,32,7,,,,,,,,,,,,,540.0,,
Eureka County,Nevada,32,11,,,,,,,,,,,,,11.0,,
Humboldt County,Nevada,32,13,,,,,,,,,,,,,95.0,,
Lander County,Nevada,32,15,,,,,,,,,,,,,7.0,,
Lincoln County,Nevada,32,17,,,,,,,,,,,,,117.0,,
Lyon County,Nevada,32,19,,,,,,,,,,,,,520.0,,
Mineral County,Nevada,32,21,,,,,,,,,,,,,83.0,,
Nye County,Nevada,32,23,,,,,,,,,,,,,1147.0,,
Pershing County,Nevada,32,27,,,,,,,,,,,,,251.0,,
Storey County,Nevada,32,29,,,,,,,,,,,,,20.0,,
Washoe County,Nevada,32,31,,,,,,,,,,,,,10517.0,,
White Pine County,Nevada,32,33,,,,,,,,,,,,,295.0,,
Carson City,Nevada,32,510,,,,,,,,,,,,,964.0,,
Belknap County,New Hampshire,33,1,,,,,,,,,,,,,449.0,,
Carroll County,New Hampshire,33,3,,,,,,,,,,,,,122.0,,
Cheshire County,New Hampshire,33,5,,,,,,,,,,,,,504.0,,
Coos County,New Hampshire,33,7,,,,,,,,,,,,,213.0,,
Grafton County,New Hampshire,33,9,,,,,,,,,,,,,649.0,,
Hillsborough County,New Hampshire,33,11,,,,,,,,,,,,,8796.0,,
Merrimack County,New Hampshire,33,13,,,,,,,,,,,,,1637.0,,
Rockingham County,New Hampshire,33,15,,,,,,,,,,,,,2415.0,,
Strafford County,New Hampshire,33,17,,,,,,,,,,,,,1068.0,,
Sullivan County,New Hampshire,33,19,,,,,,,,,,,,,158.0,,
Atlantic County,New Jersey,34,1,,,,,,,,,,,,,44031.0,,
Bergen County,New Jersey,34,3,,,,,,,,,,,,,51861.0,,
Burlington County,New Jersey,34,5,,,,,,,,,,,,,73126.0,,
Camden County,New Jersey,34,7,,,,,,,,,,,,,99619.0,,
Cape May County,New Jersey,34,9,,,,,,,,,,,,,4447.0,,
Cumberland County,New Jersey,34,11,,,,,,,,,,,,,32629.0,,
Essex County,New Jersey,34,13,,,,,,,,,,,,,317439.0,,
Gloucester County,New Jersey,34,15,,,,,,,,,,,,,28956.0,,
Hudson County,New Jersey,34,17,,,,,,,,,,,,,83576.0,,
Hunterdon County,New Jersey,34,19,,,,,,,,,,,,,3249.0,,
Mercer County,New Jersey,34,21,,,,,,,,,,,,,74189.0,,
Middlesex County,New Jersey,34,23,,,,,,,,,,,,,78588.0,,
Monmouth County,New Jersey,34,25,,,,,,,,,,,,,46303.0,,
Morris County,New Jersey,34,27,,,,,,,,,,,,,15683.0,,
Ocean County,New Jersey,34,29,,,,,,,,,,,,,17847.0,,
Passaic County,New Jersey,34,31,,,,,,,,,,,,,63912.0,,
Salem County,New Jersey,34,33,,,,,,,,,,,,,9381.0,,
Somerset County,New Jersey,34,35,,,,,,,,,,,,,29128.0,,
Sussex County,New Jersey,34,37,,,,,,,,,,,,,3011.0,,
Union County,New Jersey,34,39,,,,,,,,,,,,,116642.0,,
Warren County,New Jersey,34,41,,,,,,,,,,,,,4136.0,,
Bernalillo County,New Mexico,35,1,,,,,,,,,,,,,19208.0,,
Catron County,New Mexico,35,3,,,,,,,,,,,,,22.0,,
Chaves County,New Mexico,35,5,,,,,,,,,,,,,1083.0,,
Colfax County,New Mexico,35,7,,,,,,,,,,,,,53.0,,
Curry County,New Mexico,35,9,,,,,,,,,,,,,3224.0,,
De Baca County,New Mexico,35,11,,,,,,,,,,,,,0.0,,
Dona Ana County,New Mexico,35,13,,,,,,,,,,,,,3306.0,,
Eddy County,New Mexico,35,15,,,,,,,,,,,,,628.0,,
Grant County,New Mexico,35,17,,,,,,,,,,,,,154.0,,
Guadalupe County,New Mexico,35,19,,,,,,,,,,,,,79.0,,
Hidalgo County,New Mexico,35,23,,,,,,,,,,,,,35.0,,
Lea County,New Mexico,35,25,,,,,,,,,,,,,2122.0,,
Lincoln County,New Mexico,35,27,,,,,,,,,,,,,112.0,,
Los Alamos County,New Mexico,35,28,,,,,,,,,,,,,68.0,,
Luna County,New Mexico,35,29,,,,,,,,,,,,,256.0,,
McKinley County,New Mexico,35,31,,,,,,,,,,,,,333.0,,
Mora County,New Mexico,35,33,,,,,,,,,,,,,7.0,,
Otero County,New Mexico,35,35,,,,,,,,,,,,,2659.0,,
Quay County,New Mexico,35,37,,,,,,,,,,,,,128.0,,
Rio Arriba County,New Mexico,35,39,,,,,,,,,,,,,167.0,,
Roosevelt County,New Mexico,35,41,,,,,,,,,,,,,491.0,,
Sandoval County,New Mexico,35,43,,,,,,,,,,,,,3716.0,,
San Juan County,New Mexico,35,45,,,,,,,,,,,,,897.0,,
San Miguel County,New Mexico,35,47,,,,,,,,,,,,,484.0,,
Santa Fe County,New Mexico,35,49,,,,,,,,,,,,,1154.0,,
Sierra County,New Mexico,35,51,,,,,,,,,,,,,64.0,,
Socorro County,New Mexico,35,53,,,,,,,,,,,,,168.0,,
Taos County,New Mexico,35,55,,,,,,,,,,,,,165.0,,
Torrance County,New Mexico,35,57,,,,,,,,,,,,,182.0,,
Union County,New Mexico,35,59,,,,,,,,,,,,,95.0,,
Cibola County,New Mexico,35,6,,,,,,,,,,,,,169.0,,
Valencia County,New Mexico,35,61,,,,,,,,,,,,,967.0,,
Albany County,New York,36,1,,,,,,,,,,,,,39097.0,,
Allegany County,New York,36,3,,,,,,,,,,,,,725.0,,
Bronx County,New York,36,5,,,,,,,,,,,,,478157.0,,
Broome County,New York,36,7,,,,,,,,,,,,,9572.0,,
Cattaraugus County,New York,36,9,,,,,,,,,,,,,1164.0,,
Cayuga County,New York,36,11,,,,,,,,,,,,,3564.0,,
Chautauqua County,New York,36,13,,,,,,,,,,,,,3435.0,,
Chemung County,New York,36,15,,,,,,,,,,,,,5488.0,,
Chenango County,New York,36,17,,,,,,,,,,,,,313.0,,
Clinton County,New York,36,19,,,,,,,,,,,,,3357.0,,
Columbia County,New York,36,21,,,,,,,,,,,,,2658.0,,
Cortland County,New York,36,23,,,,,,,,,,,,,911.0,,
Delaware County,New York,36,25,,,,,,,,,,,,,894.0,,
Dutchess County,New York,36,27,,,,,,,,,,,,,29259.0,,
Erie County,New York,36,29,,,,,,,,,,,,,121112.0,,
Essex County,New York,36,31,,,,,,,,,,,,,1412.0,,
Franklin County,New York,36,33,,,,,,,,,,,,,3087.0,,
Fulton County,New York,36,35,,,,,,,,,,,,,866.0,,
Genesee County,New York,36,37,,,,,,,,,,,,,1817.0,,
Greene County,New York,36,39,,,,,,,,,,,,,3007.0,,
Hamilton County,New York,36,41,,,,,,,,,,,,,30.0,,
Herkimer County,New York,36,43,,,,,,,,,,,,,676.0,,
Jefferson County,New York,36,45,,,,,,,,,,,,,5766.0,,
Kings County,New York,36,47,,,,,,,,,,,,,863111.0,,
Lewis County,New York,36,49,,,,,,,,,,,,,255.0,,
Livingston County,New York,36,51,,,,,,,,,,,,,1604.0,,
Madison County,New York,36,53,,,,,,,,,,,,,1528.0,,
Monroe County,New York,36,55,,,,,,,,,,,,,113723.0,,
Montgomery County,New York,36,57,,,,,,,,,,,,,909.0,,
Nassau County,New York,36,59,,,,,,,,,,,,,149883.0,,
New York County,New York,36,61,,,,,,,,,,,,,245951.0,,
Niagara County,New York,36,63,,,,,,,,,,,,,15510.0,,
Oneida County,New York,36,65,,,,,,,,,,,,,13529.0,,
Onondaga County,New York,36,67,,,,,,,,,,,,,50829.0,,
Ontario County,New York,36,69,,,,,,,,,,,,,2423.0,,
Orange County,New York,36,71,,,,,,,,,,,,,37697.0,,
Orleans County,New York,36,73,,,,,,,,,,,,,2549.0,,
Oswego County,New York,36,75,,,,,,,,,,,,,1113.0,,
Otsego County,New York,36,77,,,,,,,,,,,,,1138.0,,
Putnam County,New York,36,79,,,,,,,,,,,,,2068.0,,
Queens County,New York,36,81,,,,,,,,,,,,,420675.0,,
Rensselaer County,New York,36,83,,,,,,,,,,,,,9794.0,,
Richmond County,New York,36,85,,,,,,,,,,,,,49332.0,,
Rockland County,New York,36,87,,,,,,,,,,,,,38953.0,,
Saint Lawrence County,New York,36,89,,,,,,,,,,,,,2618.0,,
Saratoga County,New York,36,91,,,,,,,,,,,,,3469.0,,
Schenectady County,New York,36,93,,,,,,,,,,,,,15230.0,,
Schoharie County,New York,36,95,,,,,,,,,,,,,463.0,,
Schuyler County,New York,36,97,,,,,,,,,,,,,189.0,,
Seneca County,New York,36,99,,,,,,,,,,,,,1595.0,,
Steuben County,New York,36,101,,,,,,,,,,,,,1844.0,,
Suffolk County,New York,36,103,,,,,,,,,,,,,111755.0,,
Sullivan County,New York,36,105,,,,,,,,,,,,,6915.0,,
Tioga County,New York,36,107,,,,,,,,,,,,,349.0,,
Tompkins County,New York,36,109,,,,,,,,,,,,,3973.0,,
Ulster County,New York,36,111,,,,,,,,,,,,,10390.0,,
Warren County,New York,36,113,,,,,,,,,,,,,702.0,,
Washington County,New York,36,115,,,,,,,,,,,,,1840.0,,
Wayne County,New York,36,117,,,,,,,,,,,,,3327.0,,
Westchester County,New York,36,119,,,,,,,,,,,,,135903.0,,
Wyoming County,New York,36,121,,,,,,,,,,,,,2433.0,,
Yates County,New York,36,123,,,,,,,,,,,,,216.0,,
Alamance County,North Carolina,37,1,,,,,,,,,,,,,27504.0,,
Alexander County,North Carolina,37,3,,,,,,,,,,,,,2048.0,,
Alleghany County,North Carolina,37,5,,,,,,,,,,,,,118.0,,
Anson County,North Carolina,37,7,,,,,,,,,,,,,12909.0,,
Ashe County,North Carolina,37,9,,,,,,,,,,,,,137.0,,
Avery County,North Carolina,37,11,,,,,,,,,,,,,699.0,,
Beaufort County,North Carolina,37,13,,,,,,,,,,,,,12221.0,,
Bertie County,North Carolina,37,15,,,,,,,,,,,,,13072.0,,
Bladen County,North Carolina,37,17,,,,,,,,,,,,,12121.0,,
Brunswick County,North Carolina,37,19,,,,,,,,,,,,,12069.0,,
Buncombe County,North Carolina,37,21,,,,,,,,,,,,,15484.0,,
Burke County,North Carolina,37,23,,,,,,,,,,,,,5662.0,,
Cabarrus County,North Carolina,37,25,,,,,,,,,,,,,28320.0,,
Caldwell County,North Carolina,37,27,,,,,,,,,,,,,3864.0,,
Camden County,North Carolina,37,29,,,,,,,,,,,,,1346.0,,
Carteret County,North Carolina,37,31,,,,,,,,,,,,,4230.0,,
Caswell County,North Carolina,37,33,,,,,,,,,,,,,7866.0,,
Catawba County,North Carolina,37,35,,,,,,,,,,,,,13046.0,,
Chatham County,North Carolina,37,37,,,,,,,,,,,,,8446.0,,
Cherokee County,North Carolina,37,39,,,,,,,,,,,,,369.0,,
Chowan County,North Carolina,37,41,,,,,,,,,,,,,4861.0,,
Clay County,North Carolina,37,43,,,,,,,,,,,,,92.0,,
Cleveland County,North Carolina,37,45,,,,,,,,,,,,,20476.0,,
Columbus County,North Carolina,37,47,,,,,,,,,,,,,17516.0,,
Craven County,North Carolina,37,49,,,,,,,,,,,,,22407.0,,
Cumberland County,North Carolina,37,51,,,,,,,,,,,,,115876.0,,
Currituck County,North Carolina,37,53,,,,,,,,,,,,,1531.0,,
Dare County,North Carolina,37,55,,,,,,,,,,,,,1032.0,,
Davidson County,North Carolina,37,57,,,,,,,,,,,,,15131.0,,
Davie County,North Carolina,37,59,,,,,,,,,,,,,2786.0,,
Duplin County,North Carolina,37,61,,,,,,,,,,,,,14952.0,,
Durham County,North Carolina,37,63,,,,,,,,,,,,,103388.0,,
Edgecombe County,North Carolina,37,65,,,,,,,,,,,,,32103.0,,
Forsyth County,North Carolina,37,67,,,,,,,,,,,,,92612.0,,
Franklin County,North Carolina,37,69,,,,,,,,,,,,,15802.0,,
Gaston County,North Carolina,37,71,,,,,,,,,,,,,31323.0,,
Gates County,North Carolina,37,73,,,,,,,,,,,,,4075.0,,
Graham County,North Carolina,37,75,,,,,,,,,,,,,39.0,,
Granville County,North Carolina,37,77,,,,,,,,,,,,,18270.0,,
Greene County,North Carolina,37,79,,,,,,,,,,,,,7647.0,,
Guilford County,North Carolina,37,81,,,,,,,,,,,,,163414.0,,
Halifax County,North Carolina,37,83,,,,,,,,,,,,,27828.0,,
Harnett County,North Carolina,37,85,,,,,,,,,,,,,24969.0,,
Haywood County,North Carolina,37,87,,,,,,,,,,,,,539.0,,
Henderson County,North Carolina,37,89,,,,,,,,,,,,,3558.0,,
Hertford County,North Carolina,37,91,,,,,,,,,,,,,14471.0,,
Hoke County,North Carolina,37,93,,,,,,,,,,,,,16440.0,,
Hyde County,North Carolina,37,95,,,,,,,,,,,,,2158.0,,
Iredell County,North Carolina,37,97,,,,,,,,,,,,,19701.0,,
Jackson County,North Carolina,37,99,,,,,,,,,,,,,1090.0,,
Johnston County,North Carolina,37,101,,,,,,,,,,,,,26031.0,,
Jones County,North Carolina,37,103,,,,,,,,,,,,,3220.0,,
Lee County,North Carolina,37,105,,,,,,,,,,,,,11301.0,,
Lenoir County,North Carolina,37,107,,,,,,,,,,,,,23836.0,,
Lincoln County,North Carolina,37,109,,,,,,,,,,,,,4195.0,,
McDowell County,North Carolina,37,111,,,,,,,,,,,,,1670.0,,
