County,State,State_FIPS,County_FIPS,asian_population,per_capita_income,median_home_value,black_population,age_18_and_under_percentage,total_population_race,native_american_population,gini_index,median_household_income,housing_cost_burden,white_population,total_population,age_60_and_over,median_gross_rent,age_15_to_44_percentage
Humphreys County,Tennessee,47,85,,,,,,,206.0,,,,,,,,
Jackson County,Tennessee,47,87,,,,,,,0.0,,,,,,,,
Jefferson County,Tennessee,47,89,,,,,,,64.0,,,,,,,,
Johnson County,Tennessee,47,91,,,,,,,85.0,,,,,,,,
Knox County,Tennessee,47,93,,,,,,,1373.0,,,,,,,,
Lake County,Tennessee,47,95,,,,,,,16.0,,,,,,,,
Lauderdale County,Tennessee,47,97,,,,,,,198.0,,,,,,,,
Lawrence County,Tennessee,47,99,,,,,,,119.0,,,,,,,,
Lewis County,Tennessee,47,101,,,,,,,0.0,,,,,,,,
Lincoln County,Tennessee,47,103,,,,,,,69.0,,,,,,,,
Loudon County,Tennessee,47,105,,,,,,,94.0,,,,,,,,
McMinn County,Tennessee,47,107,,,,,,,135.0,,,,,,,,
McNairy County,Tennessee,47,109,,,,,,,46.0,,,,,,,,
Macon County,Tennessee,47,111,,,,,,,56.0,,,,,,,,
Madison County,Tennessee,47,113,,,,,,,80.0,,,,,,,,
Marion County,Tennessee,47,115,,,,,,,62.0,,,,,,,,
Marshall County,Tennessee,47,117,,,,,,,7.0,,,,,,,,
Maury County,Tennessee,47,119,,,,,,,286.0,,,,,,,,
Meigs County,Tennessee,47,121,,,,,,,27.0,,,,,,,,
Monroe County,Tennessee,47,123,,,,,,,367.0,,,,,,,,
Montgomery County,Tennessee,47,125,,,,,,,1109.0,,,,,,,,
Moore County,Tennessee,47,127,,,,,,,149.0,,,,,,,,
Morgan County,Tennessee,47,129,,,,,,,31.0,,,,,,,,
Obion County,Tennessee,47,131,,,,,,,72.0,,,,,,,,
Overton County,Tennessee,47,133,,,,,,,0.0,,,,,,,,
Perry County,Tennessee,47,135,,,,,,,9.0,,,,,,,,
Pickett County,Tennessee,47,137,,,,,,,0.0,,,,,,,,
Polk County,Tennessee,47,139,,,,,,,45.0,,,,,,,,
Putnam County,Tennessee,47,141,,,,,,,294.0,,,,,,,,
Rhea County,Tennessee,47,143,,,,,,,68.0,,,,,,,,
Roane County,Tennessee,47,145,,,,,,,138.0,,,,,,,,
Robertson County,Tennessee,47,147,,,,,,,218.0,,,,,,,,
Rutherford County,Tennessee,47,149,,,,,,,724.0,,,,,,,,
Scott County,Tennessee,47,151,,,,,,,62.0,,,,,,,,
Sequatchie County,Tennessee,47,153,,,,,,,9.0,,,,,,,,
Sevier County,Tennessee,47,155,,,,,,,338.0,,,,,,,,
Shelby County,Tennessee,47,157,,,,,,,1607.0,,,,,,,,
Smith County,Tennessee,47,159,,,,,,,88.0,,,,,,,,
Stewart County,Tennessee,47,161,,,,,,,61.0,,,,,,,,
Sullivan County,Tennessee,47,163,,,,,,,188.0,,,,,,,,
Sumner County,Tennessee,47,165,,,,,,,593.0,,,,,,,,
Tipton County,Tennessee,47,167,,,,,,,230.0,,,,,,,,
Trousdale County,Tennessee,47,169,,,,,,,24.0,,,,,,,,
Unicoi County,Tennessee,47,171,,,,,,,18.0,,,,,,,,
Union County,Tennessee,47,173,,,,,,,6.0,,,,,,,,
Van Buren County,Tennessee,47,175,,,,,,,0.0,,,,,,,,
Warren County,Tennessee,47,177,,,,,,,141.0,,,,,,,,
Washington County,Tennessee,47,179,,,,,,,377.0,,,,,,,,
Wayne County,Tennessee,47,181,,,,,,,60.0,,,,,,,,
Weakley County,Tennessee,47,183,,,,,,,106.0,,,,,,,,
White County,Tennessee,47,185,,,,,,,8.0,,,,,,,,
Williamson County,Tennessee,47,187,,,,,,,424.0,,,,,,,,
Wilson County,Tennessee,47,189,,,,,,,370.0,,,,,,,,
Anderson County,Texas,48,1,,,,,,,270.0,,,,,,,,
Andrews County,Texas,48,3,,,,,,,0.0,,,,,,,,
Angelina County,Texas,48,5,,,,,,,599.0,,,,,,,,
Aransas County,Texas,48,7,,,,,,,50.0,,,,,,,,
Archer County,Texas,48,9,,,,,,,40.0,,,,,,,,
Armstrong County,Texas,48,11,,,,,,,29.0,,,,,,,,
Atascosa County,Texas,48,13,,,,,,,91.0,,,,,,,,
Austin County,Texas,48,15,,,,,,,48.0,,,,,,,,
Bailey County,Texas,48,17,,,,,,,75.0,,,,,,,,
Bandera County,Texas,48,19,,,,,,,296.0,,,,,,,,
Bastrop County,Texas,48,21,,,,,,,408.0,,,,,,,,
Baylor County,Texas,48,23,,,,,,,0.0,,,,,,,,
Bee County,Texas,48,25,,,,,,,213.0,,,,,,,,
Bell County,Texas,48,27,,,,,,,2434.0,,,,,,,,
Bexar County,Texas,48,29,,,,,,,13229.0,,,,,,,,
Blanco County,Texas,48,31,,,,,,,116.0,,,,,,,,
Bosque County,Texas,48,35,,,,,,,84.0,,,,,,,,
Bowie County,Texas,48,37,,,,,,,877.0,,,,,,,,
Brazoria County,Texas,48,39,,,,,,,2024.0,,,,,,,,
Brazos County,Texas,48,41,,,,,,,823.0,,,,,,,,
Brewster County,Texas,48,43,,,,,,,179.0,,,,,,,,
Briscoe County,Texas,48,45,,,,,,,0.0,,,,,,,,
Brooks County,Texas,48,47,,,,,,,64.0,,,,,,,,
Brown County,Texas,48,49,,,,,,,198.0,,,,,,,,
Burleson County,Texas,48,51,,,,,,,59.0,,,,,,,,
Burnet County,Texas,48,53,,,,,,,323.0,,,,,,,,
Caldwell County,Texas,48,55,,,,,,,270.0,,,,,,,,
Calhoun County,Texas,48,57,,,,,,,19.0,,,,,,,,
Callahan County,Texas,48,59,,,,,,,11.0,,,,,,,,
Cameron County,Texas,48,61,,,,,,,1101.0,,,,,,,,
Camp County,Texas,48,63,,,,,,,52.0,,,,,,,,
Carson County,Texas,48,65,,,,,,,79.0,,,,,,,,
Cass County,Texas,48,67,,,,,,,39.0,,,,,,,,
Castro County,Texas,48,69,,,,,,,17.0,,,,,,,,
Chambers County,Texas,48,71,,,,,,,85.0,,,,,,,,
Cherokee County,Texas,48,73,,,,,,,324.0,,,,,,,,
Childress County,Texas,48,75,,,,,,,69.0,,,,,,,,
Clay County,Texas,48,77,,,,,,,119.0,,,,,,,,
Cochran County,Texas,48,79,,,,,,,0.0,,,,,,,,
Coke County,Texas,48,81,,,,,,,44.0,,,,,,,,
Coleman County,Texas,48,83,,,,,,,39.0,,,,,,,,
Collin County,Texas,48,85,,,,,,,4404.0,,,,,,,,
Collingsworth County,Texas,48,87,,,,,,,81.0,,,,,,,,
Colorado County,Texas,48,89,,,,,,,35.0,,,,,,,,
Comal County,Texas,48,91,,,,,,,294.0,,,,,,,,
Comanche County,Texas,48,93,,,,,,,63.0,,,,,,,,
Concho County,Texas,48,95,,,,,,,10.0,,,,,,,,
Cooke County,Texas,48,97,,,,,,,260.0,,,,,,,,
Coryell County,Texas,48,99,,,,,,,618.0,,,,,,,,
Cottle County,Texas,48,101,,,,,,,5.0,,,,,,,,
Crane County,Texas,48,103,,,,,,,6.0,,,,,,,,
Crockett County,Texas,48,105,,,,,,,0.0,,,,,,,,
Crosby County,Texas,48,107,,,,,,,0.0,,,,,,,,
Culberson County,Texas,48,109,,,,,,,0.0,,,,,,,,
Dallam County,Texas,48,111,,,,,,,87.0,,,,,,,,
Dallas County,Texas,48,113,,,,,,,9595.0,,,,,,,,
Dawson County,Texas,48,115,,,,,,,159.0,,,,,,,,
Deaf Smith County,Texas,48,117,,,,,,,92.0,,,,,,,,
Delta County,Texas,48,119,,,,,,,16.0,,,,,,,,
Denton County,Texas,48,121,,,,,,,3742.0,,,,,,,,
DeWitt County,Texas,48,123,,,,,,,147.0,,,,,,,,
Dickens County,Texas,48,125,,,,,,,17.0,,,,,,,,
Dimmit County,Texas,48,127,,,,,,,0.0,,,,,,,,
Donley County,Texas,48,129,,,,,,,13.0,,,,,,,,
Duval County,Texas,48,131,,,,,,,32.0,,,,,,,,
Eastland County,Texas,48,133,,,,,,,71.0,,,,,,,,
Ector County,Texas,48,135,,,,,,,703.0,,,,,,,,
Edwards County,Texas,48,137,,,,,,,1.0,,,,,,,,
Ellis County,Texas,48,139,,,,,,,1767.0,,,,,,,,
El Paso County,Texas,48,141,,,,,,,5142.0,,,,,,,,
Erath County,Texas,48,143,,,,,,,477.0,,,,,,,,
Falls County,Texas,48,145,,,,,,,71.0,,,,,,,,
Fannin County,Texas,48,147,,,,,,,207.0,,,,,,,,
Fayette County,Texas,48,149,,,,,,,13.0,,,,,,,,
Fisher County,Texas,48,151,,,,,,,35.0,,,,,,,,
Floyd County,Texas,48,153,,,,,,,8.0,,,,,,,,
Foard County,Texas,48,155,,,,,,,0.0,,,,,,,,
Fort Bend County,Texas,48,157,,,,,,,2259.0,,,,,,,,
Franklin County,Texas,48,159,,,,,,,22.0,,,,,,,,
Freestone County,Texas,48,161,,,,,,,14.0,,,,,,,,
Frio County,Texas,48,163,,,,,,,19.0,,,,,,,,
Gaines County,Texas,48,165,,,,,,,93.0,,,,,,,,
Galveston County,Texas,48,167,,,,,,,1481.0,,,,,,,,
Garza County,Texas,48,169,,,,,,,49.0,,,,,,,,
Gillespie County,Texas,48,171,,,,,,,739.0,,,,,,,,
Glasscock County,Texas,48,173,,,,,,,0.0,,,,,,,,
Goliad County,Texas,48,175,,,,,,,0.0,,,,,,,,
Gonzales County,Texas,48,177,,,,,,,57.0,,,,,,,,
Gray County,Texas,48,179,,,,,,,309.0,,,,,,,,
Grayson County,Texas,48,181,,,,,,,1620.0,,,,,,,,
Gregg County,Texas,48,183,,,,,,,459.0,,,,,,,,
Grimes County,Texas,48,185,,,,,,,233.0,,,,,,,,
Guadalupe County,Texas,48,187,,,,,,,507.0,,,,,,,,
Hale County,Texas,48,189,,,,,,,260.0,,,,,,,,
Hall County,Texas,48,191,,,,,,,20.0,,,,,,,,
Hamilton County,Texas,48,193,,,,,,,62.0,,,,,,,,
Hansford County,Texas,48,195,,,,,,,4.0,,,,,,,,
Hardeman County,Texas,48,197,,,,,,,41.0,,,,,,,,
Hardin County,Texas,48,199,,,,,,,110.0,,,,,,,,
Harris County,Texas,48,201,,,,,,,18386.0,,,,,,,,
Harrison County,Texas,48,203,,,,,,,246.0,,,,,,,,
Hartley County,Texas,48,205,,,,,,,2.0,,,,,,,,
Haskell County,Texas,48,207,,,,,,,33.0,,,,,,,,
Hays County,Texas,48,209,,,,,,,703.0,,,,,,,,
Hemphill County,Texas,48,211,,,,,,,17.0,,,,,,,,
Henderson County,Texas,48,213,,,,,,,666.0,,,,,,,,
Hidalgo County,Texas,48,215,,,,,,,1619.0,,,,,,,,
Hill County,Texas,48,217,,,,,,,432.0,,,,,,,,
Hockley County,Texas,48,219,,,,,,,154.0,,,,,,,,
Hood County,Texas,48,221,,,,,,,535.0,,,,,,,,
Hopkins County,Texas,48,223,,,,,,,65.0,,,,,,,,
Houston County,Texas,48,225,,,,,,,70.0,,,,,,,,
Howard County,Texas,48,227,,,,,,,437.0,,,,,,,,
Hudspeth County,Texas,48,229,,,,,,,0.0,,,,,,,,
Hunt County,Texas,48,231,,,,,,,1047.0,,,,,,,,
Hutchinson County,Texas,48,233,,,,,,,369.0,,,,,,,,
Irion County,Texas,48,235,,,,,,,0.0,,,,,,,,
Jack County,Texas,48,237,,,,,,,23.0,,,,,,,,
Jackson County,Texas,48,239,,,,,,,0.0,,,,,,,,
Jasper County,Texas,48,241,,,,,,,109.0,,,,,,,,
Jeff Davis County,Texas,48,243,,,,,,,9.0,,,,,,,,
Jefferson County,Texas,48,245,,,,,,,821.0,,,,,,,,
Jim Hogg County,Texas,48,247,,,,,,,2.0,,,,,,,,
Jim Wells County,Texas,48,249,,,,,,,55.0,,,,,,,,
Johnson County,Texas,48,251,,,,,,,858.0,,,,,,,,
Jones County,Texas,48,253,,,,,,,153.0,,,,,,,,
Karnes County,Texas,48,255,,,,,,,32.0,,,,,,,,
Kaufman County,Texas,48,257,,,,,,,523.0,,,,,,,,
Kendall County,Texas,48,259,,,,,,,265.0,,,,,,,,
Kerr County,Texas,48,265,,,,,,,420.0,,,,,,,,
Kimble County,Texas,48,267,,,,,,,36.0,,,,,,,,
Kinney County,Texas,48,271,,,,,,,7.0,,,,,,,,
Kleberg County,Texas,48,273,,,,,,,72.0,,,,,,,,
Knox County,Texas,48,275,,,,,,,30.0,,,,,,,,
Lamar County,Texas,48,277,,,,,,,207.0,,,,,,,,
Lamb County,Texas,48,279,,,,,,,35.0,,,,,,,,
Lampasas County,Texas,48,281,,,,,,,52.0,,,,,,,,
La Salle County,Texas,48,283,,,,,,,0.0,,,,,,,,
Lavaca County,Texas,48,285,,,,,,,49.0,,,,,,,,
Lee County,Texas,48,287,,,,,,,0.0,,,,,,,,
Leon County,Texas,48,289,,,,,,,89.0,,,,,,,,
Liberty County,Texas,48,291,,,,,,,394.0,,,,,,,,
Limestone County,Texas,48,293,,,,,,,379.0,,,,,,,,
Lipscomb County,Texas,48,295,,,,,,,69.0,,,,,,,,
Live Oak County,Texas,48,297,,,,,,,22.0,,,,,,,,
Llano County,Texas,48,299,,,,,,,183.0,,,,,,,,
Lubbock County,Texas,48,303,,,,,,,3293.0,,,,,,,,
Lynn County,Texas,48,305,,,,,,,37.0,,,,,,,,
McCulloch County,Texas,48,307,,,,,,,2.0,,,,,,,,
McLennan County,Texas,48,309,,,,,,,1110.0,,,,,,,,
Madison County,Texas,48,313,,,,,,,36.0,,,,,,,,
Marion County,Texas,48,315,,,,,,,43.0,,,,,,,,
Martin County,Texas,48,317,,,,,,,94.0,,,,,,,,
Mason County,Texas,48,319,,,,,,,90.0,,,,,,,,
Matagorda County,Texas,48,321,,,,,,,141.0,,,,,,,,
Maverick County,Texas,48,323,,,,,,,705.0,,,,,,,,
Medina County,Texas,48,325,,,,,,,191.0,,,,,,,,
Menard County,Texas,48,327,,,,,,,25.0,,,,,,,,
Midland County,Texas,48,329,,,,,,,1144.0,,,,,,,,
Milam County,Texas,48,331,,,,,,,35.0,,,,,,,,
Mills County,Texas,48,333,,,,,,,10.0,,,,,,,,
Mitchell County,Texas,48,335,,,,,,,82.0,,,,,,,,
Montague County,Texas,48,337,,,,,,,32.0,,,,,,,,
Montgomery County,Texas,48,339,,,,,,,2057.0,,,,,,,,
Moore County,Texas,48,341,,,,,,,189.0,,,,,,,,
Morris County,Texas,48,343,,,,,,,75.0,,,,,,,,
Motley County,Texas,48,345,,,,,,,0.0,,,,,,,,
Nacogdoches County,Texas,48,347,,,,,,,587.0,,,,,,,,
Navarro County,Texas,48,349,,,,,,,942.0,,,,,,,,
Newton County,Texas,48,351,,,,,,,21.0,,,,,,,,
Nolan County,Texas,48,353,,,,,,,112.0,,,,,,,,
Nueces County,Texas,48,355,,,,,,,1638.0,,,,,,,,
Ochiltree County,Texas,48,357,,,,,,,197.0,,,,,,,,
Oldham County,Texas,48,359,,,,,,,2.0,,,,,,,,
Orange County,Texas,48,361,,,,,,,311.0,,,,,,,,
Palo Pinto County,Texas,48,363,,,,,,,194.0,,,,,,,,
Panola County,Texas,48,365,,,,,,,29.0,,,,,,,,
Parker County,Texas,48,367,,,,,,,852.0,,,,,,,,
Parmer County,Texas,48,369,,,,,,,76.0,,,,,,,,
Pecos County,Texas,48,371,,,,,,,173.0,,,,,,,,
Polk County,Texas,48,373,,,,,,,763.0,,,,,,,,
Potter County,Texas,48,375,,,,,,,647.0,,,,,,,,
Presidio County,Texas,48,377,,,,,,,80.0,,,,,,,,
Rains County,Texas,48,379,,,,,,,69.0,,,,,,,,
Randall County,Texas,48,381,,,,,,,570.0,,,,,,,,
Reagan County,Texas,48,383,,,,,,,0.0,,,,,,,,
Real County,Texas,48,385,,,,,,,0.0,,,,,,,,
Red River County,Texas,48,387,,,,,,,39.0,,,,,,,,
Reeves County,Texas,48,389,,,,,,,26.0,,,,,,,,
Refugio County,Texas,48,391,,,,,,,18.0,,,,,,,,
Robertson County,Texas,48,395,,,,,,,76.0,,,,,,,,
Rockwall County,Texas,48,397,,,,,,,224.0,,,,,,,,
Runnels County,Texas,48,399,,,,,,,21.0,,,,,,,,
Rusk County,Texas,48,401,,,,,,,96.0,,,,,,,,
Sabine County,Texas,48,403,,,,,,,13.0,,,,,,,,
San Augustine County,Texas,48,405,,,,,,,165.0,,,,,,,,
San Jacinto County,Texas,48,407,,,,,,,134.0,,,,,,,,
San Patricio County,Texas,48,409,,,,,,,177.0,,,,,,,,
San Saba County,Texas,48,411,,,,,,,0.0,,,,,,,,
Schleicher County,Texas,48,413,,,,,,,0.0,,,,,,,,
Scurry County,Texas,48,415,,,,,,,69.0,,,,,,,,
Shackelford County,Texas,48,417,,,,,,,10.0,,,,,,,,
Shelby County,Texas,48,419,,,,,,,204.0,,,,,,,,
Sherman County,Texas,48,421,,,,,,,6.0,,,,,,,,
Smith County,Texas,48,423,,,,,,,778.0,,,,,,,,
Somervell County,Texas,48,425,,,,,,,115.0,,,,,,,,
Starr County,Texas,48,427,,,,,,,40.0,,,,,,,,
Stephens County,Texas,48,429,,,,,,,98.0,,,,,,,,
Sterling County,Texas,48,431,,,,,,,0.0,,,,,,,,
Stonewall County,Texas,48,433,,,,,,,31.0,,,,,,,,
Sutton County,Texas,48,435,,,,,,,12.0,,,,,,,,
Swisher County,Texas,48,437,,,,,,,256.0,,,,,,,,
Tarrant County,Texas,48,439,,,,,,,9980.0,,,,,,,,
Taylor County,Texas,48,441,,,,,,,1177.0,,,,,,,,
Terry County,Texas,48,445,,,,,,,41.0,,,,,,,,
Throckmorton County,Texas,48,447,,,,,,,0.0,,,,,,,,
Titus County,Texas,48,449,,,,,,,370.0,,,,,,,,
Tom Green County,Texas,48,451,,,,,,,444.0,,,,,,,,
Travis County,Texas,48,453,,,,,,,6847.0,,,,,,,,
Trinity County,Texas,48,455,,,,,,,48.0,,,,,,,,
Tyler County,Texas,48,457,,,,,,,12.0,,,,,,,,
Upshur County,Texas,48,459,,,,,,,294.0,,,,,,,,
Upton County,Texas,48,461,,,,,,,5.0,,,,,,,,
Uvalde County,Texas,48,463,,,,,,,143.0,,,,,,,,
Val Verde County,Texas,48,465,,,,,,,171.0,,,,,,,,
Van Zandt County,Texas,48,467,,,,,,,358.0,,,,,,,,
Victoria County,Texas,48,469,,,,,,,269.0,,,,,,,,
Walker County,Texas,48,471,,,,,,,286.0,,,,,,,,
Waller County,Texas,48,473,,,,,,,392.0,,,,,,,,
Ward County,Texas,48,475,,,,,,,176.0,,,,,,,,
Washington County,Texas,48,477,,,,,,,228.0,,,,,,,,
Webb County,Texas,48,479,,,,,,,471.0,,,,,,,,
Wharton County,Texas,48,481,,,,,,,27.0,,,,,,,,
Wheeler County,Texas,48,483,,,,,,,20.0,,,,,,,,
Wichita County,Texas,48,485,,,,,,,1443.0,,,,,,,,
Wilbarger County,Texas,48,487,,,,,,,160.0,,,,,,,,
Willacy County,Texas,48,489,,,,,,,133.0,,,,,,,,
Williamson County,Texas,48,491,,,,,,,1269.0,,,,,,,,
Wilson County,Texas,48,493,,,,,,,145.0,,,,,,,,
Winkler County,Texas,48,495,,,,,,,113.0,,,,,,,,
Wise County,Texas,48,497,,,,,,,276.0,,,,,,,,
Wood County,Texas,48,499,,,,,,,321.0,,,,,,,,
Yoakum County,Texas,48,501,,,,,,,11.0,,,,,,,,
Young County,Texas,48,503,,,,,,,145.0,,,,,,,,
Zapata County,Texas,48,505,,,,,,,0.0,,,,,,,,
Zavala County,Texas,48,507,,,,,,,0.0,,,,,,,,
Beaver County,Utah,49,1,,,,,,,62.0,,,,,,,,
Box Elder County,Utah,49,3,,,,,,,647.0,,,,,,,,
Cache County,Utah,49,5,,,,,,,563.0,,,,,,,,
Carbon County,Utah,49,7,,,,,,,172.0,,,,,,,,
Daggett County,Utah,49,9,,,,,,,8.0,,,,,,,,
Davis County,Utah,49,11,,,,,,,1453.0,,,,,,,,
Duchesne County,Utah,49,13,,,,,,,802.0,,,,,,,,
Emery County,Utah,49,15,,,,,,,75.0,,,,,,,,
Garfield County,Utah,49,17,,,,,,,164.0,,,,,,,,
Grand County,Utah,49,19,,,,,,,297.0,,,,,,,,
Iron County,Utah,49,21,,,,,,,1173.0,,,,,,,,
Juab County,Utah,49,23,,,,,,,125.0,,,,,,,,
Kane County,Utah,49,25,,,,,,,105.0,,,,,,,,
Millard County,Utah,49,27,,,,,,,150.0,,,,,,,,
Morgan County,Utah,49,29,,,,,,,9.0,,,,,,,,
Piute County,Utah,49,31,,,,,,,2.0,,,,,,,,
Rich County,Utah,49,33,,,,,,,0.0,,,,,,,,
Salt Lake County,Utah,49,35,,,,,,,8616.0,,,,,,,,
San Juan County,Utah,49,37,,,,,,,7315.0,,,,,,,,
Sanpete County,Utah,49,39,,,,,,,301.0,,,,,,,,
Sevier County,Utah,49,41,,,,,,,379.0,,,,,,,,
Summit County,Utah,49,43,,,,,,,101.0,,,,,,,,
Tooele County,Utah,49,45,,,,,,,418.0,,,,,,,,
Uintah County,Utah,49,47,,,,,,,2731.0,,,,,,,,
Utah County,Utah,49,49,,,,,,,2843.0,,,,,,,,
Wasatch County,Utah,49,51,,,,,,,34.0,,,,,,,,
Washington County,Utah,49,53,,,,,,,2392.0,,,,,,,,
Wayne County,Utah,49,55,,,,,,,8.0,,,,,,,,
Weber County,Utah,49,57,,,,,,,1712.0,,,,,,,,
Addison County,Vermont,50,1,,,,,,,124.0,,,,,,,,
Bennington County,Vermont,50,3,,,,,,,62.0,,,,,,,,
Caledonia County,Vermont,50,5,,,,,,,69.0,,,,,,,,
Chittenden County,Vermont,50,7,,,,,,,432.0,,,,,,,,
Essex County,Vermont,50,9,,,,,,,20.0,,,,,,,,
Franklin County,Vermont,50,11,,,,,,,300.0,,,,,,,,
Grand Isle County,Vermont,50,13,,,,,,,33.0,,,,,,,,
Lamoille County,Vermont,50,15,,,,,,,196.0,,,,,,,,
Orange County,Vermont,50,17,,,,,,,111.0,,,,,,,,
Orleans County,Vermont,50,19,,,,,,,144.0,,,,,,,,
Rutland County,Vermont,50,21,,,,,,,283.0,,,,,,,,
Washington County,Vermont,50,23,,,,,,,199.0,,,,,,,,
Windham County,Vermont,50,25,,,,,,,71.0,,,,,,,,
Windsor County,Vermont,50,27,,,,,,,62.0,,,,,,,,
Accomack County,Virginia,51,1,,,,,,,176.0,,,,,,,,
Amelia County,Virginia,51,7,,,,,,,31.0,,,,,,,,
Amherst County,Virginia,51,9,,,,,,,123.0,,,,,,,,
Appomattox County,Virginia,51,11,,,,,,,12.0,,,,,,,,
Arlington County,Virginia,51,13,,,,,,,870.0,,,,,,,,
Bath County,Virginia,51,17,,,,,,,0.0,,,,,,,,
Bland County,Virginia,51,21,,,,,,,0.0,,,,,,,,
Botetourt County,Virginia,51,23,,,,,,,97.0,,,,,,,,
Brunswick County,Virginia,51,25,,,,,,,26.0,,,,,,,,
Buchanan County,Virginia,51,27,,,,,,,45.0,,,,,,,,
Buckingham County,Virginia,51,29,,,,,,,106.0,,,,,,,,
Campbell County,Virginia,51,31,,,,,,,76.0,,,,,,,,
Caroline County,Virginia,51,33,,,,,,,47.0,,,,,,,,
Carroll County,Virginia,51,35,,,,,,,111.0,,,,,,,,
Charles City County,Virginia,51,36,,,,,,,453.0,,,,,,,,
Charlotte County,Virginia,51,37,,,,,,,10.0,,,,,,,,
Chesterfield County,Virginia,51,41,,,,,,,1072.0,,,,,,,,
Clarke County,Virginia,51,43,,,,,,,6.0,,,,,,,,
Craig County,Virginia,51,45,,,,,,,0.0,,,,,,,,
Culpeper County,Virginia,51,47,,,,,,,213.0,,,,,,,,
Cumberland County,Virginia,51,49,,,,,,,77.0,,,,,,,,
Dickenson County,Virginia,51,51,,,,,,,4.0,,,,,,,,
Dinwiddie County,Virginia,51,53,,,,,,,3.0,,,,,,,,
Essex County,Virginia,51,57,,,,,,,103.0,,,,,,,,
Fauquier County,Virginia,51,61,,,,,,,254.0,,,,,,,,
Floyd County,Virginia,51,63,,,,,,,70.0,,,,,,,,
Fluvanna County,Virginia,51,65,,,,,,,45.0,,,,,,,,
Franklin County,Virginia,51,67,,,,,,,140.0,,,,,,,,
Frederick County,Virginia,51,69,,,,,,,223.0,,,,,,,,
Giles County,Virginia,51,71,,,,,,,0.0,,,,,,,,
Gloucester County,Virginia,51,73,,,,,,,81.0,,,,,,,,
Goochland County,Virginia,51,75,,,,,,,27.0,,,,,,,,
Grayson County,Virginia,51,77,,,,,,,39.0,,,,,,,,
Greene County,Virginia,51,79,,,,,,,45.0,,,,,,,,
Hanover County,Virginia,51,85,,,,,,,198.0,,,,,,,,
Henrico County,Virginia,51,87,,,,,,,728.0,,,,,,,,
Henry County,Virginia,51,89,,,,,,,49.0,,,,,,,,
Highland County,Virginia,51,91,,,,,,,3.0,,,,,,,,
Isle of Wight County,Virginia,51,93,,,,,,,99.0,,,,,,,,
King and Queen County,Virginia,51,97,,,,,,,22.0,,,,,,,,
King George County,Virginia,51,99,,,,,,,89.0,,,,,,,,
King William County,Virginia,51,101,,,,,,,141.0,,,,,,,,
Lancaster County,Virginia,51,103,,,,,,,0.0,,,,,,,,
Lee County,Virginia,51,105,,,,,,,107.0,,,,,,,,
Loudoun County,Virginia,51,107,,,,,,,996.0,,,,,,,,
Louisa County,Virginia,51,109,,,,,,,83.0,,,,,,,,
Lunenburg County,Virginia,51,111,,,,,,,14.0,,,,,,,,
Madison County,Virginia,51,113,,,,,,,0.0,,,,,,,,
Mathews County,Virginia,51,115,,,,,,,21.0,,,,,,,,
Mecklenburg County,Virginia,51,117,,,,,,,63.0,,,,,,,,
Middlesex County,Virginia,51,119,,,,,,,51.0,,,,,,,,
Montgomery County,Virginia,51,121,,,,,,,368.0,,,,,,,,
Nelson County,Virginia,51,125,,,,,,,47.0,,,,,,,,
New Kent County,Virginia,51,127,,,,,,,204.0,,,,,,,,
Northampton County,Virginia,51,131,,,,,,,4.0,,,,,,,,
Northumberland County,Virginia,51,133,,,,,,,28.0,,,,,,,,
Nottoway County,Virginia,51,135,,,,,,,15.0,,,,,,,,
Orange County,Virginia,51,137,,,,,,,114.0,,,,,,,,
Page County,Virginia,51,139,,,,,,,26.0,,,,,,,,
Patrick County,Virginia,51,141,,,,,,,63.0,,,,,,,,
Powhatan County,Virginia,51,145,,,,,,,85.0,,,,,,,,
Prince Edward County,Virginia,51,147,,,,,,,63.0,,,,,,,,
Prince George County,Virginia,51,149,,,,,,,234.0,,,,,,,,
Pulaski County,Virginia,51,155,,,,,,,16.0,,,,,,,,
Rappahannock County,Virginia,51,157,,,,,,,13.0,,,,,,,,
Richmond County,Virginia,51,159,,,,,,,37.0,,,,,,,,
Roanoke County,Virginia,51,161,,,,,,,91.0,,,,,,,,
Russell County,Virginia,51,167,,,,,,,18.0,,,,,,,,
Scott County,Virginia,51,169,,,,,,,57.0,,,,,,,,
Shenandoah County,Virginia,51,171,,,,,,,38.0,,,,,,,,
Smyth County,Virginia,51,173,,,,,,,11.0,,,,,,,,
Stafford County,Virginia,51,179,,,,,,,414.0,,,,,,,,
Surry County,Virginia,51,181,,,,,,,2.0,,,,,,,,
Sussex County,Virginia,51,183,,,,,,,31.0,,,,,,,,
Tazewell County,Virginia,51,185,,,,,,,110.0,,,,,,,,
Warren County,Virginia,51,187,,,,,,,112.0,,,,,,,,
Washington County,Virginia,51,191,,,,,,,47.0,,,,,,,,
Westmoreland County,Virginia,51,193,,,,,,,95.0,,,,,,,,
Wise County,Virginia,51,195,,,,,,,44.0,,,,,,,,
Wythe County,Virginia,51,197,,,,,,,52.0,,,,,,,,
Alexandria City,Virginia,51,510,,,,,,,276.0,,,,,,,,
Bristol City,Virginia,51,520,,,,,,,0.0,,,,,,,,
Chesapeake City,Virginia,51,550,,,,,,,428.0,,,,,,,,
