County,State,mean_life_expectancy,State_FIPS,County_FIPS,age_60_and_over
Coleman County,Texas,75.2048493048316,48,083,20.7
Collin County,Texas,81.6346995470597,48,085,7.1
Collingsworth County,Texas,75.4244650172337,48,087,17.9
Colorado County,Texas,77.203757800441,48,089,18.0
Comal County,Texas,79.2816736187829,48,091,14.7
Comanche County,Texas,77.0175855957573,48,093,19.7
Concho County,Texas,78.1200612129111,48,095,10.4
Cooke County,Texas,76.9131104235581,48,097,14.6
Coryell County,Texas,77.5735637224581,48,099,6.7
Cottle County,Texas,76.2631083988623,48,101,26.0
Crane County,Texas,76.2148155462855,48,103,11.9
Crockett County,Texas,77.2389071642851,48,105,13.5
Crosby County,Texas,76.1831483636259,48,107,15.5
Culberson County,Texas,79.4353713321917,48,109,9.0
Dallam County,Texas,76.6229838331526,48,111,7.0
Dallas County,Texas,78.3570575398319,48,113,7.5
Dawson County,Texas,75.9138376256704,48,115,9.7
Deaf Smith County,Texas,77.5962604716903,48,117,9.9
Delta County,Texas,75.1189559875103,48,119,19.1
Denton County,Texas,80.6922851848676,48,121,6.3
DeWitt County,Texas,76.9820854750759,48,123,15.1
Dickens County,Texas,76.8894024549733,48,125,15.8
Dimmit County,Texas,77.6998596192946,48,127,14.6
Donley County,Texas,75.8144941383351,48,129,19.5
Duval County,Texas,75.4002446620955,48,131,13.2
Eastland County,Texas,75.376826023229,48,133,18.1
Ector County,Texas,75.0214918449131,48,135,8.8
Edwards County,Texas,79.4603471269872,48,137,24.4
Ellis County,Texas,77.8298059415538,48,139,9.1
El Paso County,Texas,79.8567143820226,48,141,8.8
Erath County,Texas,78.1480321472755,48,143,11.0
Falls County,Texas,76.4405167245236,48,145,15.0
Fannin County,Texas,75.4325441804217,48,147,15.3
Fayette County,Texas,78.6609657781342,48,149,20.1
Fisher County,Texas,77.4706127994629,48,151,20.1
Floyd County,Texas,77.6305755690571,48,153,16.1
Foard County,Texas,77.492403647671,48,155,22.1
Fort Bend County,Texas,81.7305585223078,48,157,6.9
Franklin County,Texas,77.6897661252821,48,159,17.7
Freestone County,Texas,76.6023253689358,48,161,14.8
Frio County,Texas,77.3556715984976,48,163,9.8
Gaines County,Texas,77.4488045605969,48,165,8.4
Galveston County,Texas,77.4589897337617,48,167,10.3
Garza County,Texas,76.2106337409592,48,169,8.8
Gillespie County,Texas,80.8469592338386,48,171,25.0
Glasscock County,Texas,81.1266647739999,48,173,10.9
Goliad County,Texas,78.7463670521193,48,175,18.4
Gonzales County,Texas,76.9551624243383,48,177,14.5
Gray County,Texas,75.0961883978601,48,179,12.9
Grayson County,Texas,76.0667434557686,48,181,14.0
Gregg County,Texas,75.3377455425537,48,183,11.4
Grimes County,Texas,76.339890047414,48,185,12.6
Guadalupe County,Texas,79.5960901747892,48,187,10.8
Hale County,Texas,77.0495205094152,48,189,10.4
Hall County,Texas,75.5384617234144,48,191,21.3
Hamilton County,Texas,76.1296139202668,48,193,22.0
Hansford County,Texas,77.1401340733793,48,195,12.1
Hardeman County,Texas,77.9010386024956,48,197,16.8
Hardin County,Texas,75.872361221514,48,199,12.2
Harris County,Texas,78.7810708892091,48,201,7.2
Harrison County,Texas,76.0394553950879,48,203,12.1
Hartley County,Texas,80.3740272375388,48,205,9.5
Haskell County,Texas,76.4217523130835,48,207,18.9
Hays County,Texas,80.2967093489118,48,209,7.8
Hemphill County,Texas,77.6246294968108,48,211,13.2
Henderson County,Texas,75.1960017952968,48,213,17.8
Hidalgo County,Texas,81.0963111406437,48,215,8.7
Hill County,Texas,76.2548253872805,48,217,17.6
Hockley County,Texas,76.5368429500009,48,219,11.2
Hood County,Texas,78.0629227701517,48,221,20.4
Hopkins County,Texas,76.1407261064362,48,223,14.4
Houston County,Texas,76.1409972323397,48,225,16.3
Howard County,Texas,74.7658668361509,48,227,10.8
Hudspeth County,Texas,81.6881839062919,48,229,15.0
Hunt County,Texas,75.8264610532839,48,231,12.7
Hutchinson County,Texas,75.0919630413635,48,233,13.4
Irion County,Texas,79.5503728184521,48,235,11.1
Jack County,Texas,76.0964082421599,48,237,12.2
Jackson County,Texas,77.2492593169353,48,239,14.5
Jasper County,Texas,75.0820997017088,48,241,15.3
Jeff Davis County,Texas,83.9066714125239,48,243,33.6
Jefferson County,Texas,75.9690511113051,48,245,10.5
Jim Hogg County,Texas,77.0621771872068,48,247,13.2
Jim Wells County,Texas,75.6489823150863,48,249,11.6
Johnson County,Texas,76.8916694970506,48,251,10.5
Jones County,Texas,76.3992812802427,48,253,9.8
Karnes County,Texas,76.6835271005396,48,255,10.6
Kaufman County,Texas,76.3435059011272,48,257,9.4
Kendall County,Texas,80.2989308118279,48,259,15.5
Kerr County,Texas,78.2003736296381,48,265,23.4
Kimble County,Texas,77.7546314858076,48,267,22.1
Kinney County,Texas,79.9501431164588,48,271,15.7
Kleberg County,Texas,76.9555861056169,48,273,10.0
Knox County,Texas,75.4857831383379,48,275,18.5
Lamar County,Texas,74.7877591671148,48,277,15.1
Lamb County,Texas,75.9091966261153,48,279,14.0
Lampasas County,Texas,77.6254038047894,48,281,15.2
La Salle County,Texas,77.6735555065962,48,283,11.8
Lavaca County,Texas,78.607903658493,48,285,18.7
Lee County,Texas,78.4418179267227,48,287,14.9
Leon County,Texas,76.5709183554706,48,289,20.6
Liberty County,Texas,74.2690671810022,48,291,10.2
Limestone County,Texas,75.299213726941,48,293,13.8
Lipscomb County,Texas,77.9896999731994,48,295,10.9
Live Oak County,Texas,79.3276356045924,48,297,17.2
Llano County,Texas,78.7684589447672,48,299,31.0
Lubbock County,Texas,76.6662837866401,48,303,9.5
Lynn County,Texas,77.0521881885392,48,305,13.6
McCulloch County,Texas,76.2186179297477,48,307,16.2
McLennan County,Texas,77.5141513405573,48,309,11.0
Madison County,Texas,76.3313663171305,48,313,10.9
Marion County,Texas,74.1804551802738,48,315,20.8
Martin County,Texas,76.1602080761871,48,317,11.6
Mason County,Texas,79.6735224614362,48,319,25.2
Matagorda County,Texas,76.4344316001485,48,321,12.9
Maverick County,Texas,78.6282629812399,48,323,9.8
Medina County,Texas,78.6718901921122,48,325,12.2
Menard County,Texas,78.149977058699,48,327,23.6
Midland County,Texas,78.5140517586289,48,329,9.4
Milam County,Texas,76.706710672346,48,331,16.1
Mills County,Texas,78.3141170101457,48,333,20.0
Mitchell County,Texas,75.0506832087568,48,335,9.2
Montague County,Texas,74.840321189938,48,337,18.6
Montgomery County,Texas,78.9143503015421,48,339,9.5
Moore County,Texas,77.768291667435,48,341,8.4
Morris County,Texas,74.0839909474495,48,343,18.2
Motley County,Texas,77.5201748253088,48,345,18.3
Nacogdoches County,Texas,76.3387988642319,48,347,10.6
Navarro County,Texas,76.0377230791343,48,349,12.7
Newton County,Texas,74.8395005368677,48,351,15.8
Nolan County,Texas,74.8783947850377,48,353,14.5
Nueces County,Texas,77.8383649728957,48,355,10.6
Ochiltree County,Texas,76.2800283040756,48,357,9.6
Oldham County,Texas,79.106583056928,48,359,12.8
Orange County,Texas,74.1719703299617,48,361,12.5
Palo Pinto County,Texas,75.5465729410602,48,363,15.2
Panola County,Texas,75.0654186409941,48,365,14.1
Parker County,Texas,77.7429026158924,48,367,11.6
Parmer County,Texas,78.5613010996331,48,369,10.9
Pecos County,Texas,78.030573361971,48,371,10.6
Polk County,Texas,73.0079951256337,48,373,17.4
Potter County,Texas,74.3238112740925,48,375,9.1
Presidio County,Texas,85.6216519801444,48,377,17.2
Rains County,Texas,76.2910874325214,48,379,19.6
Randall County,Texas,78.5884388880292,48,381,11.1
Reagan County,Texas,77.2113481234064,48,383,9.1
Real County,Texas,76.3724767269193,48,385,31.9
Red River County,Texas,74.6958525006082,48,387,19.5
Reeves County,Texas,77.4249896466508,48,389,9.9
Refugio County,Texas,76.1467287383174,48,391,18.0
Robertson County,Texas,76.4283175277628,48,395,15.8
Rockwall County,Texas,79.7056021682165,48,397,8.7
Runnels County,Texas,76.0807040427317,48,399,17.8
Rusk County,Texas,76.0981061754048,48,401,12.1
Sabine County,Texas,74.8233829316076,48,403,27.0
San Augustine County,Texas,74.1473904930166,48,405,22.2
San Jacinto County,Texas,76.472441098106,48,407,17.8
San Patricio County,Texas,76.1472873843689,48,409,11.6
San Saba County,Texas,77.6691305143336,48,411,16.9
Schleicher County,Texas,77.8597708758838,48,413,13.0
Scurry County,Texas,76.7034580674561,48,415,11.1
Shackelford County,Texas,77.8838332130472,48,417,16.6
Shelby County,Texas,74.3830985630641,48,419,13.9
Sherman County,Texas,77.8549250428947,48,421,11.8
Smith County,Texas,77.7174055055126,48,423,12.8
Somervell County,Texas,78.1314477974538,48,425,14.0
Starr County,Texas,78.5034722821105,48,427,9.7
Stephens County,Texas,76.3618275028382,48,429,15.9
Sterling County,Texas,78.2541080521345,48,431,9.1
Stonewall County,Texas,77.3467421827843,48,433,19.6
Sutton County,Texas,78.7093921749177,48,435,12.5
Swisher County,Texas,77.4833326530069,48,437,13.6
Tarrant County,Texas,78.5794349933046,48,439,7.8
Taylor County,Texas,76.3071385086109,48,441,11.4
Terry County,Texas,76.1546144092132,48,445,11.5
Throckmorton County,Texas,77.7223210700707,48,447,23.3
Titus County,Texas,76.759112750621,48,449,10.5
Tom Green County,Texas,77.5763184729841,48,451,12.1
Travis County,Texas,80.828035885086,48,453,6.3
Trinity County,Texas,74.2689179142187,48,455,23.1
Tyler County,Texas,75.4719737510311,48,457,16.8
Upshur County,Texas,75.0989633318451,48,459,14.1
Upton County,Texas,77.1788779206563,48,461,14.9
Uvalde County,Texas,77.9750860861398,48,463,13.8
Val Verde County,Texas,79.0571600948366,48,465,11.3
Van Zandt County,Texas,75.7716187601946,48,467,17.0
Victoria County,Texas,77.51778294853,48,469,12.0
Walker County,Texas,77.746808039713,48,471,8.4
Waller County,Texas,78.1908307685065,48,473,9.8
Ward County,Texas,75.7357842118675,48,475,12.9
Washington County,Texas,78.8625152577002,48,477,16.2
Webb County,Texas,79.4265133187432,48,479,6.7
Wharton County,Texas,77.0685454272052,48,481,12.6
Wheeler County,Texas,75.5634542522707,48,483,15.7
Wichita County,Texas,75.4877348999663,48,485,10.6
Wilbarger County,Texas,75.3745980893112,48,487,14.0
Willacy County,Texas,78.6535209814533,48,489,10.0
Williamson County,Texas,81.6467661069842,48,491,8.2
Wilson County,Texas,78.8120747613688,48,493,12.5
Winkler County,Texas,74.5198460151061,48,495,10.3
Wise County,Texas,76.6480926315302,48,497,11.7
Wood County,Texas,76.3402002879102,48,499,22.4
Yoakum County,Texas,77.6446124696141,48,501,10.9
Young County,Texas,74.9915539222551,48,503,15.7
Zapata County,Texas,78.8148170480477,48,505,9.4
Zavala County,Texas,77.2346652379471,48,507,11.3
Beaver County,Utah,76.8363454411181,49,001,11.6
Box Elder County,Utah,79.0770465406277,49,003,10.5
Cache County,Utah,81.6379077561439,49,005,7.2
Carbon County,Utah,75.8142573927118,49,007,12.3
Daggett County,Utah,80.5006520254834,49,009,23.2
Davis County,Utah,80.5959929332788,49,011,7.4
Duchesne County,Utah,77.1744795461994,49,013,10.3
Emery County,Utah,77.1668394408763,49,015,12.2
Garfield County,Utah,79.2098911559818,49,017,14.9
Grand County,Utah,78.239509806446,49,019,11.9
Iron County,Utah,78.7252665869357,49,021,9.4
Juab County,Utah,77.9338068945695,49,023,9.5
Kane County,Utah,78.7509731052712,49,025,19.2
Millard County,Utah,79.2474141162396,49,027,13.4
Morgan County,Utah,81.1624693304336,49,029,10.2
Piute County,Utah,78.1595242049687,49,031,22.6
Rich County,Utah,80.7207658915662,49,033,14.9
Salt Lake County,Utah,79.3242214829309,49,035,7.7
San Juan County,Utah,78.8881312240914,49,037,10.0
Sanpete County,Utah,79.2012804061526,49,039,10.6
Sevier County,Utah,77.4134573876849,49,041,13.9
Summit County,Utah,82.4559184610104,49,043,7.8
Tooele County,Utah,78.0838575466071,49,045,6.8
Uintah County,Utah,77.6125494194618,49,047,8.2
Utah County,Utah,80.5264469383523,49,049,5.9
Wasatch County,Utah,80.5680848259442,49,051,8.4
Washington County,Utah,81.3984689169493,49,053,16.7
Wayne County,Utah,79.2012536838892,49,055,14.6
Weber County,Utah,78.5416067038855,49,057,9.1
Addison County,Vermont,80.7161961576866,50,001,12.7
Bennington County,Vermont,78.9707735009022,50,003,17.1
Caledonia County,Vermont,79.1249693608295,50,005,14.2
Chittenden County,Vermont,81.511370575392,50,007,9.8
Essex County,Vermont,79.2074006682945,50,009,18.9
Franklin County,Vermont,78.8741037847024,50,011,11.3
Grand Isle County,Vermont,79.3820339502955,50,013,14.2
Lamoille County,Vermont,79.9505977099248,50,015,12.3
Orange County,Vermont,80.1452431021336,50,017,13.9
Orleans County,Vermont,78.6865334338191,50,019,16.4
Rutland County,Vermont,78.5523683135284,50,021,14.8
Washington County,Vermont,80.2135369100491,50,023,12.8
Windham County,Vermont,79.220748876663,50,025,15.1
Windsor County,Vermont,79.9619067593622,50,027,16.5
Accomack County,Virginia,75.7989407016313,51,001,17.5
Amelia County,Virginia,76.9835600493829,51,007,15.4
Amherst County,Virginia,77.810080432937,51,009,15.1
Appomattox County,Virginia,77.2944056745063,51,011,16.0
Arlington County,Virginia,83.199968958259,51,013,7.7
Bath County,Virginia,77.1304776301929,51,017,20.5
Bland County,Virginia,75.4889116216424,51,021,14.9
Botetourt County,Virginia,79.2129398872823,51,023,15.5
Brunswick County,Virginia,76.1176974419526,51,025,14.0
Buchanan County,Virginia,73.1494323576331,51,027,14.9
Buckingham County,Virginia,77.5051788350548,51,029,12.1
Campbell County,Virginia,78.5949259506963,51,031,14.6
Caroline County,Virginia,77.6948341567873,51,033,11.8
Carroll County,Virginia,77.2996873555837,51,035,17.4
Charles City County,Virginia,77.1284326212198,51,036,16.0
Charlotte County,Virginia,76.5897896538698,51,037,16.6
Chesterfield County,Virginia,79.7227819413481,51,041,9.6
Clarke County,Virginia,78.939099284201,51,043,15.2
Craig County,Virginia,77.5781275814202,51,045,13.5
Culpeper County,Virginia,78.0853230110708,51,047,11.0
Cumberland County,Virginia,78.7939899319293,51,049,15.4
Dickenson County,Virginia,73.4609150865474,51,051,15.4
Dinwiddie County,Virginia,77.307949791914,51,053,12.9
Essex County,Virginia,76.5630270663678,51,057,17.1
Fauquier County,Virginia,79.4046133816011,51,061,11.9
Floyd County,Virginia,78.5159060416957,51,063,16.4
Fluvanna County,Virginia,80.4532722032601,51,065,16.2
Franklin County,Virginia,78.3789022280821,51,067,17.0
Frederick County,Virginia,79.5851330232103,51,069,11.7
Giles County,Virginia,75.5820719208166,51,071,16.2
Gloucester County,Virginia,77.8703623315989,51,073,13.8
Goochland County,Virginia,80.4677855439952,51,075,14.8
Grayson County,Virginia,76.6772045599312,51,077,19.2
Greene County,Virginia,79.2083572689493,51,079,12.3
Hanover County,Virginia,79.6482911771708,51,085,11.7
Henrico County,Virginia,79.3687411062427,51,087,10.3
Henry County,Virginia,75.9451258030155,51,089,17.6
Highland County,Virginia,79.398673266229,51,091,31.3
Isle of Wight County,Virginia,78.3936794109255,51,093,13.3
King and Queen County,Virginia,77.4944046767017,51,097,15.4
King George County,Virginia,78.8939814986613,51,099,9.6
King William County,Virginia,77.3451819986591,51,101,11.8
Lancaster County,Virginia,77.9142523894213,51,103,29.6
Lee County,Virginia,74.6630559238387,51,105,13.7
Loudoun County,Virginia,83.4612889058831,51,107,5.9
Louisa County,Virginia,78.2784386621084,51,109,14.1
Lunenburg County,Virginia,76.7559302753733,51,111,14.5
Madison County,Virginia,78.6343076178536,51,113,17.4
Mathews County,Virginia,79.1870590465327,51,115,25.8
Mecklenburg County,Virginia,76.1261015876199,51,117,18.1
Middlesex County,Virginia,78.3131738130415,51,119,24.5
Montgomery County,Virginia,79.6788061509647,51,121,8.1
Nelson County,Virginia,78.0145624925138,51,125,18.5
New Kent County,Virginia,78.6615912955489,51,127,11.8
Northampton County,Virginia,75.7978937763274,51,131,19.8
Northumberland County,Virginia,79.0967828145891,51,133,29.9
Nottoway County,Virginia,75.8488837223044,51,135,13.9
Orange County,Virginia,78.5200564060281,51,137,16.6
Page County,Virginia,77.0058436287671,51,139,16.4
Patrick County,Virginia,76.4379919857817,51,141,20.0
Powhatan County,Virginia,80.2129685057279,51,145,10.9
Prince Edward County,Virginia,77.1499189650362,51,147,12.2
Prince George County,Virginia,79.7504116135739,51,149,9.0
Pulaski County,Virginia,75.8142252729426,51,155,15.6
Rappahannock County,Virginia,79.9935287212557,51,157,19.1
Richmond County,Virginia,76.9878965792629,51,159,13.0
Roanoke County,Virginia,79.4453662389601,51,161,15.1
Russell County,Virginia,74.5848168702152,51,167,15.0
Scott County,Virginia,75.22798686078,51,169,17.8
Shenandoah County,Virginia,78.9102901662,51,171,16.5
Smyth County,Virginia,75.0444217378932,51,173,16.2
Stafford County,Virginia,80.0328658393096,51,179,6.7
Surry County,Virginia,78.0542317929082,51,181,15.2
Sussex County,Virginia,74.9846313811691,51,183,10.5
Tazewell County,Virginia,73.1762732109334,51,185,15.3
Warren County,Virginia,76.8524981441577,51,187,11.8
Washington County,Virginia,77.3412127706371,51,191,16.0
Westmoreland County,Virginia,76.9347359322018,51,193,20.0
Wise County,Virginia,73.3937937336001,51,195,12.1
Wythe County,Virginia,75.8311294423816,51,197,15.6
Alexandria City,Virginia,82.3090800371826,51,510,8.1
Bristol City,Virginia,73.2039368070069,51,520,15.5
Chesapeake City,Virginia,78.2708604873102,51,550,9.2
Colonial Heights City,Virginia,77.2406857423018,51,570,15.8
Covington City,Virginia,73.6097825547078,51,580,16.8
Falls Church City,Virginia,81.5591926000576,51,610,9.2
Galax City,Virginia,73.1313893062685,51,640,19.0
Hampton City,Virginia,76.9623547880473,51,650,10.5
Hopewell City,Virginia,73.412740597072,51,670,12.1
Lexington City,Virginia,79.1434724855907,51,678,7.8
Lynchburg City,Virginia,77.1168496334149,51,680,11.3
Martinsville City,Virginia,71.7156905562667,51,690,16.6
Norfolk City,Virginia,75.6908229512896,51,710,7.4
Norton City,Virginia,75.8138644528865,51,720,11.7
Petersburg City,Virginia,71.6849864977145,51,730,12.1
Poquoson City,Virginia,79.5269841537507,51,735,14.9
Portsmouth City,Virginia,74.6261996810767,51,740,11.0
Radford City,Virginia,77.1751515238722,51,750,7.0
Richmond City,Virginia,75.8955850569331,51,760,9.2
Roanoke City,Virginia,75.0461430185374,51,770,11.8
Salem City,Virginia,76.9448759249425,51,775,14.0
Suffolk City,Virginia,77.3979559012834,51,800,10.3
Virginia Beach City,Virginia,79.8814563133633,51,810,9.2
Winchester City,Virginia,76.8109883112993,51,840,11.5
Fairfax County,Virginia,83.923627807264,51,059,9.1
Fairfax City,Virginia,83.923627807264,51,600,11.5
Rockingham County,Virginia,80.4794807614418,51,165,14.6
Harrisonburg City,Virginia,80.4794807614418,51,660,6.5
James City County,Virginia,81.7753713481424,51,095,19.6
Williamsburg City,Virginia,81.7753713481424,51,830,13.0
Prince William County,Virginia,81.2548048262825,51,153,6.1
Manassas City,Virginia,81.2548048262825,51,683,6.1
Manassas Park City,Virginia,81.2548048262825,51,685,4.2
Rockbridge County,Virginia,78.8543764518136,51,163,19.9
Buena Vista City,Virginia,78.8543764518136,51,530,16.8
Spotsylvania County,Virginia,79.1887267571482,51,177,8.9
Fredericksburg City,Virginia,79.1887267571482,51,630,8.1
Augusta County,Virginia,78.2026464572972,51,015,14.9
Staunton City,Virginia,78.2026464572972,51,790,17.3
Waynesboro City,Virginia,78.2026464572972,51,820,14.3
Pittsylvania County,Virginia,75.6756480169898,51,143,15.7
Danville City,Virginia,75.6756480169898,51,590,15.4
Greensville County,Virginia,74.729911561938,51,081,9.0
Emporia City,Virginia,74.729911561938,51,595,15.0
Albemarle County,Virginia,81.4359720882739,51,003,12.8
Charlottesville City,Virginia,81.4359720882739,51,540,7.8
Bedford County,Virginia,78.8812500367285,51,019,15.8
Bedford City,Virginia,78.8812500367285,51,515,17.9
Halifax County,Virginia,76.1251608284752,51,083,16.5
Southampton County,Virginia,76.0450529261432,51,175,14.0
Franklin City,Virginia,76.0450529261432,51,620,14.7
Alleghany County,Virginia,76.2100914675262,51,005,18.8
York County,Virginia,78.2025454379302,51,199,11.1
Newport News City,Virginia,78.2025454379302,51,700,8.8
Adams County,Washington,79.2124919038911,53,001,9.5
Asotin County,Washington,78.9780080099982,53,003,18.3
Benton County,Washington,80.013162966698,53,005,10.7
Chelan County,Washington,80.3390413262101,53,007,14.5
Clallam County,Washington,79.223698634983,53,009,22.8
Clark County,Washington,79.8996864102076,53,011,10.6
Columbia County,Washington,78.9080409680495,53,013,21.7
Cowlitz County,Washington,77.6537518683919,53,015,14.4
Douglas County,Washington,80.5466973564184,53,017,13.2
Ferry County,Washington,77.4571020394517,53,019,18.2
Franklin County,Washington,80.3118134700413,53,021,6.6
Garfield County,Washington,80.5715745181285,53,023,24.9
Grant County,Washington,78.7986972598818,53,025,11.2
Grays Harbor County,Washington,76.9328001460432,53,027,15.3
Island County,Washington,81.9090455149959,53,029,17.4
Jefferson County,Washington,81.2821678682312,53,031,26.2
King County,Washington,81.6926837067618,53,033,9.6
Kitsap County,Washington,79.9179817298859,53,035,12.0
Kittitas County,Washington,81.2477103594885,53,037,12.2
Klickitat County,Washington,80.3431569053554,53,039,18.0
Lewis County,Washington,77.8902801217469,53,041,16.1
Lincoln County,Washington,79.6173328248863,53,043,20.1
Mason County,Washington,78.68263545661,53,045,17.8
Okanogan County,Washington,78.0434957284345,53,047,16.6
Pacific County,Washington,77.156634589986,53,049,24.0
Pend Oreille County,Washington,77.4935039335429,53,051,19.4
Pierce County,Washington,78.8595412703825,53,053,9.9
San Juan County,Washington,84.1268379991302,53,055,23.7
Skagit County,Washington,79.7682058250025,53,057,15.1
Skamania County,Washington,81.229400364686,53,059,14.4
Snohomish County,Washington,80.2062092561404,53,061,9.1
Spokane County,Washington,78.5723112781426,53,063,11.5
Stevens County,Washington,78.1025862506819,53,065,17.5
Thurston County,Washington,80.1370108992259,53,067,12.0
Wahkiakum County,Washington,79.2017506768323,53,069,23.6
Walla Walla County,Washington,79.6858287735431,53,071,12.5
Whatcom County,Washington,80.9204703529913,53,073,12.4
Whitman County,Washington,80.676279243158,53,075,8.5
Yakima County,Washington,78.3765289142223,53,077,10.4
Barbour County,West Virginia,75.9297475058995,54,001,15.4
Berkeley County,West Virginia,76.2386174767162,54,003,10.7
Boone County,West Virginia,72.3791402914102,54,005,12.8
Braxton County,West Virginia,75.8235906083755,54,007,16.8
Brooke County,West Virginia,76.0603324889712,54,009,16.6
Cabell County,West Virginia,74.4334824615304,54,011,13.6
Calhoun County,West Virginia,76.5828109494046,54,013,17.2
Clay County,West Virginia,74.3677162381243,54,015,15.0
Doddridge County,West Virginia,77.4753242880217,54,017,14.5
Fayette County,West Virginia,73.3358064830639,54,019,14.4
Gilmer County,West Virginia,77.3596128556992,54,021,11.2
Grant County,West Virginia,78.0785474864491,54,023,17.7
Greenbrier County,West Virginia,75.8250981611898,54,025,17.6
Hampshire County,West Virginia,76.5231269771359,54,027,15.4
Hancock County,West Virginia,75.9006157230435,54,029,16.5
Hardy County,West Virginia,77.3747695696445,54,031,16.2
Harrison County,West Virginia,75.614071407697,54,033,14.2
Jackson County,West Virginia,76.4989587213568,54,035,16.0
Jefferson County,West Virginia,77.7500580863613,54,037,10.9
Kanawha County,West Virginia,74.934117042328,54,039,14.6
Lewis County,West Virginia,74.7818191415998,54,041,16.1
Lincoln County,West Virginia,72.9902445163402,54,043,14.3
Logan County,West Virginia,71.0267249158601,54,045,13.4
McDowell County,West Virginia,68.8786918202501,54,047,14.4
Marion County,West Virginia,76.9739627212931,54,049,14.6
Marshall County,West Virginia,76.9889597285879,54,051,15.6
Mason County,West Virginia,74.7875180394108,54,053,15.5
Mercer County,West Virginia,73.3157738717762,54,055,16.0
Mineral County,West Virginia,76.5338243963244,54,057,16.3
Mingo County,West Virginia,71.1475693161099,54,059,12.5
Monongalia County,West Virginia,79.2049396168222,54,061,8.4
Monroe County,West Virginia,76.6675941292399,54,063,18.2
Morgan County,West Virginia,76.5162775273993,54,065,17.2
Nicholas County,West Virginia,74.7362652559026,54,067,16.0
Ohio County,West Virginia,76.7719294518297,54,069,15.5
Pendleton County,West Virginia,78.912551821246,54,071,20.7
Pleasants County,West Virginia,76.06182593253,54,073,14.1
Pocahontas County,West Virginia,76.6924302026225,54,075,18.1
Preston County,West Virginia,77.1196784121596,54,077,14.0
Putnam County,West Virginia,76.9370498064554,54,079,13.5
Raleigh County,West Virginia,74.1071117693515,54,081,13.9
Randolph County,West Virginia,76.7584940778453,54,083,15.8
Ritchie County,West Virginia,76.544221421534,54,085,16.8
Roane County,West Virginia,74.5767200391828,54,087,15.7
Summers County,West Virginia,75.1006753830185,54,089,19.2
Taylor County,West Virginia,76.9308026793778,54,091,13.9
Tucker County,West Virginia,77.4217153159423,54,093,19.7
Tyler County,West Virginia,76.0710509305317,54,095,16.9
Upshur County,West Virginia,77.1551144475187,54,097,15.7
Wayne County,West Virginia,75.5655557325386,54,099,15.3
Webster County,West Virginia,74.6946489412031,54,101,18.0
Wetzel County,West Virginia,75.9113437188805,54,103,17.5
Wirt County,West Virginia,76.4957494218495,54,105,15.6
Wood County,West Virginia,76.1585489839388,54,107,15.0
Wyoming County,West Virginia,71.4150237060297,54,109,13.7
Adams County,Wisconsin,78.1968645278439,55,001,21.8
Ashland County,Wisconsin,77.346715659753,55,003,14.7
Barron County,Wisconsin,79.2355892917201,55,005,16.2
Bayfield County,Wisconsin,79.8708584110305,55,007,20.2
Brown County,Wisconsin,80.1892930392161,55,009,10.0
Buffalo County,Wisconsin,80.6003960389118,55,011,16.8
Burnett County,Wisconsin,79.057798335096,55,013,22.7
Calumet County,Wisconsin,80.7289287151272,55,015,10.4
Chippewa County,Wisconsin,80.0706533731935,55,017,12.7
Clark County,Wisconsin,79.5318017356063,55,019,13.8
Columbia County,Wisconsin,79.3123917570067,55,021,12.8
Crawford County,Wisconsin,79.5700144119596,55,023,16.5
Dane County,Wisconsin,81.3710557192835,55,025,9.0
Dodge County,Wisconsin,79.1700973865126,55,027,12.4
Door County,Wisconsin,80.6941524021912,55,029,20.8
Douglas County,Wisconsin,78.2724866598898,55,031,13.2
Dunn County,Wisconsin,80.7863522993424,55,033,11.1
Eau Claire County,Wisconsin,80.3271203910814,55,035,11.0
Florence County,Wisconsin,78.1456363058323,55,037,19.2
Fond du Lac County,Wisconsin,80.1754584372088,55,039,12.9
Forest County,Wisconsin,77.5636302144415,55,041,19.8
Grant County,Wisconsin,79.5846720317749,55,043,12.9
Green County,Wisconsin,80.1088910482235,55,045,13.2
Green Lake County,Wisconsin,78.8836177733162,55,047,16.9
Iowa County,Wisconsin,79.9391257949533,55,049,13.0
Iron County,Wisconsin,79.1748728120154,55,051,23.5
Jackson County,Wisconsin,78.4938687357699,55,053,14.6
Jefferson County,Wisconsin,80.2729824917765,55,055,11.8
Juneau County,Wisconsin,78.102738098892,55,057,15.8
Kenosha County,Wisconsin,78.2036881342341,55,059,9.7
Kewaunee County,Wisconsin,81.2418518919896,55,061,14.8
La Crosse County,Wisconsin,80.2047137004412,55,063,11.6
Lafayette County,Wisconsin,80.6837596913522,55,065,14.0
Langlade County,Wisconsin,78.9203753821069,55,067,18.0
Lincoln County,Wisconsin,78.8397083790623,55,069,16.5
Manitowoc County,Wisconsin,79.6726924224478,55,071,14.6
Marathon County,Wisconsin,80.387889628035,55,073,12.6
Marinette County,Wisconsin,78.5020187502375,55,075,18.0
Marquette County,Wisconsin,78.5727985386693,55,077,19.3
Menominee County,Wisconsin,73.5079768339417,55,078,13.0
Milwaukee County,Wisconsin,77.4268504692278,55,079,9.6
Monroe County,Wisconsin,78.3808011679535,55,081,13.0
Oconto County,Wisconsin,79.3882564568919,55,083,15.3
