County,State,mean_life_expectancy,State_FIPS,County_FIPS,Black Population,High School Degree or Higher (%),Poverty Rate,Disability Rate,Rent Denominator,Bachelor's Degree or Higher (%),Total Families,Gini Index,Median Age,Median Household Income,No Vehicle (Owner),Total Families (Single Mother),Hispanic Population,Total Population,Rent Burden Count (+50%),White Population,Total Occupied Households,Unemployment Rate,No Vehicle (Renter),Year
Bottineau County,North Dakota,78.2184316083034,38,9,59.0,89.8,8.5,12.4,778.0,20.9,1867.0,0.4724,46.0,56349.0,8.0,87.0,119.0,6634.0,99.0,6233.0,3035.0,2.6,67.0,2015
Bowman County,North Dakota,78.9652330274439,38,11,4.0,89.7,7.4,11.3,358.0,22.1,886.0,0.4359,43.6,66845.0,20.0,28.0,142.0,3221.0,25.0,3078.0,1377.0,1.8,44.0,2015
Burke County,North Dakota,79.3296438864203,38,13,1.0,87.3,13.6,9.7,321.0,19.6,573.0,0.4679,36.5,60096.0,18.0,27.0,117.0,2208.0,31.0,2161.0,980.0,2.3,30.0,2015
Burleigh County,North Dakota,81.0753727130627,38,15,806.0,93.5,8.2,10.1,11165.0,34.0,23107.0,0.4313,36.8,65254.0,419.0,2269.0,1542.0,88223.0,2142.0,81440.0,37061.0,2.3,1432.0,2015
Cass County,North Dakota,80.8082430677763,38,17,5166.0,94.9,12.1,9.4,32918.0,36.8,38056.0,0.4628,31.9,53289.0,598.0,3946.0,3805.0,162500.0,5927.0,146454.0,68776.0,3.2,3973.0,2015
Cavalier County,North Dakota,79.9411536461026,38,19,3.0,89.5,4.8,11.6,248.0,17.7,1139.0,0.4552,50.8,66806.0,25.0,27.0,0.0,3890.0,36.0,3742.0,1746.0,0.8,30.0,2015
Dickey County,North Dakota,79.6172723590442,38,21,77.0,86.6,8.2,9.7,599.0,26.6,1378.0,0.4207,43.2,53750.0,14.0,44.0,151.0,5195.0,56.0,5006.0,2132.0,1.5,58.0,2015
Divide County,North Dakota,80.0334928955034,38,23,11.0,89.3,7.9,16.1,223.0,20.6,678.0,0.5434,51.7,56042.0,18.0,21.0,4.0,2314.0,23.0,2214.0,1081.0,0.7,8.0,2015
Dunn County,North Dakota,79.9105539910105,38,25,4.0,91.0,12.6,12.6,296.0,19.6,1087.0,0.5186,41.7,69732.0,12.0,76.0,116.0,4195.0,22.0,3515.0,1557.0,4.3,6.0,2015
Eddy County,North Dakota,76.0655811408465,38,27,0.0,88.4,13.7,11.5,275.0,22.0,614.0,0.5129,48.3,48583.0,6.0,89.0,79.0,2370.0,69.0,2211.0,1060.0,1.9,21.0,2015
Emmons County,North Dakota,78.7996255970934,38,29,0.0,83.8,11.3,15.7,310.0,15.3,975.0,0.4988,51.2,44051.0,25.0,57.0,4.0,3463.0,33.0,3356.0,1599.0,3.6,33.0,2015
Foster County,North Dakota,79.1073068483587,38,31,4.0,87.7,9.6,10.3,387.0,18.8,1012.0,0.4068,46.9,55769.0,12.0,63.0,39.0,3366.0,69.0,3285.0,1484.0,1.3,42.0,2015
Golden Valley County,North Dakota,81.9115769687696,38,33,0.0,91.7,10.0,15.6,261.0,22.7,448.0,0.4455,41.0,40179.0,0.0,12.0,36.0,1822.0,57.0,1776.0,803.0,1.0,57.0,2015
Grand Forks County,North Dakota,79.4819639114585,38,35,1716.0,92.8,17.5,10.1,14277.0,33.0,15910.0,0.4937,29.4,48676.0,203.0,1453.0,2524.0,68979.0,3721.0,61389.0,28521.0,3.6,1872.0,2015
Grant County,North Dakota,78.9115174742148,38,37,8.0,88.9,14.9,12.5,211.0,17.1,690.0,0.5161,53.6,44559.0,25.0,16.0,20.0,2362.0,29.0,2302.0,1136.0,3.4,17.0,2015
Griggs County,North Dakota,78.5726442694601,38,39,29.0,88.3,8.0,12.7,270.0,18.3,697.0,0.4338,51.8,48355.0,17.0,21.0,9.0,2329.0,8.0,2255.0,1035.0,2.0,27.0,2015
Hettinger County,North Dakota,79.439117069713,38,41,19.0,88.8,8.8,13.5,185.0,14.8,787.0,0.4189,48.4,52169.0,15.0,63.0,49.0,2621.0,21.0,2517.0,1091.0,1.1,14.0,2015
Kidder County,North Dakota,81.1671493331515,38,43,0.0,88.4,7.6,12.5,207.0,19.5,791.0,0.446,47.0,54559.0,21.0,17.0,122.0,2430.0,12.0,2353.0,1084.0,0.9,12.0,2015
LaMoure County,North Dakota,81.6319504392094,38,45,5.0,87.0,9.5,12.1,396.0,21.1,1199.0,0.4858,48.5,54821.0,17.0,38.0,33.0,4113.0,64.0,4052.0,1840.0,1.9,36.0,2015
Logan County,North Dakota,79.6529809445605,38,47,6.0,81.9,8.1,15.5,145.0,12.7,555.0,0.4832,51.8,51458.0,8.0,10.0,28.0,1945.0,30.0,1906.0,878.0,2.2,23.0,2015
McHenry County,North Dakota,79.6216938482544,38,49,10.0,89.7,12.9,12.5,473.0,18.8,1626.0,0.4809,43.3,57386.0,28.0,115.0,140.0,5817.0,42.0,5660.0,2608.0,3.1,70.0,2015
McIntosh County,North Dakota,79.6835872325003,38,51,9.0,79.7,11.7,17.6,230.0,18.7,833.0,0.4754,53.4,42277.0,39.0,44.0,25.0,2759.0,38.0,2669.0,1289.0,1.2,37.0,2015
McKenzie County,North Dakota,78.6156515176835,38,53,77.0,91.7,13.7,9.0,1248.0,22.8,2203.0,0.4888,32.2,72794.0,26.0,187.0,268.0,9615.0,90.0,7530.0,3214.0,3.0,94.0,2015
McLean County,North Dakota,78.66912756529,38,55,8.0,91.2,11.6,10.1,1007.0,19.0,2838.0,0.44,47.1,55686.0,70.0,136.0,206.0,9451.0,101.0,8608.0,4234.0,1.6,85.0,2015
Mercer County,North Dakota,80.0222405152156,38,57,4.0,90.0,8.2,11.1,624.0,20.5,2507.0,0.373,45.6,72704.0,38.0,108.0,192.0,8633.0,32.0,8275.0,3673.0,3.2,64.0,2015
Morton County,North Dakota,78.7848318108501,38,59,187.0,91.6,8.0,10.6,3000.0,25.9,7973.0,0.4177,38.9,62418.0,141.0,686.0,665.0,28985.0,482.0,26802.0,12308.0,3.2,405.0,2015
Mountrail County,North Dakota,75.5207451272751,38,61,11.0,92.0,13.5,8.1,972.0,22.0,2120.0,0.5109,34.8,68188.0,42.0,232.0,534.0,9253.0,99.0,6117.0,3206.0,4.7,124.0,2015
Nelson County,North Dakota,76.6714281078757,38,63,42.0,90.8,8.4,12.4,344.0,19.2,889.0,0.437,52.8,51085.0,10.0,77.0,59.0,3048.0,14.0,2935.0,1522.0,0.7,30.0,2015
Oliver County,North Dakota,82.768651774396,38,65,6.0,87.0,7.7,11.4,150.0,17.5,571.0,0.4272,48.5,60278.0,1.0,13.0,53.0,1819.0,11.0,1683.0,792.0,3.6,20.0,2015
Pembina County,North Dakota,80.0602804153587,38,67,17.0,89.6,6.4,13.4,718.0,19.0,2067.0,0.4286,47.2,53504.0,46.0,145.0,230.0,7206.0,47.0,6835.0,3285.0,3.5,45.0,2015
Pierce County,North Dakota,78.2753776917395,38,69,23.0,85.9,16.5,10.6,540.0,15.2,1214.0,0.4162,46.9,42563.0,23.0,106.0,47.0,4395.0,187.0,4247.0,2018.0,0.9,85.0,2015
Ramsey County,North Dakota,77.9553816760588,38,71,11.0,90.2,10.1,14.0,1837.0,23.0,2836.0,0.4532,42.5,50841.0,48.0,261.0,259.0,11566.0,244.0,10092.0,5016.0,1.2,378.0,2015
Ransom County,North Dakota,77.9478839270776,38,73,32.0,89.9,9.3,14.4,756.0,18.1,1467.0,0.4398,44.5,56500.0,25.0,96.0,87.0,5453.0,70.0,5301.0,2352.0,2.0,117.0,2015
Renville County,North Dakota,78.6692842070299,38,75,4.0,93.1,7.4,9.4,224.0,15.9,662.0,0.3924,39.9,65125.0,5.0,31.0,63.0,2562.0,11.0,2519.0,1020.0,1.6,11.0,2015
Richland County,North Dakota,80.8895392896039,38,77,76.0,91.3,10.8,9.5,1899.0,21.8,4171.0,0.4109,38.9,55390.0,78.0,256.0,400.0,16317.0,268.0,15338.0,6621.0,3.0,276.0,2015
Rolette County,North Dakota,72.5878000635305,38,79,78.0,82.7,35.5,14.1,1540.0,20.9,3437.0,0.5145,30.3,33277.0,86.0,840.0,66.0,14498.0,344.0,2909.0,4774.0,4.8,327.0,2015
Sargent County,North Dakota,80.6806862319503,38,81,42.0,91.7,5.8,11.5,423.0,19.8,1093.0,0.4097,45.3,57125.0,12.0,80.0,102.0,3874.0,26.0,3722.0,1728.0,1.2,14.0,2015
Sheridan County,North Dakota,82.925657346959,38,83,0.0,86.1,15.6,14.6,121.0,15.2,443.0,0.4829,52.0,48102.0,2.0,13.0,4.0,1337.0,28.0,1314.0,653.0,2.0,32.0,2015
Sioux County,North Dakota,68.5616113431768,38,85,2.0,84.1,35.7,10.1,645.0,17.3,837.0,0.5314,27.0,38068.0,15.0,188.0,156.0,4380.0,98.0,617.0,1098.0,20.3,96.0,2015
Stark County,North Dakota,80.6561397812348,38,89,319.0,90.0,6.7,9.6,3560.0,24.3,7191.0,0.4173,35.0,72099.0,123.0,460.0,1246.0,28628.0,653.0,26517.0,11379.0,2.8,333.0,2015
Steele County,North Dakota,81.4763333018437,38,91,0.0,93.2,7.3,13.8,214.0,19.7,565.0,0.4439,50.2,55833.0,0.0,18.0,32.0,1979.0,18.0,1972.0,948.0,4.0,11.0,2015
Stutsman County,North Dakota,78.6124766852733,38,93,110.0,89.0,10.9,14.2,3019.0,23.6,5284.0,0.4376,40.6,52359.0,176.0,448.0,424.0,21076.0,451.0,19909.0,9061.0,2.5,468.0,2015
Towner County,North Dakota,78.347784608966,38,95,0.0,91.9,14.0,9.3,222.0,17.7,661.0,0.4369,48.5,56625.0,7.0,55.0,36.0,2294.0,9.0,2064.0,1003.0,2.9,20.0,2015
Traill County,North Dakota,79.8524968989912,38,97,47.0,91.9,10.5,10.0,878.0,26.4,1978.0,0.4607,41.4,54960.0,31.0,134.0,245.0,8077.0,145.0,7784.0,3278.0,2.7,128.0,2015
Walsh County,North Dakota,78.0115256375466,38,99,27.0,86.2,10.4,17.2,1266.0,17.2,3148.0,0.4611,45.4,49411.0,66.0,227.0,1170.0,11005.0,170.0,9950.0,4929.0,3.3,219.0,2015
Ward County,North Dakota,80.0106268265473,38,101,2117.0,93.0,7.5,10.1,10101.0,25.8,15993.0,0.4177,31.1,61393.0,214.0,1269.0,3151.0,67736.0,1511.0,59997.0,26131.0,2.6,700.0,2015
Wells County,North Dakota,78.8608780100773,38,103,0.0,83.7,5.5,14.6,432.0,19.8,1253.0,0.4485,51.0,48098.0,28.0,40.0,29.0,4204.0,32.0,4121.0,2008.0,1.3,53.0,2015
Williams County,North Dakota,78.2101275521644,38,105,548.0,90.7,10.1,7.3,4347.0,21.0,7633.0,0.4529,32.6,88013.0,142.0,638.0,1346.0,29619.0,845.0,26358.0,12082.0,1.7,601.0,2015
Adams County,Ohio,73.6554564248194,39,1,108.0,78.0,24.6,20.4,3363.0,10.5,7441.0,0.4515,41.0,35560.0,251.0,762.0,247.0,28229.0,816.0,27503.0,10858.0,13.4,596.0,2015
Allen County,Ohio,77.2847596199185,39,3,12685.0,89.3,17.5,14.6,13103.0,17.4,26203.0,0.4497,38.1,44103.0,561.0,3491.0,2813.0,105196.0,3151.0,87886.0,39986.0,9.2,2569.0,2015
Ashland County,Ohio,77.9942230682434,39,5,445.0,87.8,14.9,13.8,5747.0,20.4,13980.0,0.4123,39.9,48003.0,580.0,1221.0,607.0,53189.0,1009.0,51560.0,20427.0,7.8,796.0,2015
Ashtabula County,Ohio,75.6697430014554,39,7,3399.0,85.5,20.1,15.6,11189.0,13.3,25206.0,0.4245,41.8,40544.0,1274.0,2677.0,3755.0,99777.0,2567.0,93048.0,38890.0,8.9,2045.0,2015
Athens County,Ohio,77.311779096574,39,9,1513.0,89.8,33.0,15.3,9824.0,29.1,12464.0,0.509,28.0,33872.0,336.0,1314.0,1180.0,64974.0,3706.0,59154.0,22486.0,10.9,1600.0,2015
Auglaize County,Ohio,78.6118101328376,39,11,207.0,92.5,8.9,12.0,4700.0,17.5,12463.0,0.3907,41.0,54274.0,226.0,794.0,632.0,45873.0,764.0,44677.0,18193.0,5.0,636.0,2015
Belmont County,Ohio,76.6787630137889,39,13,2667.0,89.5,14.6,16.6,7216.0,15.1,18038.0,0.4379,43.9,43833.0,811.0,1376.0,576.0,69560.0,1209.0,65031.0,27935.0,8.5,1460.0,2015
Brown County,Ohio,74.9272275080782,39,15,436.0,83.8,14.9,16.3,4058.0,12.1,12053.0,0.4189,40.8,45568.0,366.0,1110.0,348.0,44247.0,658.0,43024.0,16672.0,9.9,634.0,2015
Butler County,Ohio,77.1219542453215,39,17,29004.0,89.6,13.9,11.6,41210.0,28.4,93384.0,0.4365,36.4,57540.0,1811.0,9798.0,15982.0,372538.0,10259.0,320503.0,134720.0,7.2,5511.0,2015
Carroll County,Ohio,77.7574067472315,39,19,237.0,87.0,15.4,13.5,2379.0,11.4,7816.0,0.4119,44.5,47075.0,361.0,492.0,317.0,28361.0,358.0,27558.0,10972.0,7.1,336.0,2015
Champaign County,Ohio,77.0512465705741,39,21,747.0,87.8,12.4,15.1,4042.0,15.5,10826.0,0.3838,41.2,50974.0,241.0,994.0,570.0,39393.0,776.0,37204.0,15237.0,9.1,586.0,2015
Clark County,Ohio,74.9918222006765,39,23,11648.0,86.8,18.3,16.4,18499.0,18.1,35980.0,0.4423,41.0,43625.0,1164.0,4778.0,4113.0,136827.0,4509.0,118001.0,54809.0,10.0,3598.0,2015
Clermont County,Ohio,77.8629647431364,39,25,2793.0,89.5,10.7,12.6,19713.0,27.1,53236.0,0.431,39.5,60805.0,1142.0,4444.0,3371.0,200285.0,4066.0,191010.0,74812.0,5.5,2499.0,2015
Clinton County,Ohio,75.7195246280182,39,27,1040.0,88.0,15.9,14.0,5719.0,15.8,11097.0,0.4309,39.3,46787.0,243.0,1261.0,672.0,41892.0,1196.0,39655.0,16073.0,9.2,698.0,2015
Columbiana County,Ohio,76.4207531373641,39,29,2443.0,87.1,15.4,16.2,12157.0,13.9,28616.0,0.4385,43.2,44497.0,806.0,2731.0,1527.0,105987.0,1994.0,100959.0,42087.0,9.0,2186.0,2015
Coshocton County,Ohio,76.9715311640109,39,31,390.0,85.0,16.1,14.3,3663.0,12.1,9961.0,0.405,41.5,41701.0,597.0,760.0,330.0,36724.0,793.0,35604.0,14335.0,7.8,588.0,2015
Crawford County,Ohio,76.0367726616453,39,33,303.0,87.7,16.4,16.0,5590.0,12.6,11722.0,0.4363,42.6,40795.0,263.0,1157.0,594.0,42725.0,1136.0,41365.0,17798.0,8.1,776.0,2015
Cuyahoga County,Ohio,77.2188766392982,39,35,375018.0,88.0,18.7,14.5,217409.0,30.5,305683.0,0.5047,40.4,44190.0,13359.0,46838.0,66416.0,1263189.0,57140.0,803486.0,534719.0,10.6,60449.0,2015
Darke County,Ohio,77.4390777108236,39,37,337.0,88.2,13.3,14.0,5812.0,12.3,14154.0,0.4149,41.8,44632.0,497.0,1241.0,728.0,52356.0,1051.0,51124.0,20865.0,7.6,849.0,2015
Defiance County,Ohio,77.8974524188893,39,39,723.0,89.9,13.4,12.9,3828.0,16.7,10561.0,0.3954,39.7,50663.0,240.0,979.0,3657.0,38669.0,665.0,35577.0,15279.0,8.4,480.0,2015
Delaware County,Ohio,81.8026567173157,39,41,6669.0,96.6,4.5,7.4,12125.0,51.8,50267.0,0.4299,37.8,91955.0,622.0,3354.0,4325.0,185433.0,2003.0,164974.0,65648.0,3.2,1266.0,2015
Erie County,Ohio,77.0205695150211,39,43,6411.0,90.2,12.4,14.3,9969.0,21.2,20161.0,0.4377,44.0,48011.0,666.0,2337.0,2944.0,76141.0,1911.0,65913.0,31767.0,7.7,1617.0,2015
Fairfield County,Ohio,78.6427615644754,39,45,9592.0,91.7,10.3,13.4,16229.0,26.0,39967.0,0.4201,39.0,60567.0,615.0,3882.0,2936.0,149112.0,3266.0,133366.0,55032.0,6.9,2301.0,2015
Fayette County,Ohio,74.2833102752856,39,47,554.0,85.4,18.4,16.4,4626.0,14.1,7669.0,0.4306,41.1,40503.0,169.0,998.0,526.0,28769.0,1101.0,27181.0,11589.0,8.6,601.0,2015
Franklin County,Ohio,77.2471786004326,39,49,259534.0,90.0,17.5,11.5,222078.0,37.6,279594.0,0.4714,33.8,52341.0,6388.0,41159.0,60943.0,1215761.0,50508.0,836912.0,480946.0,7.0,33496.0,2015
Fulton County,Ohio,78.2593638346074,39,51,241.0,90.2,10.8,12.9,3483.0,17.2,11943.0,0.418,39.8,55120.0,239.0,891.0,3474.0,42485.0,623.0,40030.0,16229.0,6.7,347.0,2015
Gallia County,Ohio,74.3487713837321,39,53,796.0,79.8,20.9,19.9,2710.0,15.1,8202.0,0.4723,41.0,37319.0,459.0,719.0,363.0,30565.0,510.0,28863.0,11590.0,7.5,516.0,2015
Geauga County,Ohio,81.2138671506158,39,55,1247.0,91.0,7.5,9.8,5169.0,37.0,26125.0,0.4586,44.2,72430.0,1885.0,1491.0,1193.0,93874.0,831.0,90818.0,34774.0,4.1,806.0,2015
Greene County,Ohio,79.2163492858315,39,57,11867.0,92.2,13.6,12.2,21019.0,37.1,42229.0,0.4459,37.7,60113.0,950.0,3870.0,4232.0,164192.0,5052.0,141418.0,64182.0,7.6,2442.0,2015
Guernsey County,Ohio,75.9400126198537,39,59,617.0,85.1,19.9,18.4,4195.0,13.5,10305.0,0.4359,42.2,40930.0,421.0,1071.0,393.0,39626.0,934.0,37981.0,15558.0,11.7,755.0,2015
Hamilton County,Ohio,76.7618918967061,39,61,206238.0,89.6,18.3,12.5,138454.0,35.0,194047.0,0.5084,37.0,49013.0,6163.0,30304.0,22613.0,804194.0,35396.0,552922.0,331638.0,8.8,34945.0,2015
Hancock County,Ohio,78.4862158659457,39,63,1003.0,91.6,13.9,11.5,9132.0,25.8,20133.0,0.4289,39.2,50895.0,575.0,1876.0,3728.0,75428.0,1817.0,70426.0,31083.0,6.9,1374.0,2015
Hardin County,Ohio,76.207368042881,39,65,301.0,89.2,18.7,14.0,3355.0,13.5,7686.0,0.4175,35.4,42703.0,389.0,724.0,473.0,31736.0,707.0,30515.0,11540.0,9.6,485.0,2015
Harrison County,Ohio,75.8575806207302,39,67,328.0,87.0,17.3,16.2,1277.0,8.6,4422.0,0.4242,45.9,43173.0,164.0,350.0,127.0,15633.0,211.0,14982.0,6271.0,5.6,183.0,2015
Henry County,Ohio,78.6257196499168,39,69,164.0,90.2,11.4,13.9,2140.0,16.1,7698.0,0.3858,41.2,53835.0,245.0,658.0,2000.0,28015.0,416.0,26406.0,10958.0,6.7,311.0,2015
Highland County,Ohio,75.3395214805756,39,71,596.0,84.5,20.2,18.6,4911.0,12.1,11239.0,0.4282,40.1,39858.0,592.0,1087.0,352.0,43170.0,1272.0,41542.0,16696.0,11.5,723.0,2015
Hocking County,Ohio,76.206337330482,39,73,237.0,87.9,17.4,17.0,2922.0,15.1,7841.0,0.4212,42.6,42170.0,187.0,811.0,244.0,28914.0,547.0,28169.0,11387.0,9.5,462.0,2015
Holmes County,Ohio,79.1566142603985,39,75,89.0,57.7,12.7,8.4,3024.0,7.8,10177.0,0.3984,30.4,51996.0,2953.0,406.0,398.0,43436.0,436.0,42877.0,12685.0,4.2,886.0,2015
Huron County,Ohio,76.7610511982465,39,77,665.0,87.9,13.5,13.5,6598.0,13.1,15754.0,0.4059,38.8,48745.0,622.0,1576.0,3538.0,58937.0,1087.0,55845.0,22527.0,7.2,1058.0,2015
Jackson County,Ohio,73.3893348825429,39,79,202.0,82.7,23.5,20.3,4190.0,17.2,8592.0,0.4497,39.5,39460.0,436.0,934.0,306.0,32854.0,834.0,31859.0,12981.0,11.5,686.0,2015
Jefferson County,Ohio,74.7646624481656,39,81,3871.0,90.1,17.6,17.7,8162.0,15.1,18208.0,0.449,44.3,41942.0,918.0,1754.0,859.0,68053.0,1420.0,62372.0,27958.0,8.8,1550.0,2015
Knox County,Ohio,77.8064833351772,39,83,643.0,89.0,15.3,13.9,6635.0,21.8,15269.0,0.4271,38.7,48533.0,598.0,1312.0,844.0,61004.0,1667.0,58847.0,22759.0,6.6,1265.0,2015
Lake County,Ohio,78.6140910310831,39,85,8494.0,91.7,8.9,11.6,24713.0,26.3,61685.0,0.4167,43.2,58029.0,1780.0,5422.0,8805.0,229437.0,5135.0,212349.0,94815.0,6.0,3608.0,2015
Lawrence County,Ohio,73.7766715123119,39,87,1332.0,86.0,18.3,21.4,6076.0,14.7,15963.0,0.441,41.2,42874.0,702.0,1392.0,516.0,61827.0,1381.0,58982.0,23548.0,8.0,960.0,2015
Licking County,Ohio,77.6487071516428,39,89,5697.0,89.9,12.7,13.7,17932.0,22.8,45206.0,0.4277,39.7,56549.0,1027.0,4242.0,2750.0,168693.0,3827.0,156456.0,64230.0,7.2,2341.0,2015
Logan County,Ohio,76.5269073612589,39,91,893.0,88.4,14.5,14.5,4915.0,15.7,12733.0,0.4302,40.7,49783.0,478.0,1330.0,612.0,45484.0,1041.0,43267.0,18640.0,7.6,698.0,2015
Lorain County,Ohio,77.9576002710043,39,93,25362.0,89.1,14.4,14.8,33707.0,22.8,79771.0,0.4373,41.0,52457.0,2096.0,9674.0,27411.0,303152.0,8065.0,258620.0,117298.0,8.8,6074.0,2015
Lucas County,Ohio,76.1690429670612,39,95,82182.0,88.4,21.1,15.2,69361.0,24.2,106520.0,0.4838,37.7,41777.0,4260.0,16868.0,28558.0,436261.0,18076.0,318341.0,177619.0,11.1,15237.0,2015
Madison County,Ohio,76.8982189673816,39,97,2540.0,86.4,9.4,13.8,4424.0,17.1,10519.0,0.4096,40.2,57406.0,292.0,909.0,701.0,43456.0,577.0,39320.0,14906.0,5.9,664.0,2015
Mahoning County,Ohio,76.4262983650631,39,99,36361.0,89.4,18.0,15.6,31080.0,22.2,60900.0,0.4603,43.3,41375.0,2520.0,8104.0,12132.0,234550.0,7292.0,188218.0,97790.0,9.5,6373.0,2015
Marion County,Ohio,76.1088948505246,39,101,3841.0,86.2,18.8,19.0,7860.0,12.4,16761.0,0.427,40.4,42966.0,490.0,1851.0,1575.0,65943.0,1944.0,59380.0,24478.0,9.6,1469.0,2015
Medina County,Ohio,79.9260795964239,39,103,2489.0,93.5,7.4,9.9,13629.0,30.8,47945.0,0.4079,41.4,66952.0,939.0,3330.0,3198.0,174831.0,2575.0,167438.0,66002.0,5.0,2003.0,2015
Meigs County,Ohio,74.8271924506357,39,105,261.0,84.2,22.8,20.7,2005.0,12.9,6420.0,0.433,42.3,37813.0,225.0,478.0,121.0,23473.0,431.0,22882.0,9322.0,12.1,408.0,2015
Mercer County,Ohio,78.816830329027,39,107,178.0,91.6,8.4,10.9,3729.0,15.7,11099.0,0.3972,40.1,53099.0,282.0,633.0,682.0,40863.0,555.0,39812.0,15919.0,5.5,511.0,2015
Miami County,Ohio,77.6678327303937,39,109,2251.0,88.6,12.8,13.1,12229.0,20.6,27826.0,0.4159,41.4,51569.0,536.0,2651.0,1525.0,103517.0,2068.0,97699.0,41135.0,7.6,1671.0,2015
Monroe County,Ohio,77.1912282951852,39,111,71.0,85.9,19.4,18.7,1369.0,9.9,4204.0,0.423,45.6,41528.0,206.0,299.0,67.0,14547.0,283.0,14256.0,6056.0,7.4,228.0,2015
Montgomery County,Ohio,75.6907854368318,39,113,110227.0,89.2,18.6,15.4,86998.0,25.7,133872.0,0.468,39.4,43829.0,4238.0,19649.0,13466.0,533763.0,22205.0,393236.0,222687.0,9.4,18364.0,2015
Morgan County,Ohio,77.254864921514,39,115,528.0,86.6,21.4,19.2,1405.0,11.1,4378.0,0.4338,43.9,37067.0,246.0,317.0,112.0,14913.0,320.0,13900.0,6120.0,9.3,212.0,2015
Morrow County,Ohio,77.7950322467585,39,117,142.0,87.2,11.7,13.6,2402.0,13.9,9392.0,0.3884,41.2,51993.0,402.0,726.0,466.0,34996.0,518.0,34112.0,12700.0,7.0,317.0,2015
Muskingum County,Ohio,76.1638132661022,39,119,2832.0,86.6,18.6,16.1,11362.0,15.1,22897.0,0.43,40.3,41130.0,796.0,2830.0,783.0,86016.0,2432.0,79640.0,34261.0,8.3,1888.0,2015
Noble County,Ohio,80.8839512535125,39,121,829.0,83.0,12.7,16.8,812.0,9.3,3362.0,0.42,50.2,41708.0,125.0,162.0,130.0,14508.0,156.0,13435.0,4886.0,7.0,147.0,2015
Ottawa County,Ohio,78.6642524791503,39,123,398.0,92.6,10.7,15.7,3559.0,21.7,12034.0,0.4101,47.3,53914.0,383.0,880.0,1956.0,41162.0,717.0,39368.0,17334.0,5.5,456.0,2015
Paulding County,Ohio,77.3843799119014,39,125,195.0,89.7,12.8,16.7,1689.0,12.7,5303.0,0.4296,41.0,45550.0,154.0,301.0,859.0,19165.0,320.0,18189.0,7699.0,6.6,295.0,2015
Perry County,Ohio,76.2994875359333,39,127,97.0,83.4,19.3,16.3,3687.0,11.0,10065.0,0.4214,40.0,42017.0,268.0,899.0,252.0,36025.0,765.0,35194.0,13780.0,9.5,629.0,2015
Pickaway County,Ohio,76.4506776333108,39,129,1837.0,86.4,12.6,14.6,5097.0,17.1,14161.0,0.4091,39.1,57439.0,233.0,1180.0,724.0,56515.0,1015.0,53064.0,19460.0,6.9,629.0,2015
Pike County,Ohio,73.6372462415753,39,131,198.0,77.8,23.1,22.4,3477.0,11.8,7254.0,0.4514,40.8,40283.0,433.0,761.0,242.0,28396.0,912.0,27342.0,10940.0,13.4,697.0,2015
Portage County,Ohio,78.217199632119,39,133,6320.0,91.4,15.6,12.1,19127.0,26.0,40002.0,0.433,37.6,52552.0,889.0,3985.0,2517.0,161897.0,5404.0,148028.0,61055.0,8.7,2764.0,2015
Preble County,Ohio,75.9819741691797,39,135,259.0,88.1,13.3,16.2,3749.0,11.8,11412.0,0.4084,41.9,47818.0,204.0,882.0,285.0,41682.0,804.0,40586.0,16124.0,7.3,596.0,2015
Putnam County,Ohio,79.5660056346929,39,137,111.0,92.7,5.8,10.4,2283.0,19.4,9523.0,0.3665,39.7,60524.0,189.0,394.0,1966.0,34184.0,314.0,32638.0,13049.0,3.4,311.0,2015
Richland County,Ohio,76.7292029404702,39,139,9148.0,86.7,17.0,14.6,15099.0,15.7,30471.0,0.4374,41.3,41877.0,1235.0,3512.0,2031.0,122312.0,3008.0,106439.0,48103.0,8.7,2930.0,2015
Ross County,Ohio,75.206416290056,39,141,4042.0,84.6,19.3,17.9,7994.0,14.7,19608.0,0.4364,40.6,43345.0,544.0,2269.0,876.0,77334.0,1552.0,69859.0,28269.0,11.3,1225.0,2015
Sandusky County,Ohio,77.0952880098497,39,143,2041.0,89.8,14.3,13.6,6103.0,14.5,15850.0,0.4129,41.3,47209.0,501.0,1758.0,5664.0,60187.0,1364.0,54463.0,23626.0,7.6,765.0,2015
Scioto County,Ohio,73.5221432061333,39,145,2057.0,82.5,25.3,21.8,9355.0,14.4,18677.0,0.4713,39.5,35903.0,665.0,1880.0,962.0,78017.0,2504.0,73613.0,29700.0,9.6,2005.0,2015
Seneca County,Ohio,77.5900587800767,39,147,1398.0,90.5,16.9,13.9,6180.0,14.2,14426.0,0.4309,39.0,45444.0,433.0,1564.0,2660.0,55929.0,1215.0,52691.0,21538.0,8.1,1136.0,2015
Shelby County,Ohio,78.1922711491222,39,149,1278.0,90.1,10.3,12.0,5399.0,16.3,13382.0,0.4198,38.9,54550.0,163.0,1257.0,752.0,49067.0,900.0,46375.0,18537.0,6.7,691.0,2015
Stark County,Ohio,77.6039078330574,39,151,26818.0,90.0,14.7,13.5,46764.0,21.9,98810.0,0.4465,41.8,47137.0,3206.0,10578.0,6806.0,374979.0,10169.0,332700.0,150385.0,8.5,8273.0,2015
