County,State,mean_life_expectancy,State_FIPS,County_FIPS,Black Population,High School Degree or Higher (%),Poverty Rate,Disability Rate,Rent Denominator,Gini Index,Median Age,Bachelor's Degree or Higher (%),Total Families,Total Families (Single Mother),Median Household Income,No Vehicle (Owner),Hispanic Population,Rent Burden Count (+50%),Total Population,White Population,No Vehicle (Renter),Unemployment Rate,Total Occupied Households,Year
Stoddard County,Missouri,74.905059998996,29,207,459.0,80.4,16.7,22.9,3660.0,0.4364,42.2,13.6,7579.0,553.0,38096.0,301.0,468.0,519.0,29788.0,28952.0,506.0,8.0,11855.0,2016
Stone County,Missouri,77.8851911888352,29,209,43.0,86.7,13.4,20.4,2682.0,0.4291,52.1,16.9,8949.0,444.0,41944.0,148.0,616.0,585.0,31197.0,30109.0,372.0,8.2,12667.0,2016
Sullivan County,Missouri,76.1729793498236,29,211,87.0,83.8,16.4,15.2,622.0,0.3997,41.4,11.6,1507.0,157.0,42639.0,59.0,1175.0,104.0,6416.0,5947.0,95.0,4.0,2384.0,2016
Taney County,Missouri,77.1720372389984,29,213,462.0,88.2,17.8,18.0,9104.0,0.4313,41.7,18.4,14660.0,1333.0,38040.0,318.0,2892.0,1528.0,53853.0,49835.0,905.0,7.5,21769.0,2016
Texas County,Missouri,76.1836191776279,29,215,451.0,82.1,26.2,22.5,2570.0,0.4329,41.5,13.5,6067.0,485.0,35730.0,221.0,513.0,621.0,25690.0,23898.0,339.0,7.4,9239.0,2016
Vernon County,Missouri,75.5919702593861,29,217,200.0,87.4,17.4,18.3,2809.0,0.4297,40.7,16.2,5532.0,514.0,40655.0,175.0,425.0,653.0,20836.0,19959.0,532.0,4.6,8204.0,2016
Warren County,Missouri,78.1703536028327,29,219,703.0,85.8,13.6,15.0,2616.0,0.4218,40.4,18.2,8934.0,919.0,51509.0,142.0,1054.0,575.0,33290.0,31302.0,466.0,6.6,11823.0,2016
Washington County,Missouri,73.3970322681883,29,221,594.0,77.0,19.8,26.1,1645.0,0.4459,40.7,8.0,6416.0,409.0,36701.0,347.0,79.0,322.0,25002.0,23702.0,284.0,10.9,9045.0,2016
Wayne County,Missouri,73.9493713102408,29,223,90.0,75.3,23.0,28.1,1317.0,0.4233,46.8,11.9,3805.0,304.0,33954.0,108.0,195.0,322.0,13341.0,12944.0,271.0,9.1,5612.0,2016
Webster County,Missouri,77.1514639743976,29,225,458.0,86.0,18.7,14.5,3624.0,0.4171,37.6,16.2,9688.0,739.0,44814.0,509.0,696.0,589.0,37075.0,35389.0,384.0,5.6,13122.0,2016
Worth County,Missouri,77.8485881088769,29,227,0.0,89.1,13.1,15.3,239.0,0.3912,47.9,17.3,636.0,42.0,44974.0,19.0,33.0,16.0,2061.0,2013.0,13.0,4.2,917.0,2016
Wright County,Missouri,74.3804142044072,29,229,115.0,79.3,25.3,20.0,2375.0,0.4855,41.9,11.2,4873.0,483.0,30581.0,213.0,304.0,429.0,18378.0,17779.0,338.0,9.1,7395.0,2016
Saint Louis City,Missouri,74.1606229289921,29,510,151372.0,84.5,26.7,15.5,79515.0,0.5186,34.8,33.0,64648.0,13525.0,36809.0,4522.0,12216.0,21486.0,316030.0,144226.0,25423.0,10.6,140116.0,2016
Beaverhead County,Montana,80.3567546460644,30,1,8.0,93.7,17.0,14.5,1478.0,0.5067,42.7,30.9,2287.0,101.0,38194.0,96.0,358.0,363.0,9317.0,8876.0,146.0,6.9,4008.0,2016
Big Horn County,Montana,71.8390375254802,30,3,13.0,86.3,27.8,10.5,1405.0,0.4331,30.0,15.7,2891.0,304.0,44136.0,59.0,691.0,163.0,13214.0,4188.0,106.0,16.8,3602.0,2016
Blaine County,Montana,75.0203119374401,30,5,15.0,89.4,28.6,19.2,889.0,0.4317,34.0,19.6,1535.0,162.0,36875.0,78.0,158.0,78.0,6609.0,3126.0,131.0,14.2,2273.0,2016
Broadwater County,Montana,79.7607569090247,30,7,10.0,93.6,8.3,16.3,461.0,0.4234,46.7,27.3,1593.0,93.0,50946.0,30.0,70.0,49.0,5692.0,5367.0,29.0,5.6,2417.0,2016
Carbon County,Montana,80.4371995857338,30,9,1.0,93.9,10.8,15.4,966.0,0.4304,49.6,29.2,2737.0,157.0,52869.0,57.0,246.0,175.0,10340.0,10038.0,53.0,3.7,4385.0,2016
Carter County,Montana,79.0737193006343,30,11,0.0,92.0,12.7,13.5,102.0,0.4863,51.0,17.1,373.0,9.0,46985.0,12.0,18.0,3.0,1295.0,1269.0,12.0,2.7,535.0,2016
Cascade County,Montana,77.8157844829449,30,13,999.0,91.7,14.7,15.1,12375.0,0.4587,38.0,25.9,21409.0,2121.0,45469.0,469.0,3353.0,2264.0,82049.0,72844.0,1831.0,5.0,34138.0,2016
Chouteau County,Montana,79.0330161384425,30,15,3.0,93.0,21.8,11.0,842.0,0.453,41.1,24.7,1549.0,96.0,38735.0,11.0,124.0,56.0,5837.0,4461.0,110.0,3.4,2263.0,2016
Custer County,Montana,77.1146902302252,30,17,43.0,91.4,11.2,16.2,1480.0,0.4349,40.7,19.9,3063.0,285.0,50146.0,71.0,353.0,246.0,11980.0,11326.0,243.0,2.2,4872.0,2016
Daniels County,Montana,78.4881065918359,30,19,0.0,94.8,4.8,13.6,204.0,0.4478,46.0,23.7,493.0,19.0,51108.0,9.0,38.0,54.0,1787.0,1761.0,5.0,2.0,894.0,2016
Dawson County,Montana,78.3392884985031,30,21,62.0,92.5,15.3,14.5,1288.0,0.4149,41.4,18.9,2798.0,198.0,57591.0,29.0,263.0,226.0,9431.0,8945.0,123.0,2.2,3997.0,2016
Deer Lodge County,Montana,76.4084098881533,30,23,32.0,89.5,20.8,23.6,1127.0,0.4595,47.3,15.9,2316.0,136.0,39212.0,45.0,282.0,259.0,9176.0,8515.0,281.0,3.7,3889.0,2016
Fallon County,Montana,78.0398156556672,30,25,38.0,96.2,6.9,11.8,357.0,0.4685,38.3,14.8,800.0,54.0,50114.0,6.0,50.0,27.0,2913.0,2786.0,29.0,2.9,1194.0,2016
Fergus County,Montana,77.7831351339856,30,27,18.0,93.1,14.0,14.5,1413.0,0.4392,46.9,28.6,3139.0,274.0,42357.0,118.0,94.0,196.0,11429.0,10882.0,115.0,3.0,4924.0,2016
Flathead County,Montana,79.0696490206195,30,29,248.0,94.5,13.8,10.7,10903.0,0.4579,42.1,28.9,24849.0,1519.0,48407.0,362.0,2417.0,2432.0,94696.0,89762.0,979.0,6.5,37622.0,2016
Gallatin County,Montana,81.9260802587179,30,31,354.0,96.8,13.5,8.0,15204.0,0.4698,33.2,48.0,22785.0,1555.0,57021.0,321.0,3075.0,3452.0,97958.0,92876.0,1258.0,5.3,38781.0,2016
Garfield County,Montana,78.2934668444075,30,33,0.0,93.7,6.7,12.5,123.0,0.4877,45.5,14.6,312.0,5.0,42614.0,6.0,8.0,9.0,1061.0,1060.0,2.0,0.0,447.0,2016
Glacier County,Montana,72.2073544092388,30,35,36.0,89.8,33.3,13.5,1718.0,0.5211,31.1,18.3,2613.0,335.0,29181.0,115.0,386.0,279.0,13695.0,4543.0,259.0,10.8,4188.0,2016
Granite County,Montana,81.3195482433669,30,39,2.0,89.5,14.4,19.5,345.0,0.4409,53.5,25.0,851.0,7.0,48688.0,8.0,64.0,28.0,3212.0,3101.0,35.0,7.4,1300.0,2016
Hill County,Montana,76.8848001456293,30,41,3.0,90.5,22.0,15.1,2109.0,0.4372,34.5,23.5,3936.0,543.0,42979.0,109.0,541.0,376.0,16529.0,11828.0,301.0,5.3,6119.0,2016
Jefferson County,Montana,78.8171639229031,30,43,8.0,94.9,8.5,14.2,691.0,0.4123,47.9,33.1,3227.0,219.0,62939.0,27.0,254.0,83.0,11601.0,11011.0,54.0,6.2,4468.0,2016
Judith Basin County,Montana,80.3359810265459,30,45,0.0,94.9,12.6,12.7,237.0,0.4471,52.0,31.3,588.0,30.0,45347.0,4.0,30.0,8.0,1981.0,1948.0,18.0,2.9,915.0,2016
Lake County,Montana,77.8825747289604,30,47,72.0,90.6,21.4,14.5,3559.0,0.4805,41.5,24.9,7939.0,694.0,39898.0,235.0,1197.0,484.0,29311.0,19966.0,383.0,8.8,11952.0,2016
Lewis and Clark County,Montana,79.3492080689681,30,49,290.0,94.9,12.1,13.7,8264.0,0.4072,41.2,37.5,16684.0,1481.0,59170.0,296.0,1954.0,1489.0,65989.0,61913.0,1252.0,4.1,26765.0,2016
Liberty County,Montana,81.4693815671394,30,51,0.0,79.2,15.4,17.1,276.0,0.5717,46.7,18.4,526.0,10.0,46597.0,30.0,17.0,39.0,2292.0,2221.0,104.0,5.5,833.0,2016
Lincoln County,Montana,77.8780072541581,30,53,11.0,88.1,17.9,21.1,1772.0,0.459,51.4,19.0,5007.0,285.0,35461.0,126.0,516.0,388.0,19268.0,18453.0,260.0,11.6,8539.0,2016
McCone County,Montana,78.3449203753503,30,55,0.0,93.1,10.9,13.8,131.0,0.4572,50.2,16.4,492.0,0.0,42330.0,3.0,15.0,3.0,1678.0,1547.0,0.0,0.9,727.0,2016
Madison County,Montana,80.8280839479865,30,57,28.0,94.5,11.3,12.4,756.0,0.4431,52.7,26.6,1974.0,85.0,47617.0,36.0,235.0,113.0,7810.0,7471.0,37.0,4.1,3365.0,2016
Meagher County,Montana,78.7642613654942,30,59,0.0,92.5,15.3,16.5,250.0,0.3784,48.6,21.2,492.0,47.0,39032.0,17.0,38.0,37.0,1960.0,1907.0,27.0,3.0,786.0,2016
Mineral County,Montana,77.4830215533476,30,61,2.0,87.4,20.8,22.3,479.0,0.4586,52.4,12.7,853.0,52.0,37143.0,26.0,56.0,91.0,4223.0,4154.0,42.0,6.9,1618.0,2016
Missoula County,Montana,79.5679554633963,30,63,483.0,95.0,16.1,12.2,19514.0,0.4737,35.3,41.8,26516.0,2495.0,46371.0,465.0,3413.0,5303.0,113101.0,104191.0,2095.0,7.0,47116.0,2016
Musselshell County,Montana,76.2500373314585,30,65,11.0,90.2,17.0,15.1,573.0,0.4333,48.5,14.6,1293.0,49.0,41557.0,22.0,127.0,119.0,4778.0,4565.0,80.0,5.8,2001.0,2016
Phillips County,Montana,77.0456003695386,30,71,0.0,91.3,16.3,17.2,535.0,0.4522,47.3,17.4,1149.0,51.0,38692.0,58.0,90.0,31.0,4150.0,3612.0,40.0,7.3,1801.0,2016
Pondera County,Montana,78.0197327181239,30,73,24.0,89.2,20.2,16.9,654.0,0.4325,41.9,22.7,1407.0,174.0,42193.0,58.0,116.0,81.0,6166.0,5025.0,67.0,8.5,2242.0,2016
Powder River County,Montana,79.6313712156185,30,75,0.0,94.9,7.7,15.2,255.0,0.3906,52.0,25.4,488.0,38.0,47955.0,6.0,25.0,11.0,1648.0,1581.0,19.0,4.3,748.0,2016
Powell County,Montana,77.2139810296291,30,77,29.0,88.6,10.5,16.1,741.0,0.4274,45.0,18.0,1514.0,123.0,43064.0,6.0,170.0,58.0,6928.0,6365.0,54.0,1.5,2357.0,2016
Prairie County,Montana,77.9667450461633,30,79,0.0,93.1,18.3,16.1,47.0,0.4244,51.2,19.2,386.0,14.0,44643.0,12.0,21.0,10.0,1414.0,1361.0,0.0,6.9,552.0,2016
Ravalli County,Montana,79.5217239146147,30,81,32.0,91.1,17.5,18.3,4646.0,0.4316,48.1,25.8,10796.0,823.0,40546.0,193.0,1322.0,1061.0,41130.0,39389.0,396.0,7.7,16752.0,2016
Richland County,Montana,77.3229583318575,30,83,0.0,92.2,8.6,10.7,1688.0,0.4587,38.0,18.4,2984.0,182.0,65638.0,67.0,566.0,188.0,11392.0,10713.0,98.0,2.5,4546.0,2016
Roosevelt County,Montana,69.5686256927579,30,85,6.0,84.9,26.9,13.6,1394.0,0.501,30.2,14.2,2050.0,320.0,34481.0,60.0,331.0,94.0,11230.0,4119.0,162.0,6.2,3172.0,2016
Rosebud County,Montana,74.9232638459854,30,87,18.0,88.3,19.7,16.3,937.0,0.418,36.3,19.8,2244.0,79.0,55609.0,58.0,424.0,125.0,9348.0,5605.0,64.0,9.6,3239.0,2016
Sanders County,Montana,77.7222952098578,30,89,18.0,88.1,22.3,19.2,1227.0,0.4303,51.9,16.4,3300.0,135.0,34336.0,94.0,299.0,261.0,11375.0,10456.0,84.0,9.3,5035.0,2016
Sheridan County,Montana,76.7787104225126,30,91,3.0,91.3,11.0,13.1,385.0,0.47,47.2,20.1,1001.0,38.0,52308.0,38.0,84.0,55.0,3645.0,3391.0,58.0,2.6,1624.0,2016
Silver Bow County,Montana,76.4030271959376,30,93,202.0,90.8,19.4,17.7,5064.0,0.4853,40.7,25.9,8087.0,901.0,39580.0,361.0,1411.0,1844.0,34560.0,32727.0,1284.0,7.0,14881.0,2016
Stillwater County,Montana,79.4128800579175,30,95,33.0,95.0,7.3,13.5,792.0,0.4071,46.6,25.4,2634.0,89.0,59603.0,36.0,311.0,84.0,9342.0,8930.0,70.0,3.8,3784.0,2016
Sweet Grass County,Montana,80.7056482859872,30,97,7.0,94.0,11.8,15.1,384.0,0.447,48.1,24.7,1018.0,56.0,50813.0,10.0,66.0,66.0,3634.0,3464.0,24.0,0.4,1447.0,2016
Teton County,Montana,79.9198387441154,30,99,5.0,92.9,10.6,15.5,718.0,0.407,44.6,22.3,1513.0,55.0,49047.0,36.0,86.0,102.0,6067.0,5759.0,73.0,5.5,2391.0,2016
Toole County,Montana,77.6961616949182,30,101,3.0,84.1,16.9,16.9,796.0,0.4394,40.7,14.7,1255.0,82.0,46588.0,32.0,171.0,61.0,5114.0,4648.0,212.0,1.0,1930.0,2016
Valley County,Montana,78.0452646203171,30,105,6.0,93.5,9.6,14.4,1026.0,0.4197,44.3,21.5,2236.0,175.0,49977.0,28.0,166.0,96.0,7576.0,6560.0,94.0,4.6,3350.0,2016
Wheatland County,Montana,78.5026231700647,30,107,0.0,75.9,17.6,13.4,289.0,0.4049,42.9,19.1,505.0,29.0,36076.0,2.0,50.0,23.0,2109.0,2035.0,58.0,2.8,869.0,2016
Wibaux County,Montana,76.9683079438899,30,109,0.0,87.9,13.2,13.8,110.0,0.4006,51.0,20.1,344.0,27.0,40833.0,2.0,17.0,21.0,1143.0,1143.0,16.0,2.7,496.0,2016
Yellowstone County,Montana,78.3232377631065,30,111,1009.0,93.1,10.4,13.0,20094.0,0.4523,38.2,29.2,39235.0,3330.0,55032.0,820.0,8171.0,4026.0,155344.0,140985.0,2338.0,3.7,62459.0,2016
Park County,Montana,79.6317288177496,30,67,50.0,95.4,12.1,11.9,1971.0,0.4499,46.4,35.2,4047.0,250.0,43385.0,82.0,412.0,341.0,15843.0,15231.0,354.0,4.0,7131.0,2016
Adams County,Nebraska,79.0525155123409,31,1,305.0,90.9,11.2,12.6,4036.0,0.4571,37.7,22.6,8002.0,467.0,51201.0,158.0,2809.0,800.0,31536.0,29440.0,400.0,5.4,12719.0,2016
Antelope County,Nebraska,80.5511445738499,31,3,17.0,91.0,11.8,15.9,632.0,0.4661,46.1,18.6,1911.0,103.0,46381.0,50.0,202.0,82.0,6421.0,6278.0,81.0,1.8,2747.0,2016
Boone County,Nebraska,80.6610360352255,31,11,29.0,93.5,7.5,11.8,484.0,0.4226,45.4,17.7,1593.0,77.0,51890.0,47.0,94.0,50.0,5353.0,5269.0,17.0,1.5,2236.0,2016
Box Butte County,Nebraska,77.9992431676252,31,13,30.0,91.5,14.0,10.2,1451.0,0.3927,40.5,15.7,3068.0,171.0,54444.0,47.0,1333.0,278.0,11279.0,10472.0,132.0,4.2,4722.0,2016
Boyd County,Nebraska,78.5176114062662,31,15,16.0,94.8,12.5,17.4,169.0,0.4582,51.4,19.6,553.0,14.0,42463.0,20.0,15.0,30.0,2006.0,1935.0,21.0,1.0,909.0,2016
Brown County,Nebraska,79.8902058490869,31,17,1.0,92.5,17.3,14.3,410.0,0.5124,47.7,18.7,936.0,125.0,37328.0,23.0,31.0,39.0,3022.0,2951.0,49.0,0.4,1498.0,2016
Buffalo County,Nebraska,80.3288917068739,31,19,458.0,93.6,13.6,10.0,6721.0,0.434,32.6,33.5,11650.0,1135.0,54098.0,203.0,4085.0,1070.0,48402.0,45169.0,621.0,3.3,18512.0,2016
Burt County,Nebraska,78.1762292069221,31,21,48.0,89.9,10.0,15.9,657.0,0.4042,47.4,17.8,1879.0,94.0,47137.0,33.0,172.0,78.0,6594.0,6304.0,104.0,2.8,2823.0,2016
Butler County,Nebraska,78.835044248591,31,23,53.0,91.1,8.7,12.9,731.0,0.4149,44.1,17.4,2309.0,168.0,51166.0,60.0,239.0,92.0,8205.0,7945.0,52.0,4.5,3479.0,2016
Cass County,Nebraska,78.9129758509613,31,25,202.0,94.7,7.0,10.2,1777.0,0.4044,42.0,24.9,6826.0,481.0,65385.0,153.0,746.0,259.0,25463.0,24604.0,240.0,3.5,9706.0,2016
Cedar County,Nebraska,80.5415516276861,31,27,5.0,92.8,10.4,10.5,702.0,0.4346,44.5,17.6,2447.0,91.0,54391.0,24.0,146.0,60.0,8657.0,8534.0,77.0,1.8,3571.0,2016
Chase County,Nebraska,78.5440018794425,31,29,1.0,88.9,9.8,12.6,354.0,0.4578,43.3,18.5,1143.0,69.0,53496.0,15.0,551.0,43.0,4061.0,3988.0,53.0,1.5,1693.0,2016
Cherry County,Nebraska,78.7648341079006,31,31,1.0,91.2,8.0,13.4,1025.0,0.3971,43.7,19.1,1768.0,55.0,53059.0,32.0,158.0,86.0,5781.0,5286.0,64.0,2.3,2691.0,2016
Cheyenne County,Nebraska,79.0538103484725,31,33,7.0,93.7,10.0,11.8,1362.0,0.4138,40.5,24.4,2633.0,202.0,54215.0,34.0,663.0,126.0,10090.0,9653.0,204.0,2.4,4462.0,2016
Clay County,Nebraska,78.3495560556217,31,35,25.0,89.6,9.9,16.0,606.0,0.3924,43.6,18.6,1751.0,125.0,51613.0,26.0,554.0,76.0,6313.0,6115.0,30.0,2.8,2600.0,2016
Colfax County,Nebraska,80.1515415245986,31,37,281.0,71.5,12.0,7.9,1012.0,0.4164,33.9,13.9,2547.0,206.0,52712.0,57.0,4603.0,96.0,10499.0,9407.0,181.0,5.4,3659.0,2016
Cuming County,Nebraska,81.355503607122,31,39,7.0,87.7,12.4,12.3,1189.0,0.4091,44.0,20.0,2479.0,158.0,49181.0,58.0,870.0,186.0,9055.0,8672.0,169.0,2.5,3783.0,2016
Custer County,Nebraska,79.2227964200196,31,41,66.0,92.3,10.9,12.8,1340.0,0.4845,43.7,21.4,3125.0,223.0,47083.0,81.0,285.0,109.0,10784.0,10479.0,198.0,2.3,4781.0,2016
Dakota County,Nebraska,78.0846377526437,31,43,862.0,74.3,16.0,8.6,2432.0,0.4099,34.1,13.0,5536.0,687.0,52336.0,112.0,7824.0,273.0,20697.0,14611.0,220.0,6.8,7314.0,2016
Dawes County,Nebraska,79.3299559361499,31,45,91.0,94.4,16.0,10.4,1407.0,0.4379,34.1,34.7,2243.0,164.0,42685.0,10.0,416.0,340.0,9082.0,8105.0,165.0,1.9,3676.0,2016
Dawson County,Nebraska,78.9843453820713,31,47,1298.0,75.9,15.2,11.9,2865.0,0.4283,36.3,15.2,6214.0,644.0,49943.0,117.0,7822.0,417.0,23924.0,21305.0,274.0,4.7,8791.0,2016
Deuel County,Nebraska,78.5743904886826,31,49,0.0,90.9,10.5,12.8,192.0,0.4039,47.4,17.8,517.0,25.0,51786.0,11.0,120.0,9.0,1932.0,1852.0,33.0,4.7,850.0,2016
Dixon County,Nebraska,79.2246186182312,31,51,20.0,88.5,11.9,12.8,528.0,0.4063,42.4,19.0,1593.0,114.0,52813.0,46.0,702.0,79.0,5809.0,5531.0,67.0,3.4,2290.0,2016
Dodge County,Nebraska,78.0694961678048,31,53,261.0,87.6,11.8,13.4,5166.0,0.4268,39.1,18.9,9938.0,857.0,49830.0,187.0,4181.0,790.0,36679.0,35027.0,573.0,4.3,15063.0,2016
Douglas County,Nebraska,78.8066749887246,31,55,60705.0,89.4,14.2,10.3,81369.0,0.4659,34.1,37.6,130079.0,16158.0,56003.0,3166.0,65203.0,18634.0,543253.0,431358.0,13090.0,4.9,210931.0,2016
Dundy County,Nebraska,77.8723285113915,31,57,3.0,90.2,8.5,12.4,250.0,0.4514,48.3,19.5,501.0,31.0,44583.0,11.0,105.0,13.0,1823.0,1792.0,13.0,3.7,815.0,2016
Fillmore County,Nebraska,78.2123606646124,31,59,49.0,91.7,10.1,16.1,636.0,0.442,47.5,19.5,1573.0,107.0,52070.0,15.0,211.0,53.0,5676.0,5488.0,35.0,2.7,2460.0,2016
Franklin County,Nebraska,78.4692012525898,31,61,7.0,91.2,13.1,16.2,229.0,0.4401,50.2,18.8,941.0,54.0,46531.0,27.0,57.0,22.0,3076.0,3025.0,4.0,3.4,1389.0,2016
Frontier County,Nebraska,82.0839954600604,31,63,1.0,95.4,11.0,14.0,264.0,0.422,44.9,18.7,736.0,41.0,51192.0,17.0,28.0,25.0,2599.0,2545.0,21.0,2.6,1097.0,2016
Furnas County,Nebraska,78.0169715047797,31,65,9.0,88.2,15.6,16.5,693.0,0.4156,46.2,16.8,1354.0,69.0,40445.0,30.0,168.0,112.0,4850.0,4701.0,107.0,3.7,2227.0,2016
Gage County,Nebraska,77.887071724208,31,67,118.0,89.3,10.4,15.5,2818.0,0.4163,44.8,20.1,5955.0,397.0,48731.0,165.0,464.0,394.0,21778.0,21033.0,276.0,3.6,9251.0,2016
Garden County,Nebraska,78.1623373928932,31,69,3.0,94.4,11.6,13.5,179.0,0.4816,50.2,21.9,584.0,12.0,49805.0,8.0,84.0,27.0,1930.0,1876.0,16.0,2.3,867.0,2016
Garfield County,Nebraska,79.0542467878298,31,71,3.0,94.3,7.3,13.8,223.0,0.3791,51.0,18.5,594.0,58.0,45227.0,13.0,41.0,24.0,1968.0,1939.0,10.0,3.0,920.0,2016
Gosper County,Nebraska,80.1522953509518,31,73,0.0,93.1,5.8,14.3,246.0,0.371,46.9,20.9,572.0,19.0,60711.0,11.0,11.0,3.0,1977.0,1948.0,3.0,4.6,811.0,2016
Greeley County,Nebraska,80.3497848679456,31,77,13.0,93.2,8.7,14.6,201.0,0.4003,45.8,16.6,707.0,33.0,48220.0,22.0,48.0,27.0,2447.0,2393.0,12.0,1.6,1025.0,2016
Hall County,Nebraska,78.5644559316674,31,79,1327.0,83.2,14.8,11.8,8718.0,0.4273,35.7,19.0,15084.0,2116.0,51355.0,267.0,15966.0,1790.0,61105.0,55532.0,939.0,5.3,22572.0,2016
Hamilton County,Nebraska,80.393687464157,31,81,76.0,93.5,9.0,11.9,711.0,0.4137,42.5,25.3,2646.0,165.0,59760.0,40.0,270.0,169.0,9118.0,8756.0,61.0,2.1,3705.0,2016
Harlan County,Nebraska,79.6448789596166,31,83,19.0,91.4,15.9,16.3,381.0,0.4366,49.8,16.5,973.0,67.0,44630.0,16.0,150.0,52.0,3465.0,3324.0,23.0,1.9,1590.0,2016
Hitchcock County,Nebraska,78.1682464665856,31,87,4.0,91.8,16.2,18.5,320.0,0.4168,48.0,14.7,752.0,47.0,41131.0,7.0,24.0,40.0,2866.0,2854.0,28.0,2.8,1288.0,2016
Holt County,Nebraska,79.6817846545537,31,89,5.0,92.2,9.7,14.2,1197.0,0.4113,45.3,21.2,2960.0,95.0,49607.0,57.0,425.0,136.0,10360.0,10079.0,73.0,1.3,4569.0,2016
Howard County,Nebraska,79.8490732094202,31,93,7.0,92.4,9.5,14.3,577.0,0.432,43.3,20.3,1711.0,100.0,52247.0,42.0,153.0,99.0,6365.0,6171.0,50.0,3.3,2601.0,2016
Jefferson County,Nebraska,77.8250846251041,31,95,0.0,89.3,11.7,16.2,804.0,0.437,45.7,14.9,2040.0,182.0,44616.0,59.0,249.0,60.0,7354.0,7110.0,139.0,3.2,3303.0,2016
Johnson County,Nebraska,78.0489404720564,31,97,318.0,88.4,12.5,13.1,490.0,0.4281,42.1,16.0,1247.0,110.0,47938.0,29.0,510.0,95.0,5167.0,4503.0,103.0,3.3,1880.0,2016
Kearney County,Nebraska,79.1345955364172,31,99,10.0,93.4,6.9,11.8,846.0,0.441,40.1,23.9,1776.0,101.0,55068.0,80.0,349.0,113.0,6548.0,6432.0,62.0,3.6,2752.0,2016
Keith County,Nebraska,78.6750105127267,31,101,42.0,91.8,12.8,12.4,1342.0,0.4312,48.7,21.6,2442.0,186.0,43100.0,46.0,516.0,159.0,8103.0,7803.0,258.0,4.0,3926.0,2016
Kimball County,Nebraska,77.3624201193175,31,105,1.0,88.4,10.3,15.7,517.0,0.42,46.6,15.6,1013.0,113.0,40344.0,22.0,295.0,64.0,3713.0,3554.0,62.0,5.4,1591.0,2016
Knox County,Nebraska,79.2064207818246,31,107,16.0,91.6,12.5,13.2,933.0,0.4419,47.3,20.2,2382.0,126.0,47692.0,105.0,222.0,92.0,8551.0,7448.0,122.0,3.0,3648.0,2016
Lancaster County,Nebraska,80.2467379200379,31,109,11888.0,93.4,14.3,10.4,48632.0,0.4476,33.0,37.3,71698.0,7458.0,53730.0,1279.0,19707.0,11374.0,301707.0,262334.0,6327.0,4.4,119254.0,2016
Lincoln County,Nebraska,78.7122435968011,31,111,363.0,91.9,12.0,14.6,5149.0,0.4263,40.2,21.7,9636.0,819.0,52179.0,185.0,2888.0,727.0,35777.0,34157.0,730.0,3.1,14965.0,2016
Madison County,Nebraska,78.6845729335245,31,119,461.0,88.3,14.9,10.9,4887.0,0.4189,36.8,19.7,9199.0,1220.0,48673.0,135.0,4994.0,729.0,35125.0,32300.0,767.0,3.1,14056.0,2016
Merrick County,Nebraska,79.117684998026,31,121,70.0,92.5,10.0,13.6,873.0,0.4115,43.8,16.0,2149.0,165.0,50464.0,75.0,311.0,109.0,7793.0,7487.0,117.0,5.3,3311.0,2016
Morrill County,Nebraska,77.7101669082474,31,123,36.0,86.7,12.3,14.8,653.0,0.4133,41.6,19.0,1329.0,163.0,43942.0,48.0,733.0,37.0,4843.0,4638.0,25.0,3.5,2008.0,2016
Nance County,Nebraska,77.4915631208253,31,125,3.0,90.7,12.4,15.4,349.0,0.4602,45.8,17.3,1008.0,57.0,42429.0,64.0,88.0,30.0,3607.0,3593.0,35.0,3.2,1568.0,2016
Nemaha County,Nebraska,78.191002715473,31,127,112.0,94.4,10.8,14.6,845.0,0.433,37.8,28.8,1848.0,141.0,52736.0,21.0,178.0,117.0,7101.0,6846.0,110.0,6.5,2873.0,2016
Nuckolls County,Nebraska,79.0048432194606,31,129,4.0,93.3,12.8,17.9,542.0,0.4104,49.0,16.6,1258.0,59.0,41576.0,26.0,117.0,77.0,4352.0,4254.0,75.0,2.9,2042.0,2016
Otoe County,Nebraska,79.2029892243117,31,131,21.0,91.1,10.8,13.9,1703.0,0.4048,41.8,20.7,4265.0,333.0,52108.0,110.0,1137.0,278.0,15890.0,15262.0,316.0,3.8,6463.0,2016
Pawnee County,Nebraska,79.1203572107815,31,133,0.0,90.7,20.2,14.6,286.0,0.4953,49.5,16.2,758.0,50.0,40139.0,68.0,50.0,57.0,2695.0,2625.0,44.0,3.0,1249.0,2016
Perkins County,Nebraska,80.0408749926605,31,135,5.0,89.1,6.8,11.9,294.0,0.4199,43.9,23.1,807.0,17.0,56797.0,11.0,109.0,61.0,2911.0,2884.0,32.0,1.9,1241.0,2016
Phelps County,Nebraska,79.3821272829162,31,137,12.0,93.1,8.3,12.5,1146.0,0.4305,41.7,23.3,2493.0,145.0,51264.0,59.0,485.0,128.0,9236.0,8941.0,148.0,1.2,3773.0,2016
Pierce County,Nebraska,80.0853531041232,31,139,16.0,94.8,6.6,11.0,606.0,0.4035,41.7,21.4,2014.0,134.0,53125.0,35.0,114.0,53.0,7179.0,7030.0,25.0,4.0,2949.0,2016
Platte County,Nebraska,80.4192959668295,31,141,93.0,89.0,8.7,10.4,3598.0,0.4037,38.4,21.4,8439.0,662.0,58473.0,119.0,5527.0,576.0,32703.0,31340.0,501.0,4.6,12737.0,2016
