County,State,mean_life_expectancy,State_FIPS,County_FIPS,disability_rate
Collin County,Texas,82.4697966489265,48,085,6.9
Collingsworth County,Texas,74.9782885726966,48,087,17.0
Colorado County,Texas,77.7254762210893,48,089,13.0
Comal County,Texas,79.683053861083,48,091,14.1
Comanche County,Texas,77.1190646712787,48,093,19.1
Concho County,Texas,78.2494973157146,48,095,14.0
Cooke County,Texas,77.2960104593313,48,097,13.8
Coryell County,Texas,77.2446824397148,48,099,18.0
Cottle County,Texas,75.7707134711854,48,101,21.6
Crane County,Texas,76.0921608797148,48,103,6.7
Crockett County,Texas,77.2345091831111,48,105,7.6
Crosby County,Texas,75.7309373049627,48,107,19.7
Culberson County,Texas,78.8721625583872,48,109,20.5
Dallam County,Texas,77.3223670844679,48,111,12.7
Dallas County,Texas,78.9205534593563,48,113,9.5
Dawson County,Texas,75.9846270204942,48,115,20.6
Deaf Smith County,Texas,76.9597805529794,48,117,11.1
Delta County,Texas,75.7216340375765,48,119,18.0
Denton County,Texas,81.8538505306835,48,121,8.0
DeWitt County,Texas,76.2695156070121,48,123,17.1
Dickens County,Texas,77.18013059023,48,125,19.7
Dimmit County,Texas,78.0700640767894,48,127,23.3
Donley County,Texas,75.9774015641458,48,129,13.2
Duval County,Texas,75.4075623391627,48,131,23.2
Eastland County,Texas,75.0578432092919,48,133,21.3
Ector County,Texas,75.1271950867495,48,135,10.8
Edwards County,Texas,78.2149819837801,48,137,29.4
Ellis County,Texas,78.4814827959861,48,139,11.8
El Paso County,Texas,79.633433874146,48,141,13.7
Erath County,Texas,78.9208041070581,48,143,12.5
Falls County,Texas,76.8650007281032,48,145,22.4
Fannin County,Texas,75.5245564590863,48,147,15.4
Fayette County,Texas,79.1947067229344,48,149,15.1
Fisher County,Texas,78.1410717274784,48,151,18.6
Floyd County,Texas,77.2441099184678,48,153,12.2
Foard County,Texas,76.2223261521057,48,155,20.1
Fort Bend County,Texas,82.7226309746589,48,157,7.2
Franklin County,Texas,78.0235865074094,48,159,18.0
Freestone County,Texas,76.7922917696341,48,161,19.1
Frio County,Texas,77.0080446828954,48,163,16.6
Gaines County,Texas,77.5992723926091,48,165,12.1
Galveston County,Texas,77.7793912272396,48,167,13.2
Garza County,Texas,76.8616046113416,48,169,17.1
Gillespie County,Texas,80.9289787223826,48,171,13.9
Glasscock County,Texas,81.5214587335841,48,173,4.0
Goliad County,Texas,79.0677720432528,48,175,15.3
Gonzales County,Texas,76.3983589121658,48,177,16.9
Gray County,Texas,74.4390565505933,48,179,16.1
Grayson County,Texas,76.3250829787078,48,181,17.0
Gregg County,Texas,75.426453057612,48,183,14.3
Grimes County,Texas,76.9897476095169,48,185,14.5
Guadalupe County,Texas,79.8449685595778,48,187,12.8
Hale County,Texas,76.827041313809,48,189,11.5
Hall County,Texas,75.5249806355195,48,191,18.7
Hamilton County,Texas,76.3620934499157,48,193,21.4
Hansford County,Texas,75.9673903079819,48,195,15.7
Hardeman County,Texas,76.7572989951111,48,197,21.9
Hardin County,Texas,75.9016291863968,48,199,16.2
Harris County,Texas,79.6552659029717,48,201,9.2
Harrison County,Texas,76.379998971334,48,203,13.2
Hartley County,Texas,79.9184251893264,48,205,13.9
Haskell County,Texas,76.088334857392,48,207,23.3
Hays County,Texas,80.5250133763142,48,209,9.3
Hemphill County,Texas,77.4440821347645,48,211,12.8
Henderson County,Texas,75.4143869090559,48,213,17.9
Hidalgo County,Texas,81.2154128808337,48,215,13.0
Hill County,Texas,76.4230411653899,48,217,17.8
Hockley County,Texas,75.8062890059997,48,219,14.6
Hood County,Texas,78.3709362100769,48,221,11.7
Hopkins County,Texas,76.3968228038161,48,223,15.3
Houston County,Texas,76.5680389713842,48,225,19.3
Howard County,Texas,74.6928005214758,48,227,15.6
Hudspeth County,Texas,81.2873359620454,48,229,22.7
Hunt County,Texas,76.3394555226777,48,231,15.4
Hutchinson County,Texas,74.8767670254389,48,233,19.2
Irion County,Texas,79.9309974507051,48,235,12.2
Jack County,Texas,76.1282420060272,48,237,17.2
Jackson County,Texas,76.9974356379569,48,239,17.8
Jasper County,Texas,75.2988875563384,48,241,15.8
Jeff Davis County,Texas,84.1946668225124,48,243,14.0
Jefferson County,Texas,76.1725378470571,48,245,14.5
Jim Hogg County,Texas,76.5036744701614,48,247,21.8
Jim Wells County,Texas,75.2674434823871,48,249,15.8
Johnson County,Texas,77.0745069210983,48,251,10.2
Jones County,Texas,77.1785043755961,48,253,20.6
Karnes County,Texas,76.9388256523755,48,255,13.4
Kaufman County,Texas,76.7337613752601,48,257,12.7
Kendall County,Texas,80.8854934378035,48,259,13.3
Kerr County,Texas,77.9085103892467,48,265,17.9
Kimble County,Texas,78.4794947934497,48,267,20.2
Kinney County,Texas,78.811280602192,48,271,26.7
Kleberg County,Texas,75.8471368782092,48,273,13.9
Knox County,Texas,76.4387582371431,48,275,21.5
Lamar County,Texas,75.085446917795,48,277,19.4
Lamb County,Texas,75.8540682923677,48,279,15.4
Lampasas County,Texas,77.4850321398585,48,281,20.8
La Salle County,Texas,78.4625952337091,48,283,21.3
Lavaca County,Texas,78.5285830484316,48,285,16.1
Lee County,Texas,78.0891553037765,48,287,13.0
Leon County,Texas,76.8180912852326,48,289,19.5
Liberty County,Texas,74.214508559321,48,291,17.1
Limestone County,Texas,75.5870386342023,48,293,16.8
Lipscomb County,Texas,77.783887085706,48,295,14.9
Live Oak County,Texas,78.7011888494567,48,297,21.3
Llano County,Texas,78.790751461689,48,299,24.4
Lubbock County,Texas,76.4429480896588,48,303,13.7
Lynn County,Texas,76.8335068307772,48,305,23.4
McCulloch County,Texas,76.4952363821142,48,307,19.8
McLennan County,Texas,77.7560918246656,48,309,13.5
Madison County,Texas,76.785233745664,48,313,15.6
Marion County,Texas,74.2127102641066,48,315,22.1
Martin County,Texas,77.1319066841361,48,317,10.9
Mason County,Texas,79.0275749049413,48,319,14.4
Matagorda County,Texas,76.1472890816087,48,321,15.0
Maverick County,Texas,78.0892177740489,48,323,14.1
Medina County,Texas,78.5464707059375,48,325,17.1
Menard County,Texas,77.8028796557655,48,327,28.2
Midland County,Texas,78.63964747507,48,329,9.7
Milam County,Texas,76.5231470473974,48,331,16.8
Mills County,Texas,77.2256799891056,48,333,21.9
Mitchell County,Texas,75.2148124857323,48,335,17.2
Montague County,Texas,74.6986097034836,48,337,21.2
Montgomery County,Texas,79.7010828531781,48,339,9.9
Moore County,Texas,77.722369259281,48,341,9.8
Morris County,Texas,74.2208673239261,48,343,20.1
Motley County,Texas,76.6986921626777,48,345,20.0
Nacogdoches County,Texas,76.8915717805915,48,347,17.0
Navarro County,Texas,75.6734677156923,48,349,17.6
Newton County,Texas,75.4526097228567,48,351,18.3
Nolan County,Texas,75.0603708938512,48,353,18.7
Nueces County,Texas,78.1144394408046,48,355,13.3
Ochiltree County,Texas,76.1727493234533,48,357,10.6
Oldham County,Texas,77.6477014280903,48,359,10.5
Orange County,Texas,74.2765562785178,48,361,16.5
Palo Pinto County,Texas,75.8129065290386,48,363,17.7
Panola County,Texas,75.6218754734182,48,365,17.8
Parker County,Texas,78.1407948944571,48,367,12.1
Parmer County,Texas,78.6350012969835,48,369,13.8
Pecos County,Texas,77.5849013815839,48,371,10.2
Polk County,Texas,72.9173832821603,48,373,21.7
Potter County,Texas,73.6447899587906,48,375,11.6
Presidio County,Texas,85.2543100308537,48,377,21.5
Rains County,Texas,76.7773127486848,48,379,20.1
Randall County,Texas,79.0063467863741,48,381,11.6
Reagan County,Texas,76.8742296147117,48,383,7.9
Real County,Texas,76.2777542063589,48,385,25.3
Red River County,Texas,74.3765215285848,48,387,18.5
Reeves County,Texas,77.4915610867864,48,389,11.5
Refugio County,Texas,76.2733406835842,48,391,21.6
Robertson County,Texas,76.4067147757275,48,395,14.3
Rockwall County,Texas,80.5368097646253,48,397,8.0
Runnels County,Texas,76.273306573942,48,399,17.0
Rusk County,Texas,76.6494430867696,48,401,15.3
Sabine County,Texas,75.7334077980232,48,403,26.4
San Augustine County,Texas,74.8801805289718,48,405,25.2
San Jacinto County,Texas,76.3313226596961,48,407,21.5
San Patricio County,Texas,76.0301394624534,48,409,15.8
San Saba County,Texas,77.8082583504659,48,411,17.1
Schleicher County,Texas,76.9317545272711,48,413,11.2
Scurry County,Texas,76.6110978207521,48,415,14.1
Shackelford County,Texas,78.1974854531754,48,417,20.2
Shelby County,Texas,74.5407820035171,48,419,17.2
Sherman County,Texas,77.4393574591298,48,421,16.4
Smith County,Texas,78.1013592938803,48,423,13.7
Somervell County,Texas,77.6063134208191,48,425,14.6
Starr County,Texas,78.167156688784,48,427,16.6
Stephens County,Texas,76.2877307663582,48,429,19.9
Sterling County,Texas,76.6782421916248,48,431,12.2
Stonewall County,Texas,76.5320044726251,48,433,19.5
Sutton County,Texas,78.2795381526627,48,435,10.1
Swisher County,Texas,76.5433230613798,48,437,17.2
Tarrant County,Texas,79.1629287254779,48,439,10.3
Taylor County,Texas,75.5596119005642,48,441,15.1
Terry County,Texas,75.3759516106232,48,445,15.8
Throckmorton County,Texas,77.0923226481654,48,447,23.0
Titus County,Texas,76.5817877073729,48,449,13.0
Tom Green County,Texas,77.7092220442885,48,451,13.7
Travis County,Texas,81.6805497925611,48,453,8.3
Trinity County,Texas,74.6369110372126,48,455,26.9
Tyler County,Texas,75.6429266787704,48,457,22.5
Upshur County,Texas,75.5938904777637,48,459,17.8
Upton County,Texas,76.715440856473,48,461,8.9
Uvalde County,Texas,77.709783032755,48,463,17.2
Val Verde County,Texas,78.5317707216711,48,465,15.4
Van Zandt County,Texas,76.5451087201756,48,467,17.5
Victoria County,Texas,78.0109952941855,48,469,15.4
Walker County,Texas,78.4734296104995,48,471,8.3
Waller County,Texas,79.0272995577394,48,473,11.7
Ward County,Texas,75.6223414701776,48,475,10.4
Washington County,Texas,79.9068027117327,48,477,15.3
Webb County,Texas,79.8731656421196,48,479,11.9
Wharton County,Texas,77.3617028775839,48,481,14.6
Wheeler County,Texas,75.1745453864444,48,483,15.6
Wichita County,Texas,75.6591298142237,48,485,16.7
Wilbarger County,Texas,75.0402666669038,48,487,22.8
Willacy County,Texas,78.063104117479,48,489,16.8
Williamson County,Texas,81.7258991608845,48,491,10.0
Wilson County,Texas,79.0546315951819,48,493,12.8
Winkler County,Texas,74.1032244348313,48,495,11.2
Wise County,Texas,76.8072765135948,48,497,17.0
Wood County,Texas,76.3433152341975,48,499,21.2
Yoakum County,Texas,77.3714946987682,48,501,9.7
Young County,Texas,75.0008070596612,48,503,14.2
Zapata County,Texas,78.4855867549888,48,505,18.1
Zavala County,Texas,76.4190339280359,48,507,21.0
Beaver County,Utah,76.9655556469389,49,001,13.1
Box Elder County,Utah,79.0700185013352,49,003,11.9
Cache County,Utah,81.5752320234585,49,005,8.6
Carbon County,Utah,75.8859544444402,49,007,14.9
Daggett County,Utah,79.4492138873135,49,009,6.4
Davis County,Utah,80.5433134523795,49,011,9.0
Duchesne County,Utah,76.5919879379097,49,013,13.1
Emery County,Utah,77.0170867405147,49,015,14.8
Garfield County,Utah,79.6058018980563,49,017,16.1
Grand County,Utah,78.5498386649716,49,019,12.1
Iron County,Utah,79.167527726984,49,021,10.5
Juab County,Utah,78.1090000775964,49,023,11.3
Kane County,Utah,78.6487299478681,49,025,16.8
Millard County,Utah,80.09452001162,49,027,12.4
Morgan County,Utah,81.449666310076,49,029,8.0
Piute County,Utah,78.1652487571747,49,031,23.3
Rich County,Utah,81.8390794555497,49,033,19.3
Salt Lake County,Utah,79.7139853432389,49,035,9.4
San Juan County,Utah,78.2040361715658,49,037,16.5
Sanpete County,Utah,79.139682497713,49,039,12.8
Sevier County,Utah,77.2330911663487,49,041,13.5
Summit County,Utah,83.6633837802287,49,043,5.6
Tooele County,Utah,78.2932035469661,49,045,10.6
Uintah County,Utah,76.6911415869681,49,047,11.7
Utah County,Utah,80.5961956884245,49,049,7.7
Wasatch County,Utah,81.706431285436,49,051,7.7
Washington County,Utah,81.9031667094597,49,053,12.5
Wayne County,Utah,78.7183771491477,49,055,13.3
Weber County,Utah,78.2164764889128,49,057,11.2
Addison County,Vermont,80.9773068888416,50,001,14.8
Bennington County,Vermont,78.7894670113564,50,003,18.2
Caledonia County,Vermont,79.04364763398,50,005,16.6
Chittenden County,Vermont,82.0072912866129,50,007,11.9
Essex County,Vermont,78.6971768159934,50,009,19.8
Franklin County,Vermont,78.8049292572647,50,011,13.2
Grand Isle County,Vermont,80.6168389798839,50,013,10.6
Lamoille County,Vermont,80.3590190423626,50,015,12.2
Orange County,Vermont,79.6342210110576,50,017,17.1
Orleans County,Vermont,78.2579750569715,50,019,16.8
Rutland County,Vermont,78.1588665205909,50,021,16.3
Washington County,Vermont,80.5396887618725,50,023,13.6
Windham County,Vermont,79.398505000611,50,025,16.6
Windsor County,Vermont,80.0646196554885,50,027,15.6
Accomack County,Virginia,75.809517106311,51,001,14.1
Amelia County,Virginia,76.1974677043046,51,007,14.5
Amherst County,Virginia,77.6871794626152,51,009,15.6
Appomattox County,Virginia,77.3358114053284,51,011,15.6
Arlington County,Virginia,85.354634224284,51,013,5.9
Bath County,Virginia,75.9952963817985,51,017,14.6
Bland County,Virginia,75.6700699346918,51,021,18.3
Botetourt County,Virginia,79.3340559744679,51,023,13.4
Brunswick County,Virginia,75.3964857070555,51,025,19.3
Buchanan County,Virginia,73.3787550492838,51,027,26.7
Buckingham County,Virginia,77.6821730636552,51,029,17.1
Campbell County,Virginia,78.548260455673,51,031,15.1
Caroline County,Virginia,77.3477418173919,51,033,12.0
Carroll County,Virginia,77.2687013316169,51,035,17.4
Charles City County,Virginia,76.4849917728398,51,036,18.1
Charlotte County,Virginia,74.9781310827256,51,037,20.7
Chesterfield County,Virginia,79.1240068486663,51,041,10.9
Clarke County,Virginia,79.0117194024309,51,043,10.5
Craig County,Virginia,78.4934220432318,51,045,15.9
Culpeper County,Virginia,78.0886811715555,51,047,12.3
Cumberland County,Virginia,78.8920727972205,51,049,16.5
Dickenson County,Virginia,73.0742072853796,51,051,28.0
Dinwiddie County,Virginia,76.99031585708,51,053,15.2
Essex County,Virginia,76.449945156809,51,057,14.7
Fauquier County,Virginia,79.8760033036525,51,061,10.1
Floyd County,Virginia,79.4022088285265,51,063,14.5
Fluvanna County,Virginia,80.8816116313591,51,065,13.4
Franklin County,Virginia,78.4608483135845,51,067,14.5
Frederick County,Virginia,79.6476977402196,51,069,12.0
Giles County,Virginia,75.322160612472,51,071,14.3
Gloucester County,Virginia,77.1545612337354,51,073,17.4
Goochland County,Virginia,80.3036690044416,51,075,12.3
Grayson County,Virginia,76.4710420619202,51,077,19.6
Greene County,Virginia,79.4085889094897,51,079,13.7
Hanover County,Virginia,79.5664055318624,51,085,10.5
Henrico County,Virginia,79.1973226623315,51,087,11.1
Henry County,Virginia,75.5299405995425,51,089,20.8
Highland County,Virginia,79.5967479516896,51,091,19.3
Isle of Wight County,Virginia,78.8067251554859,51,093,14.5
King and Queen County,Virginia,77.2764102440015,51,097,13.1
King George County,Virginia,78.904558069613,51,099,10.3
King William County,Virginia,76.98745577548,51,101,11.6
Lancaster County,Virginia,77.1409381885753,51,103,15.8
Lee County,Virginia,74.575359529711,51,105,26.0
Loudoun County,Virginia,84.410383784861,51,107,5.8
Louisa County,Virginia,78.4121655004049,51,109,17.3
Lunenburg County,Virginia,75.7468060059961,51,111,21.6
Madison County,Virginia,78.5041594948617,51,113,13.1
Mathews County,Virginia,78.8896069331907,51,115,18.2
Mecklenburg County,Virginia,75.5103351446186,51,117,20.8
Middlesex County,Virginia,76.8780710299394,51,119,16.5
Montgomery County,Virginia,80.1515809724721,51,121,10.0
Nelson County,Virginia,78.2365790431468,51,125,12.7
New Kent County,Virginia,78.8373527295105,51,127,10.9
Northampton County,Virginia,75.8806372553606,51,131,15.6
Northumberland County,Virginia,79.576301613079,51,133,15.4
Nottoway County,Virginia,74.7105607237472,51,135,19.7
Orange County,Virginia,77.7526134562968,51,137,16.4
Page County,Virginia,76.9146940365717,51,139,20.0
Patrick County,Virginia,76.2806831402845,51,141,19.5
Powhatan County,Virginia,80.3605947812278,51,145,11.8
Prince Edward County,Virginia,77.1500824495567,51,147,15.4
Prince George County,Virginia,79.9263098952213,51,149,13.8
Pulaski County,Virginia,75.8825343876654,51,155,19.9
Rappahannock County,Virginia,80.4755949183377,51,157,16.0
Richmond County,Virginia,76.5613358701317,51,159,14.4
Roanoke County,Virginia,79.3976759547211,51,161,11.0
Russell County,Virginia,74.827363647132,51,167,26.1
Scott County,Virginia,75.4143790376161,51,169,27.8
Shenandoah County,Virginia,78.5113139420629,51,171,15.9
Smyth County,Virginia,74.470030616427,51,173,24.4
Stafford County,Virginia,80.2435607215069,51,179,8.9
Surry County,Virginia,77.2821618534342,51,181,15.7
Sussex County,Virginia,74.6954044679852,51,183,16.9
Tazewell County,Virginia,73.5514406571135,51,185,21.8
Warren County,Virginia,76.7453440098369,51,187,13.9
Washington County,Virginia,77.0750497333919,51,191,21.2
Westmoreland County,Virginia,76.947612606448,51,193,14.0
Wise County,Virginia,73.3218155769724,51,195,26.8
Wythe County,Virginia,75.550417831324,51,197,19.8
Alexandria City,Virginia,83.874092227451,51,510,7.1
Bristol City,Virginia,73.3954707317243,51,520,22.8
Chesapeake City,Virginia,78.4678426232796,51,550,11.3
Colonial Heights City,Virginia,74.5329912928132,51,570,15.8
Covington City,Virginia,71.1350595778584,51,580,13.8
Falls Church City,Virginia,81.9297989256637,51,610,6.4
Galax City,Virginia,69.6906918343786,51,640,26.2
Hampton City,Virginia,76.7304001224914,51,650,15.7
Hopewell City,Virginia,71.225944655806,51,670,19.4
Lexington City,Virginia,76.4106477062131,51,678,12.7
Lynchburg City,Virginia,76.6513201769387,51,680,12.6
Martinsville City,Virginia,67.6158526719574,51,690,19.7
Norfolk City,Virginia,75.5230372594498,51,710,13.5
Norton City,Virginia,74.0597276601004,51,720,21.2
Petersburg City,Virginia,68.5423381768714,51,730,22.4
Poquoson City,Virginia,79.6789172110509,51,735,12.4
Portsmouth City,Virginia,74.1070365041324,51,740,14.6
Radford City,Virginia,77.1060837312649,51,750,12.6
Richmond City,Virginia,77.5105906050984,51,760,15.2
Roanoke City,Virginia,74.1807476317017,51,770,13.0
Salem City,Virginia,75.2435818904111,51,775,11.5
Suffolk City,Virginia,77.7991126803155,51,800,12.1
Virginia Beach City,Virginia,80.3975230486711,51,810,11.2
Winchester City,Virginia,77.9656783286508,51,840,14.5
Fairfax County,Virginia,85.1824238123836,51,059,7.2
Fairfax City,Virginia,85.1824238123836,51,600,6.1
Rockingham County,Virginia,80.6219648382977,51,165,12.9
Harrisonburg City,Virginia,80.6219648382977,51,660,9.2
James City County,Virginia,81.751947637864,51,095,13.3
Williamsburg City,Virginia,81.751947637864,51,830,10.9
Prince William County,Virginia,81.9431190439261,51,153,7.8
Manassas City,Virginia,81.9431190439261,51,683,6.7
Manassas Park City,Virginia,81.9431190439261,51,685,9.2
Rockbridge County,Virginia,78.9303265329409,51,163,13.9
Buena Vista City,Virginia,78.9303265329409,51,530,14.9
Spotsylvania County,Virginia,79.3686006579136,51,177,11.8
Fredericksburg City,Virginia,79.3686006579136,51,630,11.3
Augusta County,Virginia,78.2968050774136,51,015,13.6
Staunton City,Virginia,78.2968050774136,51,790,14.6
Waynesboro City,Virginia,78.2968050774136,51,820,14.8
Pittsylvania County,Virginia,74.9463176950427,51,143,18.0
Danville City,Virginia,74.9463176950427,51,590,19.4
Greensville County,Virginia,73.9652069742638,51,081,16.4
Emporia City,Virginia,73.9652069742638,51,595,17.0
Albemarle County,Virginia,81.7333654190414,51,003,8.8
Charlottesville City,Virginia,81.7333654190414,51,540,8.8
Bedford County,Virginia,79.0347240545691,51,019,14.3
Bedford City,Virginia,79.0347240545691,51,515,
Halifax County,Virginia,75.4318853491384,51,083,18.8
Southampton County,Virginia,76.1116514363154,51,175,16.3
Franklin City,Virginia,76.1116514363154,51,620,14.0
Alleghany County,Virginia,75.6171471728141,51,005,18.8
York County,Virginia,77.9897054235683,51,199,11.6
Newport News City,Virginia,77.9897054235683,51,700,15.3
Adams County,Washington,79.3760640790719,53,001,12.0
Asotin County,Washington,79.4516150988289,53,003,18.6
Benton County,Washington,80.4891428325627,53,005,14.1
Chelan County,Washington,80.6387669918674,53,007,16.1
Clallam County,Washington,78.8894005896806,53,009,20.0
Clark County,Washington,80.1321009972051,53,011,12.3
Columbia County,Washington,80.1050554491643,53,013,23.7
Cowlitz County,Washington,77.2294385013972,53,015,20.5
Douglas County,Washington,81.783409165365,53,017,19.7
Ferry County,Washington,78.5158228126146,53,019,26.3
Franklin County,Washington,81.0936887730599,53,021,12.0
Garfield County,Washington,81.0455556310757,53,023,19.8
Grant County,Washington,79.4559176505328,53,025,13.1
Grays Harbor County,Washington,77.2113860778872,53,027,19.1
Island County,Washington,81.7227580522455,53,029,15.4
Jefferson County,Washington,81.8494498078938,53,031,18.0
King County,Washington,82.5215831045593,53,033,9.5
Kitsap County,Washington,80.1497697148569,53,035,14.9
Kittitas County,Washington,81.7174875863544,53,037,12.8
Klickitat County,Washington,82.0570450162668,53,039,17.8
Lewis County,Washington,77.8727114551992,53,041,19.4
Lincoln County,Washington,80.8463207576645,53,043,19.4
Mason County,Washington,78.6946896898876,53,045,19.8
Okanogan County,Washington,78.4175093629864,53,047,17.3
Pacific County,Washington,77.2870238087708,53,049,24.7
Pend Oreille County,Washington,78.4354406254133,53,051,18.5
Pierce County,Washington,79.1163669769373,53,053,13.3
San Juan County,Washington,84.8579839836699,53,055,11.6
Skagit County,Washington,80.1176868652018,53,057,14.2
Skamania County,Washington,81.7696727262147,53,059,13.1
Snohomish County,Washington,80.5364911987782,53,061,11.8
Spokane County,Washington,78.7693345189406,53,063,14.5
Stevens County,Washington,79.0048569965182,53,065,19.6
Thurston County,Washington,80.3478259560282,53,067,13.4
Wahkiakum County,Washington,80.238660195876,53,069,22.6
Walla Walla County,Washington,80.1744960441115,53,071,15.8
Whatcom County,Washington,81.2455757026373,53,073,13.2
Whitman County,Washington,81.0185253209965,53,075,11.6
Yakima County,Washington,78.1199662908217,53,077,13.0
Barbour County,West Virginia,76.4474543931625,54,001,17.5
Berkeley County,West Virginia,75.9053320611783,54,003,15.4
Boone County,West Virginia,71.5197124941053,54,005,26.2
Braxton County,West Virginia,76.0450989331226,54,007,20.7
Brooke County,West Virginia,75.8218479449012,54,009,18.3
Cabell County,West Virginia,72.326104097139,54,011,18.4
Calhoun County,West Virginia,76.2938464214225,54,013,25.7
Clay County,West Virginia,73.7053135350308,54,015,29.9
Doddridge County,West Virginia,78.3885130619241,54,017,20.1
Fayette County,West Virginia,73.1582189878557,54,019,26.9
Gilmer County,West Virginia,76.7721561704025,54,021,16.1
Grant County,West Virginia,78.2081283943772,54,023,17.8
Greenbrier County,West Virginia,75.4980616140476,54,025,20.9
Hampshire County,West Virginia,77.0978942971512,54,027,25.2
Hancock County,West Virginia,75.2889837487746,54,029,16.9
Hardy County,West Virginia,77.644852421828,54,031,14.4
Harrison County,West Virginia,75.4149889407418,54,033,18.1
Jackson County,West Virginia,75.9420898724025,54,035,19.3
Jefferson County,West Virginia,78.1057093717552,54,037,12.9
Kanawha County,West Virginia,73.8004201632341,54,039,17.6
Lewis County,West Virginia,73.732866581032,54,041,19.8
Lincoln County,West Virginia,72.0709023220708,54,043,23.9
Logan County,West Virginia,70.0086688402756,54,045,28.8
McDowell County,West Virginia,68.5985722234853,54,047,34.1
Marion County,West Virginia,76.2821722135092,54,049,18.6
Marshall County,West Virginia,76.9163683495163,54,051,17.0
Mason County,West Virginia,74.0853835444412,54,053,17.9
Mercer County,West Virginia,73.1777197592412,54,055,26.7
Mineral County,West Virginia,76.3931933173296,54,057,21.3
Mingo County,West Virginia,70.3040076458338,54,059,31.6
Monongalia County,West Virginia,79.6372414767204,54,061,12.7
Monroe County,West Virginia,76.3563464484979,54,063,25.1
Morgan County,West Virginia,76.2148347486116,54,065,16.1
Nicholas County,West Virginia,74.1335636305621,54,067,20.9
Ohio County,West Virginia,76.4474472766214,54,069,15.4
Pendleton County,West Virginia,78.863830478168,54,071,19.2
Pleasants County,West Virginia,75.4850536388113,54,073,18.3
Pocahontas County,West Virginia,76.845898768184,54,075,25.2
Preston County,West Virginia,77.2673946239727,54,077,18.3
Putnam County,West Virginia,76.4647563888649,54,079,12.4
Raleigh County,West Virginia,72.9806537810008,54,081,23.5
Randolph County,West Virginia,76.3095219554117,54,083,17.0
Ritchie County,West Virginia,76.3258275023426,54,085,22.8
Roane County,West Virginia,73.9235376683384,54,087,24.8
Summers County,West Virginia,74.6640948012515,54,089,28.9
Taylor County,West Virginia,76.840518997195,54,091,20.3
Tucker County,West Virginia,77.7252632510397,54,093,21.8
Tyler County,West Virginia,76.5416909534137,54,095,18.1
Upshur County,West Virginia,77.0189165366767,54,097,14.5
Wayne County,West Virginia,74.9169378613302,54,099,25.0
Webster County,West Virginia,74.2885227238231,54,101,18.0
Wetzel County,West Virginia,75.8054453649973,54,103,19.7
Wirt County,West Virginia,75.9039112314611,54,105,25.3
Wood County,West Virginia,75.5998180138073,54,107,19.6
Wyoming County,West Virginia,71.2373951990801,54,109,33.3
Adams County,Wisconsin,77.9421839583265,55,001,21.3
Ashland County,Wisconsin,76.7699387315185,55,003,16.6
Barron County,Wisconsin,79.3186943571,55,005,14.4
Bayfield County,Wisconsin,80.3523079507331,55,007,16.9
Brown County,Wisconsin,79.9274417914435,55,009,10.7
Buffalo County,Wisconsin,80.2977373638507,55,011,12.8
Burnett County,Wisconsin,79.3921246814116,55,013,17.4
Calumet County,Wisconsin,80.4723390468999,55,015,8.6
Chippewa County,Wisconsin,79.465331357773,55,017,12.1
Clark County,Wisconsin,78.8412326306072,55,019,12.1
Columbia County,Wisconsin,79.0156031979292,55,021,11.6
Crawford County,Wisconsin,79.6692608378388,55,023,14.6
Dane County,Wisconsin,81.941386366844,55,025,8.3
Dodge County,Wisconsin,78.6633550530717,55,027,11.6
Door County,Wisconsin,80.7035540993207,55,029,13.6
Douglas County,Wisconsin,78.8617640655225,55,031,14.8
Dunn County,Wisconsin,80.8641626659233,55,033,12.9
Eau Claire County,Wisconsin,79.817150664042,55,035,13.0
Florence County,Wisconsin,77.6578384228772,55,037,18.5
Fond du Lac County,Wisconsin,80.324452222152,55,039,11.6
Forest County,Wisconsin,77.0579680805469,55,041,16.9
Grant County,Wisconsin,79.743932563124,55,043,11.1
Green County,Wisconsin,80.2415137166959,55,045,12.0
Green Lake County,Wisconsin,78.5245332108751,55,047,13.5
Iowa County,Wisconsin,80.2242549536313,55,049,11.5
Iron County,Wisconsin,78.6463551031764,55,051,19.5
Jackson County,Wisconsin,78.1878135509123,55,053,13.8
Jefferson County,Wisconsin,80.104564432475,55,055,11.5
Juneau County,Wisconsin,77.8416101365524,55,057,17.1
Kenosha County,Wisconsin,78.2838494740729,55,059,12.5
Kewaunee County,Wisconsin,81.7100619470063,55,061,12.4
La Crosse County,Wisconsin,80.251609307404,55,063,11.5
Lafayette County,Wisconsin,81.0716639010077,55,065,11.3
Langlade County,Wisconsin,78.9416445832238,55,067,16.7
Lincoln County,Wisconsin,78.868187275348,55,069,14.3
Manitowoc County,Wisconsin,79.3054910204684,55,071,12.2
Marathon County,Wisconsin,80.3309911176635,55,073,11.4
Marinette County,Wisconsin,77.8681794121206,55,075,17.4
Marquette County,Wisconsin,78.2551374377142,55,077,16.3
Menominee County,Wisconsin,72.957192559231,55,078,16.8
Milwaukee County,Wisconsin,77.1348049968245,55,079,12.5
Monroe County,Wisconsin,78.6503672121703,55,081,13.9
Oconto County,Wisconsin,79.0431622892277,55,083,13.6
Oneida County,Wisconsin,78.994068623946,55,085,14.1
Outagamie County,Wisconsin,79.9919722322876,55,087,10.2
