County,State,mean_life_expectancy,State_FIPS,County_FIPS,high_school_only_percentage
Comal County,Texas,79.326249026691,48,091,25.6
Comanche County,Texas,76.6920779383093,48,093,36.6
Concho County,Texas,77.6901878955627,48,095,27.6
Cooke County,Texas,76.8236379661105,48,097,29.7
Coryell County,Texas,77.1622382292358,48,099,28.2
Cottle County,Texas,75.7174505533677,48,101,30.3
Crane County,Texas,75.8091822028117,48,103,31.0
Crockett County,Texas,76.8573688360256,48,105,34.3
Crosby County,Texas,75.6505819918256,48,107,33.4
Culberson County,Texas,78.8277869117541,48,109,34.9
Dallam County,Texas,76.7696934186522,48,111,29.6
Dallas County,Texas,78.4679404044602,48,113,22.5
Dawson County,Texas,75.6235287953347,48,115,36.3
Deaf Smith County,Texas,76.9774628837405,48,117,31.1
Delta County,Texas,75.0740400277414,48,119,35.8
Denton County,Texas,81.1727591591839,48,121,19.0
DeWitt County,Texas,76.2679986158449,48,123,38.4
Dickens County,Texas,76.7917921035615,48,125,31.2
Dimmit County,Texas,77.5549998198403,48,127,31.4
Donley County,Texas,75.6339479410187,48,129,33.9
Duval County,Texas,74.9719528099885,48,131,33.1
Eastland County,Texas,74.7937728570909,48,133,33.8
Ector County,Texas,74.6616346902196,48,135,29.0
Edwards County,Texas,78.391819669656,48,137,28.9
Ellis County,Texas,77.9962710263807,48,139,28.5
El Paso County,Texas,79.4671457635366,48,141,24.3
Erath County,Texas,78.2777509237598,48,143,24.2
Falls County,Texas,76.4157545719343,48,145,36.4
Fannin County,Texas,75.0743579551973,48,147,34.7
Fayette County,Texas,78.7396305451711,48,149,37.2
Fisher County,Texas,77.6344819739773,48,151,32.1
Floyd County,Texas,77.1459075116282,48,153,28.4
Foard County,Texas,76.4637952306371,48,155,34.0
Fort Bend County,Texas,82.064959203127,48,157,17.5
Franklin County,Texas,77.4627381443676,48,159,30.6
Freestone County,Texas,76.3121883229639,48,161,34.0
Frio County,Texas,76.9289528740909,48,163,34.3
Gaines County,Texas,77.1813716651243,48,165,28.8
Galveston County,Texas,77.3964752860558,48,167,24.8
Garza County,Texas,76.3023545902735,48,169,26.9
Gillespie County,Texas,80.5694247548803,48,171,28.0
Glasscock County,Texas,80.6949006573329,48,173,23.1
Goliad County,Texas,78.6566795869844,48,175,37.6
Gonzales County,Texas,76.4093325965584,48,177,33.9
Gray County,Texas,74.3060364630032,48,179,32.3
Grayson County,Texas,75.8906363807353,48,181,30.9
Gregg County,Texas,75.036871666914,48,183,28.5
Grimes County,Texas,76.5115310500355,48,185,35.1
Guadalupe County,Texas,79.4506273402854,48,187,29.9
Hale County,Texas,76.5128986688734,48,189,33.8
Hall County,Texas,75.2618857261074,48,191,27.5
Hamilton County,Texas,75.9370132082977,48,193,33.8
Hansford County,Texas,76.0628882702337,48,195,29.1
Hardeman County,Texas,76.8397297532331,48,197,32.9
Hardin County,Texas,75.686689283259,48,199,38.0
Harris County,Texas,79.042857979916,48,201,23.3
Harrison County,Texas,75.8210429462224,48,203,34.2
Hartley County,Texas,79.9043636720723,48,205,36.9
Haskell County,Texas,75.6857583866336,48,207,32.5
Hays County,Texas,80.2596975331408,48,209,21.9
Hemphill County,Texas,77.3039349323939,48,211,26.1
Henderson County,Texas,74.9760174013995,48,213,33.8
Hidalgo County,Texas,80.8716321318647,48,215,23.3
Hill County,Texas,76.1642185127297,48,217,33.5
Hockley County,Texas,75.7971142207831,48,219,28.6
Hood County,Texas,77.8338116750353,48,221,29.9
Hopkins County,Texas,76.0828457963505,48,223,36.8
Houston County,Texas,75.9774589606229,48,225,37.0
Howard County,Texas,74.397794084253,48,227,33.2
Hudspeth County,Texas,81.2689783010742,48,229,25.3
Hunt County,Texas,75.846765771955,48,231,34.3
Hutchinson County,Texas,74.6599684293846,48,233,30.5
Irion County,Texas,79.6946796354727,48,235,38.0
Jack County,Texas,75.751177808941,48,237,41.9
Jackson County,Texas,76.9425217191459,48,239,33.8
Jasper County,Texas,75.0013984560596,48,241,46.5
Jeff Davis County,Texas,83.5167926973439,48,243,17.3
Jefferson County,Texas,75.7702632577749,48,245,33.1
Jim Hogg County,Texas,76.2654393513098,48,247,34.3
Jim Wells County,Texas,74.9815252705474,48,249,36.2
Johnson County,Texas,76.7448569151439,48,251,33.0
Jones County,Texas,76.4658553157764,48,253,39.6
Karnes County,Texas,76.554435728968,48,255,37.5
Kaufman County,Texas,76.2655444315523,48,257,32.9
Kendall County,Texas,80.4246160875522,48,259,24.2
Kerr County,Texas,77.75662774005,48,265,27.9
Kimble County,Texas,77.9043518975393,48,267,34.0
Kinney County,Texas,78.9729363568118,48,271,28.0
Kleberg County,Texas,76.0824735335586,48,273,21.7
Knox County,Texas,75.619275206347,48,275,33.5
Lamar County,Texas,74.6121217884024,48,277,33.8
Lamb County,Texas,75.5436416846698,48,279,31.0
Lampasas County,Texas,77.2142174503662,48,281,26.3
La Salle County,Texas,77.4531603338127,48,283,35.5
Lavaca County,Texas,78.3768617124011,48,285,41.7
Lee County,Texas,77.8828442148967,48,287,37.0
Leon County,Texas,76.2163050114445,48,289,38.0
Liberty County,Texas,73.9213071001902,48,291,39.1
Limestone County,Texas,75.1115410054661,48,293,33.7
Lipscomb County,Texas,77.4656387169594,48,295,33.6
Live Oak County,Texas,78.6482446705849,48,297,35.2
Llano County,Texas,78.3534118661913,48,299,26.8
Lubbock County,Texas,76.3172119429226,48,303,25.5
Lynn County,Texas,76.6310984800432,48,305,33.1
McCulloch County,Texas,76.1044980085071,48,307,32.1
McLennan County,Texas,77.4487914290315,48,309,28.5
Madison County,Texas,76.5474862671346,48,313,36.9
Marion County,Texas,73.7111145129031,48,315,39.5
Martin County,Texas,76.0748963876094,48,317,30.6
Mason County,Texas,78.9853865587176,48,319,33.7
Matagorda County,Texas,76.040680049223,48,321,33.4
Maverick County,Texas,78.1065855468572,48,323,21.0
Medina County,Texas,78.2961748418577,48,325,31.7
Menard County,Texas,77.6406350091026,48,327,36.0
Midland County,Texas,78.2487704019029,48,329,24.5
Milam County,Texas,76.2283864160386,48,331,36.7
Mills County,Texas,77.3067207394247,48,333,27.1
Mitchell County,Texas,74.8265828273371,48,335,33.9
Montague County,Texas,74.3337528863684,48,337,35.6
Montgomery County,Texas,79.0644454102598,48,339,24.1
Moore County,Texas,77.5387554356615,48,341,25.2
Morris County,Texas,73.8181089389341,48,343,37.9
Motley County,Texas,76.6975747907917,48,345,34.8
Nacogdoches County,Texas,76.2413118040805,48,347,28.1
Navarro County,Texas,75.5388378221066,48,349,30.2
Newton County,Texas,74.8728290162423,48,351,49.9
Nolan County,Texas,74.6770418519411,48,353,33.7
Nueces County,Texas,77.7401375933212,48,355,28.4
Ochiltree County,Texas,76.0061129937915,48,357,30.1
Oldham County,Texas,77.9506250120696,48,359,25.4
Orange County,Texas,73.8514573495733,48,361,39.3
Palo Pinto County,Texas,75.3168150461128,48,363,35.4
Panola County,Texas,74.9350067556366,48,365,32.2
Parker County,Texas,77.6446539517384,48,367,27.5
Parmer County,Texas,78.363066975154,48,369,31.0
Pecos County,Texas,77.5006255558964,48,371,34.4
Polk County,Texas,72.4918712524599,48,373,38.5
Potter County,Texas,73.7644559232261,48,375,28.9
Presidio County,Texas,85.0105668839091,48,377,18.7
Rains County,Texas,76.131640218427,48,379,41.0
Randall County,Texas,78.5868370445539,48,381,22.2
Reagan County,Texas,76.8111799932477,48,383,35.7
Real County,Texas,75.9916830824159,48,385,26.2
Red River County,Texas,74.1275276628298,48,387,38.8
Reeves County,Texas,77.1100631794222,48,389,26.4
Refugio County,Texas,76.067318713085,48,391,36.6
Robertson County,Texas,76.0761704144137,48,395,35.3
Rockwall County,Texas,80.0265703107485,48,397,22.2
Runnels County,Texas,75.9576579428348,48,399,36.3
Rusk County,Texas,76.0548045315464,48,401,32.1
Sabine County,Texas,74.9735803070845,48,403,44.8
San Augustine County,Texas,74.302661120971,48,405,43.4
San Jacinto County,Texas,76.1309893484355,48,407,45.6
San Patricio County,Texas,75.7300262545864,48,409,31.6
San Saba County,Texas,77.4449776605095,48,411,31.7
Schleicher County,Texas,77.0257085259565,48,413,24.6
Scurry County,Texas,76.2800297357375,48,415,32.9
Shackelford County,Texas,77.8232293329705,48,417,29.2
Shelby County,Texas,74.084590652535,48,419,35.6
Sherman County,Texas,77.3887725174812,48,421,26.3
Smith County,Texas,77.6029172372455,48,423,25.2
Somervell County,Texas,77.541775973834,48,425,30.4
Starr County,Texas,77.9196028835058,48,427,23.9
Stephens County,Texas,75.9108720779953,48,429,33.8
Sterling County,Texas,76.8110757075339,48,431,36.9
Stonewall County,Texas,76.6463847356364,48,433,40.2
Sutton County,Texas,78.0922365677145,48,435,28.2
Swisher County,Texas,76.6084968716675,48,437,37.2
Tarrant County,Texas,78.6659172915562,48,439,23.7
Taylor County,Texas,75.591300485248,48,441,29.9
Terry County,Texas,75.5011460853628,48,445,31.1
Throckmorton County,Texas,77.0297981297638,48,447,31.4
Titus County,Texas,76.4429411841896,48,449,29.1
Tom Green County,Texas,77.4351792608132,48,451,29.5
Travis County,Texas,81.2131166607299,48,453,17.0
Trinity County,Texas,74.1046147098199,48,455,40.2
Tyler County,Texas,75.2565577780205,48,457,42.8
Upshur County,Texas,75.0402961933937,48,459,32.8
Upton County,Texas,76.6293697453689,48,461,37.6
Uvalde County,Texas,77.4334253520316,48,463,22.2
Val Verde County,Texas,78.5005326110438,48,465,25.5
Van Zandt County,Texas,75.8664322097625,48,467,35.1
Victoria County,Texas,77.5368431215519,48,469,31.7
Walker County,Texas,77.9348381214416,48,471,36.6
Waller County,Texas,78.5180159465555,48,473,30.5
Ward County,Texas,75.5938685605365,48,475,34.6
Washington County,Texas,79.2152191454332,48,477,31.4
Webb County,Texas,79.1615099315018,48,479,25.6
Wharton County,Texas,77.0412559438845,48,481,33.8
Wheeler County,Texas,74.9088031488341,48,483,31.3
Wichita County,Texas,75.2211383187076,48,485,31.9
Wilbarger County,Texas,74.846177936058,48,487,31.5
Willacy County,Texas,77.9364441544552,48,489,34.8
Williamson County,Texas,81.5562831402586,48,491,20.6
Wilson County,Texas,78.6529745267365,48,493,35.1
Winkler County,Texas,73.8035674611933,48,495,28.7
Wise County,Texas,76.3858090438437,48,497,35.5
Wood County,Texas,75.8835467003952,48,499,33.8
Yoakum County,Texas,77.1469415703016,48,501,29.2
Young County,Texas,74.7512311181104,48,503,34.3
Zapata County,Texas,78.2704031457374,48,505,22.6
Zavala County,Texas,76.3404970751218,48,507,27.8
Beaver County,Utah,76.6239279278931,49,001,37.2
Box Elder County,Utah,78.7800027770458,49,003,32.1
Cache County,Utah,81.5241737805183,49,005,21.7
Carbon County,Utah,75.5262125099169,49,007,27.2
Daggett County,Utah,79.4056943864262,49,009,40.0
Davis County,Utah,80.3840776396984,49,011,21.2
Duchesne County,Utah,76.5064517202396,49,013,36.0
Emery County,Utah,76.7928777423528,49,015,32.7
Garfield County,Utah,79.141668423611,49,017,34.5
Grand County,Utah,78.4420339996832,49,019,27.3
Iron County,Utah,78.5646716776781,49,021,24.3
Juab County,Utah,77.7010365960342,49,023,36.6
Kane County,Utah,78.4399265832955,49,025,30.0
Millard County,Utah,79.5607367996875,49,027,31.1
Morgan County,Utah,81.1055974512066,49,029,21.6
Piute County,Utah,78.0101330485998,49,031,37.1
Rich County,Utah,81.2113182015722,49,033,36.5
Salt Lake County,Utah,79.3408740406773,49,035,22.7
San Juan County,Utah,78.0583431523162,49,037,31.8
Sanpete County,Utah,78.8937677972938,49,039,27.2
Sevier County,Utah,77.0592567117179,49,041,31.0
Summit County,Utah,82.921737109531,49,043,15.5
Tooele County,Utah,77.8827566828091,49,045,32.0
Uintah County,Utah,76.8256898764768,49,047,34.7
Utah County,Utah,80.4131301018374,49,049,16.6
Wasatch County,Utah,81.0271291951163,49,051,18.5
Washington County,Utah,81.410098929861,49,053,24.0
Wayne County,Utah,78.5608864914318,49,055,23.9
Weber County,Utah,78.0987586725419,49,057,29.3
Addison County,Vermont,80.6045965096076,50,001,32.0
Bennington County,Vermont,78.6596454148964,50,003,30.3
Caledonia County,Vermont,78.930433634685,50,005,36.4
Chittenden County,Vermont,81.6070321791103,50,007,20.3
Essex County,Vermont,78.7170460033211,50,009,44.1
Franklin County,Vermont,78.6351224994759,50,011,37.8
Grand Isle County,Vermont,79.8483503416845,50,013,28.4
Lamoille County,Vermont,80.0274360064274,50,015,26.6
Orange County,Vermont,79.5653782757421,50,017,35.3
Orleans County,Vermont,78.1289332837064,50,019,38.7
Rutland County,Vermont,78.120165455005,50,021,34.6
Washington County,Vermont,80.0506526129881,50,023,28.6
Windham County,Vermont,78.9895833051325,50,025,30.6
Windsor County,Vermont,79.8565688207412,50,027,31.5
Accomack County,Virginia,75.3764671515865,51,001,40.5
Amelia County,Virginia,76.2933185045779,51,007,36.8
Amherst County,Virginia,77.377695729222,51,009,34.9
Appomattox County,Virginia,77.1484572596696,51,011,35.4
Arlington County,Virginia,84.2271431045784,51,013,8.2
Bath County,Virginia,76.129329359877,51,017,41.2
Bland County,Virginia,75.3142145732748,51,021,37.7
Botetourt County,Virginia,79.0964757819333,51,023,33.8
Brunswick County,Virginia,75.4506205554823,51,025,37.8
Buchanan County,Virginia,72.75287841356,51,027,35.2
Buckingham County,Virginia,77.4718930729501,51,029,42.0
Campbell County,Virginia,78.4149779451745,51,031,34.0
Caroline County,Virginia,77.1332561852983,51,033,37.5
Carroll County,Virginia,77.0563930394349,51,035,34.9
Charles City County,Virginia,76.7893795745755,51,036,40.6
Charlotte County,Virginia,75.3384062323402,51,037,41.1
Chesterfield County,Virginia,79.255189212786,51,041,23.8
Clarke County,Virginia,78.7450506928005,51,043,28.9
Craig County,Virginia,78.0139474841577,51,045,46.2
Culpeper County,Virginia,77.9286858942715,51,047,32.3
Cumberland County,Virginia,78.4608190604316,51,049,35.7
Dickenson County,Virginia,72.746652258392,51,051,34.0
Dinwiddie County,Virginia,76.877249251285,51,053,36.5
Essex County,Virginia,76.4281638718822,51,057,37.4
Fauquier County,Virginia,79.4286311942582,51,061,28.1
Floyd County,Virginia,78.6334225761018,51,063,35.4
Fluvanna County,Virginia,80.5540031266729,51,065,26.5
Franklin County,Virginia,78.1395687548256,51,067,33.4
Frederick County,Virginia,79.3014296532503,51,069,31.2
Giles County,Virginia,75.2144089075543,51,071,39.3
Gloucester County,Virginia,77.2100673185152,51,073,33.1
Goochland County,Virginia,80.1676947842553,51,075,27.8
Grayson County,Virginia,76.2679039144592,51,077,40.2
Greene County,Virginia,79.1245331931256,51,079,32.4
Hanover County,Virginia,79.4180784553709,51,085,26.7
Henrico County,Virginia,79.1740448113316,51,087,22.7
Henry County,Virginia,75.3617758170731,51,089,33.4
Highland County,Virginia,79.315825968356,51,091,39.8
Isle of Wight County,Virginia,78.4026325299823,51,093,27.3
King and Queen County,Virginia,77.068343726211,51,097,41.1
King George County,Virginia,78.6791752771448,51,099,27.0
King William County,Virginia,76.9619998684042,51,101,38.1
Lancaster County,Virginia,77.0978932205283,51,103,30.8
Lee County,Virginia,74.2760997901072,51,105,34.7
Loudoun County,Virginia,83.9018050478387,51,107,13.2
Louisa County,Virginia,77.9982904780334,51,109,35.9
Lunenburg County,Virginia,75.9201033610427,51,111,35.5
Madison County,Virginia,78.2509182844666,51,113,35.9
Mathews County,Virginia,78.6758202717921,51,115,33.7
Mecklenburg County,Virginia,75.6871583766414,51,117,32.8
Middlesex County,Virginia,77.0876441707679,51,119,32.4
Montgomery County,Virginia,79.7585948731131,51,121,22.1
Nelson County,Virginia,77.9234656648408,51,125,34.0
New Kent County,Virginia,78.5318083477702,51,127,33.0
Northampton County,Virginia,75.6067876842237,51,131,32.1
Northumberland County,Virginia,79.0903224335947,51,133,31.2
Nottoway County,Virginia,74.9682218655331,51,135,36.5
Orange County,Virginia,77.829361604524,51,137,33.8
Page County,Virginia,76.6158623904911,51,139,44.1
Patrick County,Virginia,76.0509026311695,51,141,35.3
Powhatan County,Virginia,80.0406728846067,51,145,30.0
Prince Edward County,Virginia,76.9428115575688,51,147,34.6
Prince George County,Virginia,79.6160894198812,51,149,33.0
Pulaski County,Virginia,75.6179487464834,51,155,33.9
Rappahannock County,Virginia,79.9941737104011,51,157,26.5
Richmond County,Virginia,76.5375232297945,51,159,40.9
Roanoke County,Virginia,79.1377903826707,51,161,25.8
Russell County,Virginia,74.4100855469471,51,167,35.5
Scott County,Virginia,74.9713350483663,51,169,38.1
Shenandoah County,Virginia,78.4841019562624,51,171,39.7
Smyth County,Virginia,74.4695501315181,51,173,38.3
Stafford County,Virginia,79.9440543219382,51,179,23.1
Surry County,Virginia,77.2686828341894,51,181,30.1
Sussex County,Virginia,74.7033890462433,51,183,39.3
Tazewell County,Virginia,73.0769031404759,51,185,34.6
Warren County,Virginia,76.6000835956577,51,187,37.7
Washington County,Virginia,76.800715666029,51,191,32.2
Westmoreland County,Virginia,76.6564803983487,51,193,35.0
Wise County,Virginia,72.8588993792251,51,195,32.7
Wythe County,Virginia,75.52483125977,51,197,37.2
Alexandria City,Virginia,82.9661850208233,51,510,11.9
Bristol City,Virginia,72.8503453500735,51,520,33.9
Chesapeake City,Virginia,78.2476343016021,51,550,26.0
Colonial Heights City,Virginia,75.5429378034021,51,570,34.8
Covington City,Virginia,71.9034797856489,51,580,41.5
Falls Church City,Virginia,81.6004173311485,51,610,6.5
Galax City,Virginia,70.9583635882571,51,640,37.7
Hampton City,Virginia,76.5582429476697,51,650,27.6
Hopewell City,Virginia,71.9581423470242,51,670,36.7
Lexington City,Virginia,77.2671038666044,51,678,17.8
Lynchburg City,Virginia,76.5793332578414,51,680,25.5
Martinsville City,Virginia,69.1171296513564,51,690,29.2
Norfolk City,Virginia,75.3646457631985,51,710,26.5
Norton City,Virginia,74.2574625889429,51,720,23.2
Petersburg City,Virginia,69.5809064529234,51,730,33.0
Poquoson City,Virginia,79.5230225799309,51,735,25.0
Portsmouth City,Virginia,74.1081517312784,51,740,29.5
Radford City,Virginia,76.8749025417338,51,750,23.6
Richmond City,Virginia,76.5036186016373,51,760,22.8
Roanoke City,Virginia,74.1804904425095,51,770,31.8
Salem City,Virginia,75.9016708112946,51,775,30.2
Suffolk City,Virginia,77.3508743523767,51,800,28.1
Virginia Beach City,Virginia,79.9741067719705,51,810,22.3
Winchester City,Virginia,77.1892168648065,51,840,27.9
Fairfax County,Virginia,84.4572243527794,51,059,12.7
Fairfax City,Virginia,84.4572243527794,51,600,16.1
Rockingham County,Virginia,80.3932344142763,51,165,35.0
Harrisonburg City,Virginia,80.3932344142763,51,660,26.2
James City County,Virginia,81.6014732894836,51,095,19.5
Williamsburg City,Virginia,81.6014732894836,51,830,14.5
Prince William County,Virginia,81.4979686084663,51,153,21.3
Manassas City,Virginia,81.4979686084663,51,683,25.6
Manassas Park City,Virginia,81.4979686084663,51,685,27.4
Rockbridge County,Virginia,78.6688793723973,51,163,37.4
Buena Vista City,Virginia,78.6688793723973,51,530,40.6
Spotsylvania County,Virginia,79.0924248884679,51,177,31.4
Fredericksburg City,Virginia,79.0924248884679,51,630,25.0
Augusta County,Virginia,77.9530496170894,51,015,38.6
Staunton City,Virginia,77.9530496170894,51,790,28.8
Waynesboro City,Virginia,77.9530496170894,51,820,34.9
Pittsylvania County,Virginia,75.0233989219488,51,143,36.1
Danville City,Virginia,75.0233989219488,51,590,28.1
Greensville County,Virginia,74.0043148184047,51,081,41.9
Emporia City,Virginia,74.0043148184047,51,595,36.4
Albemarle County,Virginia,81.4234049969489,51,003,17.8
Charlottesville City,Virginia,81.4234049969489,51,540,21.6
Bedford County,Virginia,78.7174989168034,51,019,30.6
Bedford City,Virginia,78.7174989168034,51,515,
Halifax County,Virginia,75.5162130891812,51,083,35.2
Southampton County,Virginia,75.831967755636,51,175,34.6
Franklin City,Virginia,75.831967755636,51,620,27.8
Alleghany County,Virginia,75.5155056131058,51,005,38.0
York County,Virginia,77.9318976547342,51,199,19.5
Newport News City,Virginia,77.9318976547342,51,700,27.8
Adams County,Washington,79.0665304961728,53,001,26.5
Asotin County,Washington,78.8957597798239,53,003,29.1
Benton County,Washington,80.0617325414632,53,005,24.6
Chelan County,Washington,80.3387162594137,53,007,28.6
Clallam County,Washington,78.7778760488417,53,009,26.9
Clark County,Washington,79.9101578338538,53,011,25.2
Columbia County,Washington,79.2023520968595,53,013,25.9
Cowlitz County,Washington,77.1629140613517,53,015,31.0
Douglas County,Washington,80.9604094718369,53,017,28.8
Ferry County,Washington,77.6711610329568,53,019,31.5
Franklin County,Washington,80.5656038340234,53,021,25.9
Garfield County,Washington,80.6413638651556,53,023,31.7
Grant County,Washington,78.8387490241087,53,025,26.4
Grays Harbor County,Washington,76.7739633269069,53,027,33.4
Island County,Washington,81.6602433121718,53,029,22.8
Jefferson County,Washington,81.4039048928629,53,031,22.1
King County,Washington,82.0511640326599,53,033,16.0
Kitsap County,Washington,79.8494357187365,53,035,22.6
Kittitas County,Washington,81.2854308660296,53,037,24.8
Klickitat County,Washington,80.9805163596809,53,039,27.7
Lewis County,Washington,77.5869377600203,53,041,30.9
Lincoln County,Washington,80.1195277312077,53,043,31.2
Mason County,Washington,78.3837603754943,53,045,31.7
Okanogan County,Washington,77.9890279363163,53,047,30.1
Pacific County,Washington,76.9735634964591,53,049,32.5
Pend Oreille County,Washington,77.9051585743416,53,051,30.6
Pierce County,Washington,78.7571219903605,53,053,28.2
San Juan County,Washington,84.384721918918,53,055,17.2
Skagit County,Washington,79.7642961900069,53,057,26.6
Skamania County,Washington,81.1974940381147,53,059,28.6
Snohomish County,Washington,80.2427328529305,53,061,24.2
Spokane County,Washington,78.4492293182693,53,063,25.1
Stevens County,Washington,78.5052152177823,53,065,33.3
Thurston County,Washington,80.0538605567436,53,067,22.6
Wahkiakum County,Washington,79.5385116417182,53,069,30.6
Walla Walla County,Washington,79.7866561755966,53,071,22.4
Whatcom County,Washington,80.8476225536089,53,073,23.8
Whitman County,Washington,80.8498761692426,53,075,16.7
Yakima County,Washington,77.9706270606519,53,077,28.3
Barbour County,West Virginia,75.8396980747497,54,001,43.9
Berkeley County,West Virginia,75.7320361525081,54,003,37.7
Boone County,West Virginia,71.2444326108322,54,005,50.5
Braxton County,West Virginia,75.6170659197355,54,007,51.1
Brooke County,West Virginia,75.6429328454965,54,009,40.0
Cabell County,West Virginia,72.9016804080817,54,011,31.9
Calhoun County,West Virginia,76.1692249962827,54,013,45.8
Clay County,West Virginia,73.4047264644241,54,015,46.9
Doddridge County,West Virginia,77.6258455546223,54,017,41.9
Fayette County,West Virginia,72.9053878193309,54,019,44.4
Gilmer County,West Virginia,76.7115357395423,54,021,38.4
Grant County,West Virginia,77.6923177963259,54,023,46.9
Greenbrier County,West Virginia,75.2841253685077,54,025,40.9
Hampshire County,West Virginia,76.5192345828814,54,027,49.6
Hancock County,West Virginia,75.238804572696,54,029,42.6
Hardy County,West Virginia,77.0773219334704,54,031,47.1
Harrison County,West Virginia,75.1861272507416,54,033,37.9
Jackson County,West Virginia,75.8703461749665,54,035,40.9
Jefferson County,West Virginia,77.7852904329544,54,037,32.2
Kanawha County,West Virginia,73.8954164488508,54,039,37.3
Lewis County,West Virginia,73.7190722618514,54,041,50.3
Lincoln County,West Virginia,71.8091517145244,54,043,44.1
Logan County,West Virginia,70.0668348455079,54,045,41.4
McDowell County,West Virginia,68.047275434592,54,047,44.9
Marion County,West Virginia,76.3318381618429,54,049,40.1
Marshall County,West Virginia,76.4314084919648,54,051,46.1
Mason County,West Virginia,74.0668285527736,54,053,47.6
Mercer County,West Virginia,72.7057345004874,54,055,38.7
Mineral County,West Virginia,76.2455069497773,54,057,48.9
Mingo County,West Virginia,70.1201576272396,54,059,41.2
Monongalia County,West Virginia,79.2750423328717,54,061,30.4
Monroe County,West Virginia,76.0652238063653,54,063,49.9
Morgan County,West Virginia,76.347057211771,54,065,40.9
Nicholas County,West Virginia,73.9693713915254,54,067,45.9
Ohio County,West Virginia,76.3170230064491,54,069,34.9
Pendleton County,West Virginia,78.5831782700199,54,071,48.5
Pleasants County,West Virginia,75.3262969384507,54,073,49.6
Pocahontas County,West Virginia,76.5466481456282,54,075,48.4
Preston County,West Virginia,76.8962852857656,54,077,48.4
Putnam County,West Virginia,76.3531873104018,54,079,38.3
Raleigh County,West Virginia,73.0198384213908,54,081,40.1
Randolph County,West Virginia,76.1308197274637,54,083,46.2
Ritchie County,West Virginia,76.1516502902223,54,085,48.3
Roane County,West Virginia,73.8288646798201,54,087,45.5
Summers County,West Virginia,74.382220286881,54,089,41.0
Taylor County,West Virginia,76.630194065659,54,091,42.3
Tucker County,West Virginia,77.3967006397755,54,093,50.1
Tyler County,West Virginia,75.9967379796337,54,095,47.1
Upshur County,West Virginia,76.6443888185324,54,097,46.8
Wayne County,West Virginia,74.8784684883525,54,099,41.0
Webster County,West Virginia,74.0203011632288,54,101,46.0
Wetzel County,West Virginia,75.5356781609541,54,103,47.9
Wirt County,West Virginia,75.6809923152497,54,105,48.8
Wood County,West Virginia,75.5831356338114,54,107,37.2
Wyoming County,West Virginia,70.7596841912,54,109,47.6
Adams County,Wisconsin,77.5952100711906,55,001,42.9
Ashland County,Wisconsin,76.754084535877,55,003,34.9
Barron County,Wisconsin,79.080871307506,55,005,38.7
Bayfield County,Wisconsin,79.9264670490319,55,007,30.0
Brown County,Wisconsin,79.8544471245666,55,009,31.3
Buffalo County,Wisconsin,80.2251175842185,55,011,42.0
Burnett County,Wisconsin,79.129418659256,55,013,39.3
Calumet County,Wisconsin,80.3477479386644,55,015,32.3
Chippewa County,Wisconsin,79.4794376148997,55,017,37.8
Clark County,Wisconsin,78.9209015124804,55,019,42.5
Columbia County,Wisconsin,78.8883232219594,55,021,35.0
Crawford County,Wisconsin,79.4033829291651,55,023,41.8
Dane County,Wisconsin,81.5278823393658,55,025,18.4
Dodge County,Wisconsin,78.709723551732,55,027,40.7
Door County,Wisconsin,80.5243665084066,55,029,32.5
Douglas County,Wisconsin,78.4013931605802,55,031,32.9
Dunn County,Wisconsin,80.5875108092702,55,033,34.7
Eau Claire County,Wisconsin,79.7819261747539,55,035,26.1
Florence County,Wisconsin,77.5469547581007,55,037,38.3
Fond du Lac County,Wisconsin,80.0383721974494,55,039,37.9
Forest County,Wisconsin,76.890585900365,55,041,40.0
Grant County,Wisconsin,79.3595522452741,55,043,38.6
Green County,Wisconsin,79.9826812314936,55,045,37.9
Green Lake County,Wisconsin,78.407056015868,55,047,42.1
Iowa County,Wisconsin,79.8338817585983,55,049,36.1
Iron County,Wisconsin,78.5733543612459,55,051,34.7
Jackson County,Wisconsin,78.1601479748944,55,053,42.3
Jefferson County,Wisconsin,79.9468954660237,55,055,35.7
Juneau County,Wisconsin,77.6528970032585,55,057,41.8
Kenosha County,Wisconsin,77.968173670797,55,059,32.3
Kewaunee County,Wisconsin,81.2986697896216,55,061,42.4
La Crosse County,Wisconsin,80.0744662677786,55,063,26.4
Lafayette County,Wisconsin,80.7290496480856,55,065,40.5
Langlade County,Wisconsin,78.6286436128836,55,067,42.2
Lincoln County,Wisconsin,78.5936818885869,55,069,39.6
Manitowoc County,Wisconsin,79.1678663501374,55,071,40.5
Marathon County,Wisconsin,80.0601968762811,55,073,36.2
Marinette County,Wisconsin,77.7897134903077,55,075,43.1
Marquette County,Wisconsin,78.1795103412595,55,077,42.8
Menominee County,Wisconsin,72.8001746765048,55,078,42.0
Milwaukee County,Wisconsin,77.0129632688485,55,079,27.9
Monroe County,Wisconsin,78.3904487723177,55,081,38.8
Oconto County,Wisconsin,78.9303211209053,55,083,44.0
Oneida County,Wisconsin,78.6879531657176,55,085,33.3
Outagamie County,Wisconsin,80.096323537909,55,087,33.7
Ozaukee County,Wisconsin,81.7829219769008,55,089,21.9
Pepin County,Wisconsin,80.9518601453322,55,091,42.3
