County,State,mean_life_expectancy,State_FIPS,County_FIPS,No Vehicle (Renter)
Van Zandt County,Texas,75.7904637839974,48,467,430
Victoria County,Texas,77.6275517054728,48,469,1327
Walker County,Texas,77.7758856220535,48,471,684
Waller County,Texas,78.3050053796008,48,473,511
Ward County,Texas,75.5515054976377,48,475,127
Washington County,Texas,78.8048253407243,48,477,461
Webb County,Texas,79.3817587782279,48,479,3444
Wharton County,Texas,77.0570411426056,48,481,743
Wheeler County,Texas,75.4974887989538,48,483,58
Wichita County,Texas,75.4305187465148,48,485,2291
Wilbarger County,Texas,75.1542568520227,48,487,290
Willacy County,Texas,78.2317201622047,48,489,161
Williamson County,Texas,81.628441404717,48,491,2874
Wilson County,Texas,78.8017585042623,48,493,129
Winkler County,Texas,74.4780578278787,48,495,104
Wise County,Texas,76.7236058473145,48,497,273
Wood County,Texas,76.1445603466032,48,499,331
Yoakum County,Texas,77.4244076806681,48,501,76
Young County,Texas,74.812611863185,48,503,358
Zapata County,Texas,78.5405414124985,48,505,105
Zavala County,Texas,77.1210403607777,48,507,414
Beaver County,Utah,76.9159199544834,49,001,13
Box Elder County,Utah,79.0734901339299,49,003,429
Cache County,Utah,81.580888519978,49,005,851
Carbon County,Utah,75.817652132394,49,007,360
Daggett County,Utah,80.08707399507,49,009,0
Davis County,Utah,80.5250762503811,49,011,1956
Duchesne County,Utah,77.1323154880734,49,013,121
Emery County,Utah,77.0753998457955,49,015,16
Garfield County,Utah,79.0181478192933,49,017,70
Grand County,Utah,78.2200561604437,49,019,61
Iron County,Utah,78.7200953211956,49,021,552
Juab County,Utah,77.8183344165772,49,023,61
Kane County,Utah,78.6438926449817,49,025,31
Millard County,Utah,79.420426571592,49,027,123
Morgan County,Utah,81.1045751181639,49,029,12
Piute County,Utah,78.2221344621088,49,031,3
Rich County,Utah,80.9058302187768,49,033,2
Salt Lake County,Utah,79.3424222248893,49,035,15430
San Juan County,Utah,78.8533139193979,49,037,48
Sanpete County,Utah,79.1999354420501,49,039,132
Sevier County,Utah,77.4634093677012,49,041,148
Summit County,Utah,82.4705538163134,49,043,182
Tooele County,Utah,78.1254608681723,49,045,358
Uintah County,Utah,77.473345324557,49,047,295
Utah County,Utah,80.4767783730197,49,049,3219
Wasatch County,Utah,80.487716701425,49,051,68
Washington County,Utah,81.4142438023217,49,053,946
Wayne County,Utah,79.1274842751699,49,055,3
Weber County,Utah,78.367790464219,49,057,3181
Addison County,Vermont,80.6234770226498,50,001,446
Bennington County,Vermont,78.9278350854428,50,003,764
Caledonia County,Vermont,79.1181227992405,50,005,649
Chittenden County,Vermont,81.5189164139185,50,007,4181
Essex County,Vermont,79.2779037911164,50,009,69
Franklin County,Vermont,78.8436315491404,50,011,775
Grand Isle County,Vermont,79.5896456155795,50,013,60
Lamoille County,Vermont,79.914235130939,50,015,206
Orange County,Vermont,79.9848655311032,50,017,405
Orleans County,Vermont,78.5905748408623,50,019,423
Rutland County,Vermont,78.4293038801848,50,021,1435
Washington County,Vermont,80.0664803333957,50,023,1082
Windham County,Vermont,79.1313054729617,50,025,1014
Windsor County,Vermont,79.9585836505474,50,027,1250
Accomack County,Virginia,75.8443477868629,51,001,631
Amelia County,Virginia,76.8517941747912,51,007,47
Amherst County,Virginia,77.8265506304978,51,009,374
Appomattox County,Virginia,77.4238947874127,51,011,202
Arlington County,Virginia,83.3519038332163,51,013,9242
Bath County,Virginia,77.2089736964495,51,017,113
Bland County,Virginia,75.3239721404105,51,021,42
Botetourt County,Virginia,79.2411467009164,51,023,87
Brunswick County,Virginia,76.1554674318808,51,025,349
Buchanan County,Virginia,73.1474641638627,51,027,326
Buckingham County,Virginia,77.6180495882464,51,029,281
Campbell County,Virginia,78.7032717764011,51,031,795
Caroline County,Virginia,77.631306630793,51,033,187
Carroll County,Virginia,77.5140423101359,51,035,438
Charles City County,Virginia,77.2089617303618,51,036,48
Charlotte County,Virginia,76.4611658163564,51,037,299
Chesterfield County,Virginia,79.6123485726163,51,041,2047
Clarke County,Virginia,78.8771857519671,51,043,48
Craig County,Virginia,77.9208874940632,51,045,48
Culpeper County,Virginia,78.1693303599969,51,047,542
Cumberland County,Virginia,78.6708610390209,51,049,123
Dickenson County,Virginia,73.3769503957514,51,051,370
Dinwiddie County,Virginia,77.4254975330466,51,053,125
Essex County,Virginia,76.7279454432753,51,057,122
Fauquier County,Virginia,79.3002570817343,51,061,462
Floyd County,Virginia,78.5691538798222,51,063,125
Fluvanna County,Virginia,80.5854261299216,51,065,46
Franklin County,Virginia,78.4710983475325,51,067,680
Frederick County,Virginia,79.6588576018716,51,069,501
Giles County,Virginia,75.2926308574379,51,071,399
Gloucester County,Virginia,77.7170342597437,51,073,263
Goochland County,Virginia,80.258738205519,51,075,2
Grayson County,Virginia,76.5714154001892,51,077,131
Greene County,Virginia,79.0279425322088,51,079,192
Hanover County,Virginia,79.535465026356,51,085,455
Henrico County,Virginia,79.3958735608679,51,087,4733
Henry County,Virginia,75.9068851087073,51,089,898
Highland County,Virginia,79.4469029312885,51,091,11
Isle of Wight County,Virginia,78.4103894094441,51,093,331
King and Queen County,Virginia,77.4994379785994,51,097,56
King George County,Virginia,78.9256454504176,51,099,282
King William County,Virginia,77.2055405702876,51,101,67
Lancaster County,Virginia,77.677726583847,51,103,195
Lee County,Virginia,74.7278472457368,51,105,406
Loudoun County,Virginia,83.5163466582961,51,107,1461
Louisa County,Virginia,78.3356985958366,51,109,239
Lunenburg County,Virginia,76.8349399557711,51,111,254
Madison County,Virginia,78.5448908994996,51,113,115
Mathews County,Virginia,79.1399076405008,51,115,50
Mecklenburg County,Virginia,76.1259938964761,51,117,609
Middlesex County,Virginia,77.8078354947888,51,119,115
Montgomery County,Virginia,79.8194889224505,51,121,1522
Nelson County,Virginia,77.8084130238445,51,125,138
New Kent County,Virginia,78.6243970299979,51,127,18
Northampton County,Virginia,75.8862126479841,51,131,516
Northumberland County,Virginia,79.2546793153479,51,133,67
Nottoway County,Virginia,75.9953739923986,51,135,421
Orange County,Virginia,78.5276542453035,51,137,465
Page County,Virginia,76.9178458146961,51,139,219
Patrick County,Virginia,76.4414973278002,51,141,239
Powhatan County,Virginia,80.2053732042923,51,145,111
Prince Edward County,Virginia,77.3135040713497,51,147,528
Prince George County,Virginia,79.9625997091652,51,149,110
Pulaski County,Virginia,75.8603030851446,51,155,647
Rappahannock County,Virginia,80.3468243314651,51,157,44
Richmond County,Virginia,76.9551361784597,51,159,85
Roanoke County,Virginia,79.3685410407413,51,161,877
Russell County,Virginia,74.5606723242417,51,167,435
Scott County,Virginia,75.1990826007633,51,169,414
Shenandoah County,Virginia,78.7249793249355,51,171,372
Smyth County,Virginia,75.0208916443225,51,173,696
Stafford County,Virginia,79.9527940933299,51,179,559
Surry County,Virginia,78.1810826644835,51,181,84
Sussex County,Virginia,75.0504099486331,51,183,242
Tazewell County,Virginia,73.3017967655122,51,185,839
Warren County,Virginia,76.8158986864108,51,187,447
Washington County,Virginia,77.2221926974438,51,191,659
Westmoreland County,Virginia,77.1252279474292,51,193,271
Wise County,Virginia,73.4858740239467,51,195,834
Wythe County,Virginia,75.8304949518378,51,197,533
Alexandria City,Virginia,82.4499517394938,51,510,5218
Bristol City,Virginia,73.2624461717075,51,520,658
Chesapeake City,Virginia,78.290279620922,51,550,2299
Colonial Heights City,Virginia,77.1468291377861,51,570,382
Covington City,Virginia,73.1136371063198,51,580,106
Falls Church City,Virginia,81.796360277541,51,610,303
Galax City,Virginia,72.59193549606,51,640,275
Hampton City,Virginia,76.7865451691412,51,650,3248
Hopewell City,Virginia,73.2573393821138,51,670,918
Lexington City,Virginia,78.7515020097916,51,678,142
Lynchburg City,Virginia,77.0599844601632,51,680,3471
Martinsville City,Virginia,71.3772075902432,51,690,904
Norfolk City,Virginia,75.6998580421999,51,710,8936
Norton City,Virginia,75.4561576730402,51,720,178
Petersburg City,Virginia,71.4911555116508,51,730,1732
Poquoson City,Virginia,79.5107623945551,51,735,45
Portsmouth City,Virginia,74.6668707345318,51,740,3137
Radford City,Virginia,77.0411507001663,51,750,196
Richmond City,Virginia,76.2124673123113,51,760,12835
Roanoke City,Virginia,74.8707021371792,51,770,4778
Salem City,Virginia,76.5645156933742,51,775,382
Suffolk City,Virginia,77.3936999072965,51,800,1086
Virginia Beach City,Virginia,79.8836585078755,51,810,4595
Winchester City,Virginia,76.831034487537,51,840,732
Fairfax County,Virginia,84.0522351811094,51,059,11922
Fairfax City,Virginia,84.0522351811094,51,600,265
Rockingham County,Virginia,80.5495971627595,51,165,704
Harrisonburg City,Virginia,80.5495971627595,51,660,1210
James City County,Virginia,81.7795297929101,51,095,718
Williamsburg City,Virginia,81.7795297929101,51,830,231
Prince William County,Virginia,81.4201371475162,51,153,2707
Manassas City,Virginia,81.4201371475162,51,683,588
Manassas Park City,Virginia,81.4201371475162,51,685,188
Rockbridge County,Virginia,79.0124379748426,51,163,295
Buena Vista City,Virginia,79.0124379748426,51,530,184
Spotsylvania County,Virginia,79.191441327981,51,177,679
Fredericksburg City,Virginia,79.191441327981,51,630,855
Augusta County,Virginia,78.1336414783207,51,015,545
Staunton City,Virginia,78.1336414783207,51,790,824
Waynesboro City,Virginia,78.1336414783207,51,820,577
Pittsylvania County,Virginia,75.5681611446403,51,143,712
Danville City,Virginia,75.5681611446403,51,590,2274
Greensville County,Virginia,74.7645659425576,51,081,187
Emporia City,Virginia,74.7645659425576,51,595,438
Albemarle County,Virginia,81.4298277167666,51,003,1129
Charlottesville City,Virginia,81.4298277167666,51,540,1569
Bedford County,Virginia,78.824203165006,51,019,378
Bedford City,Virginia,78.824203165006,51,515,429
Halifax County,Virginia,76.086907705628,51,083,767
Southampton County,Virginia,76.265849418927,51,175,269
Franklin City,Virginia,76.265849418927,51,620,500
Alleghany County,Virginia,76.016206315823,51,005,343
York County,Virginia,78.1493917617842,51,199,231
Newport News City,Virginia,78.1493917617842,51,700,5255
Adams County,Washington,79.1594250524961,53,001,213
Asotin County,Washington,78.7815096212002,53,003,395
Benton County,Washington,80.0071138235843,53,005,2292
Chelan County,Washington,80.368467462349,53,007,1434
Clallam County,Washington,79.1953270164683,53,009,1397
Clark County,Washington,79.93912174259,53,011,6585
Columbia County,Washington,79.0239428083398,53,013,48
Cowlitz County,Washington,77.6400087319496,53,015,2114
Douglas County,Washington,80.57982399699,53,017,227
Ferry County,Washington,77.5773699643698,53,019,111
Franklin County,Washington,80.3556388881411,53,021,1066
Garfield County,Washington,80.6557678824498,53,023,6
Grant County,Washington,78.8355883397139,53,025,1428
Grays Harbor County,Washington,76.852679594938,53,027,1372
Island County,Washington,81.7755870443436,53,029,697
Jefferson County,Washington,81.1820453903784,53,031,451
King County,Washington,81.7669306076722,53,033,63440
Kitsap County,Washington,79.9259056121861,53,035,3750
Kittitas County,Washington,81.2466672606099,53,037,791
Klickitat County,Washington,80.6776541458433,53,039,194
Lewis County,Washington,77.8548008300467,53,041,1192
Lincoln County,Washington,79.7194966636304,53,043,74
Mason County,Washington,78.5785106337433,53,045,574
Okanogan County,Washington,78.1430548838206,53,047,615
Pacific County,Washington,77.0346287428733,53,049,374
Pend Oreille County,Washington,77.6670322344745,53,051,118
Pierce County,Washington,78.8647763629285,53,053,13129
San Juan County,Washington,84.3286958141911,53,055,200
Skagit County,Washington,79.7178081990255,53,057,1467
Skamania County,Washington,81.2713552996397,53,059,129
Snohomish County,Washington,80.1957835717556,53,061,10020
Spokane County,Washington,78.4414257772432,53,063,11032
Stevens County,Washington,78.1542156060481,53,065,489
Thurston County,Washington,80.1396490407811,53,067,3731
Wahkiakum County,Washington,79.1792138911771,53,069,50
Walla Walla County,Washington,79.7139603660953,53,071,1531
Whatcom County,Washington,80.8572483779388,53,073,4274
Whitman County,Washington,80.9638390816292,53,075,1217
Yakima County,Washington,78.2683270981203,53,077,3241
Barbour County,West Virginia,75.8546182952872,54,001,273
Berkeley County,West Virginia,76.0860630591176,54,003,1762
Boone County,West Virginia,72.1068677544301,54,005,576
Braxton County,West Virginia,75.8651828121091,54,007,278
Brooke County,West Virginia,76.1178830681011,54,009,611
Cabell County,West Virginia,74.2387954941904,54,011,4024
Calhoun County,West Virginia,76.5993847225209,54,013,160
Clay County,West Virginia,74.2572865869741,54,015,126
Doddridge County,West Virginia,77.6774645516389,54,017,71
Fayette County,West Virginia,73.1429020687624,54,019,889
Gilmer County,West Virginia,77.3712465479334,54,021,72
Grant County,West Virginia,77.9628479742767,54,023,158
Greenbrier County,West Virginia,75.6862284278077,54,025,720
Hampshire County,West Virginia,76.6353546118012,54,027,670
Hancock County,West Virginia,75.9351747595264,54,029,415
Hardy County,West Virginia,77.3895162533221,54,031,251
Harrison County,West Virginia,75.5460631778032,54,033,1384
Jackson County,West Virginia,76.4538995425299,54,035,570
Jefferson County,West Virginia,77.7679000247685,54,037,411
Kanawha County,West Virginia,74.7550653160989,54,039,5406
Lewis County,West Virginia,74.5867225509974,54,041,361
Lincoln County,West Virginia,72.934941629587,54,043,303
Logan County,West Virginia,70.8251686751136,54,045,753
McDowell County,West Virginia,68.6123762248887,54,047,619
Marion County,West Virginia,76.9163798436197,54,049,835
Marshall County,West Virginia,76.8412586954081,54,051,651
Mason County,West Virginia,74.5893609104964,54,053,509
Mercer County,West Virginia,72.9554576098035,54,055,1251
Mineral County,West Virginia,76.4223067261266,54,057,1027
Mingo County,West Virginia,70.9488494901569,54,059,452
Monongalia County,West Virginia,79.3484658975745,54,061,1675
Monroe County,West Virginia,76.4497333428563,54,063,114
Morgan County,West Virginia,76.6649433025663,54,065,235
Nicholas County,West Virginia,74.5617157161336,54,067,486
Ohio County,West Virginia,76.8091994503181,54,069,1624
Pendleton County,West Virginia,78.9362387987895,54,071,47
Pleasants County,West Virginia,75.873020501597,54,073,109
Pocahontas County,West Virginia,76.7951011761248,54,075,111
Preston County,West Virginia,77.2225633598865,54,077,367
Putnam County,West Virginia,76.9346493953127,54,079,476
Raleigh County,West Virginia,73.8010795132487,54,081,1732
Randolph County,West Virginia,76.7479854835917,54,083,836
Ritchie County,West Virginia,76.4986189991278,54,085,220
Roane County,West Virginia,74.6522388347956,54,087,398
Summers County,West Virginia,75.0232181167164,54,089,255
Taylor County,West Virginia,76.8686036290736,54,091,337
Tucker County,West Virginia,77.4315830443849,54,093,145
Tyler County,West Virginia,76.1080751875321,54,095,200
Upshur County,West Virginia,76.8950555488165,54,097,336
Wayne County,West Virginia,75.4031200574024,54,099,893
Webster County,West Virginia,74.7469482326908,54,101,194
Wetzel County,West Virginia,75.8215903590497,54,103,332
Wirt County,West Virginia,76.4389416186873,54,105,25
Wood County,West Virginia,75.9187759588698,54,107,1881
Wyoming County,West Virginia,71.1063566445323,54,109,474
Adams County,Wisconsin,78.1091042592307,55,001,92
Ashland County,Wisconsin,77.276042668082,55,003,456
Barron County,Wisconsin,79.1395863038878,55,005,796
Bayfield County,Wisconsin,79.9104192845103,55,007,208
Brown County,Wisconsin,80.0823728059146,55,009,4223
Buffalo County,Wisconsin,80.5131438610386,55,011,169
Burnett County,Wisconsin,79.2074662124147,55,013,167
Calumet County,Wisconsin,80.5084957406478,55,015,334
Chippewa County,Wisconsin,79.8912584485802,55,017,1058
Clark County,Wisconsin,79.3513461251435,55,019,438
Columbia County,Wisconsin,79.2019094126248,55,021,578
Crawford County,Wisconsin,79.4608826537907,55,023,264
Dane County,Wisconsin,81.2890487285875,55,025,15323
Dodge County,Wisconsin,79.146840138295,55,027,1025
Door County,Wisconsin,80.6579108972532,55,029,465
Douglas County,Wisconsin,78.2448047988889,55,031,1359
Dunn County,Wisconsin,80.7647757416594,55,033,459
Eau Claire County,Wisconsin,80.214873012341,55,035,1853
Florence County,Wisconsin,78.0855078145055,55,037,9
Fond du Lac County,Wisconsin,80.1732008523186,55,039,1897
Forest County,Wisconsin,77.3671509352709,55,041,164
Grant County,Wisconsin,79.5622921315439,55,043,552
Green County,Wisconsin,80.0960879978585,55,045,425
Green Lake County,Wisconsin,78.6225306646466,55,047,270
Iowa County,Wisconsin,79.8308277335853,55,049,181
Iron County,Wisconsin,78.9819651137481,55,051,114
Jackson County,Wisconsin,78.4201212219894,55,053,372
Jefferson County,Wisconsin,80.0521337785664,55,055,1013
Juneau County,Wisconsin,77.9734703153085,55,057,260
Kenosha County,Wisconsin,78.055833181708,55,059,2718
Kewaunee County,Wisconsin,81.1999379854522,55,061,232
La Crosse County,Wisconsin,80.1619304697787,55,063,2213
Lafayette County,Wisconsin,80.6604217748155,55,065,83
Langlade County,Wisconsin,78.8617553024043,55,067,447
Lincoln County,Wisconsin,78.6674936495665,55,069,466
Manitowoc County,Wisconsin,79.4830432532329,55,071,1407
Marathon County,Wisconsin,80.25546182106,55,073,1919
Marinette County,Wisconsin,78.3453930510397,55,075,602
Marquette County,Wisconsin,78.5598844596231,55,077,83
Menominee County,Wisconsin,73.1727453400812,55,078,66
Milwaukee County,Wisconsin,77.3576108284942,55,079,45676
Monroe County,Wisconsin,78.3747161993285,55,081,764
Oconto County,Wisconsin,79.2724092181893,55,083,229
Oneida County,Wisconsin,78.9179722257917,55,085,487
Outagamie County,Wisconsin,80.557686540879,55,087,2174
Ozaukee County,Wisconsin,81.7252291805333,55,089,886
Pepin County,Wisconsin,80.9615957954132,55,091,78
Pierce County,Wisconsin,81.0962880214831,55,093,400
Polk County,Wisconsin,79.3034450271349,55,095,468
Portage County,Wisconsin,81.0809608638312,55,097,1128
Price County,Wisconsin,78.7163173351422,55,099,235
Racine County,Wisconsin,78.7490571510234,55,101,4692
Richland County,Wisconsin,80.4223663835208,55,103,252
Rock County,Wisconsin,78.3915876776802,55,105,2661
Rusk County,Wisconsin,78.2777598189024,55,107,238
Saint Croix County,Wisconsin,80.4431591005339,55,109,939
Sauk County,Wisconsin,79.2112221951112,55,111,955
Sawyer County,Wisconsin,77.5176205264418,55,113,242
Shawano County,Wisconsin,79.0253245980462,55,115,462
Sheboygan County,Wisconsin,79.5806602705683,55,117,2070
Taylor County,Wisconsin,81.0500138431564,55,119,371
Trempealeau County,Wisconsin,79.8020544850509,55,121,290
Vernon County,Wisconsin,80.148066285837,55,123,315
Vilas County,Wisconsin,78.9571973507537,55,125,262
Walworth County,Wisconsin,79.3232003178124,55,127,1417
Washburn County,Wisconsin,78.302647564454,55,129,227
Washington County,Wisconsin,81.0747217598621,55,131,1438
Waukesha County,Wisconsin,81.5560399777802,55,133,4774
Waupaca County,Wisconsin,77.655575728274,55,135,620
Waushara County,Wisconsin,79.1325017530388,55,137,327
Winnebago County,Wisconsin,79.8452249315683,55,139,3369
Wood County,Wisconsin,80.0330297508652,55,141,1345
Albany County,Wyoming,80.6336671563686,56,001,593
Big Horn County,Wyoming,76.8367979163131,56,003,78
Campbell County,Wyoming,77.7763233829179,56,005,372
Carbon County,Wyoming,77.4330230859596,56,007,92
Converse County,Wyoming,78.3309947591098,56,009,142
Crook County,Wyoming,79.4723943780347,56,011,10
Fremont County,Wyoming,75.1579814890528,56,013,511
Goshen County,Wyoming,79.4621092427758,56,015,43
Hot Springs County,Wyoming,75.9062401312268,56,017,117
Johnson County,Wyoming,78.9682845336371,56,019,75
Laramie County,Wyoming,78.718785447225,56,021,1189
Lincoln County,Wyoming,80.1146712433087,56,023,31
Natrona County,Wyoming,77.4379329693828,56,025,670
Niobrara County,Wyoming,78.9481926028543,56,027,73
Park County,Wyoming,79.8526985623217,56,029,217
Platte County,Wyoming,78.8968193277686,56,031,75
Sheridan County,Wyoming,78.1365706810367,56,033,578
Sublette County,Wyoming,81.5596566761457,56,035,12
Sweetwater County,Wyoming,77.8513416966563,56,037,360
Teton County,Wyoming,84.3699257444168,56,039,157
Uinta County,Wyoming,78.0010029590245,56,041,121
Washakie County,Wyoming,78.3230940138913,56,043,133
Weston County,Wyoming,79.1554538565549,56,045,92
