County,State,mean_life_expectancy,State_FIPS,County_FIPS,Median Household Income
Llano County,Texas,78.7990940379771,48,299,44094
Lubbock County,Texas,76.6241223957414,48,303,44397
Lynn County,Texas,76.8749905784361,48,305,44375
McCulloch County,Texas,76.1499034038884,48,307,39194
McLennan County,Texas,77.4652463797788,48,309,41922
Madison County,Texas,76.3210733810971,48,313,41732
Marion County,Texas,74.0918737170459,48,315,31967
Martin County,Texas,76.1053150349125,48,317,42607
Mason County,Texas,79.4627884982786,48,319,46865
Matagorda County,Texas,76.3606322541162,48,321,43096
Maverick County,Texas,78.3691618224392,48,323,31395
Medina County,Texas,78.5954439121727,48,325,55326
Menard County,Texas,77.8577407077413,48,327,31215
Midland County,Texas,78.6031937194179,48,329,62993
Milam County,Texas,76.8101332688485,48,331,37391
Mills County,Texas,78.0540040783439,48,333,44213
Mitchell County,Texas,75.3122503989433,48,335,42045
Montague County,Texas,74.5579614927539,48,337,44231
Montgomery County,Texas,79.0014278925819,48,339,67766
Moore County,Texas,77.537884644053,48,341,51181
Morris County,Texas,74.2294772035705,48,343,37849
Motley County,Texas,77.1584486215352,48,345,35845
Nacogdoches County,Texas,76.3366420705344,48,347,36777
Navarro County,Texas,75.7564187508247,48,349,40795
Newton County,Texas,74.8305527282354,48,351,37246
Nolan County,Texas,74.6362549215647,48,353,36806
Nueces County,Texas,77.6615801644617,48,355,47057
Ochiltree County,Texas,76.3322720589847,48,357,49964
Oldham County,Texas,78.8126091084943,48,359,48929
Orange County,Texas,74.2342210162068,48,361,49507
Palo Pinto County,Texas,75.4437937345185,48,363,41670
Panola County,Texas,75.0627470606068,48,365,52453
Parker County,Texas,77.7339150505157,48,367,64515
Parmer County,Texas,78.3337250806321,48,369,44943
Pecos County,Texas,77.8408309987829,48,371,47019
Polk County,Texas,72.8809326426628,48,373,37855
Potter County,Texas,74.2556807298861,48,375,37951
Presidio County,Texas,85.897820718997,48,377,29634
Rains County,Texas,76.1302390391837,48,379,44478
Randall County,Texas,78.4923671463345,48,381,58529
Reagan County,Texas,77.1431180341505,48,383,61250
Real County,Texas,76.533316648629,48,385,33885
Red River County,Texas,74.4156588244387,48,387,31712
Reeves County,Texas,77.4488805309024,48,389,40571
Refugio County,Texas,76.0701927792481,48,391,44548
Robertson County,Texas,76.2868929691501,48,395,40601
Rockwall County,Texas,79.77088571393,48,397,86119
Runnels County,Texas,76.3470445119342,48,399,37667
Rusk County,Texas,76.0082778513582,48,401,45752
Sabine County,Texas,74.7951898963715,48,403,32963
San Augustine County,Texas,74.1554204631847,48,405,28390
San Jacinto County,Texas,76.2489354809819,48,407,46107
San Patricio County,Texas,75.9416844885821,48,409,50657
San Saba County,Texas,77.6810103148486,48,411,37743
Schleicher County,Texas,77.7783334505326,48,413,50648
Scurry County,Texas,76.6160953034509,48,415,47513
Shackelford County,Texas,77.6824911452554,48,417,47277
Shelby County,Texas,74.3511046361145,48,419,37081
Sherman County,Texas,77.6995909012211,48,421,48185
Smith County,Texas,77.5906011238672,48,423,47432
Somervell County,Texas,77.7462700173757,48,425,55269
Starr County,Texas,78.3729389388742,48,427,24927
Stephens County,Texas,76.5888971163633,48,429,41728
Sterling County,Texas,77.7946577809252,48,431,50543
Stonewall County,Texas,77.0780278842018,48,433,42429
Sutton County,Texas,78.8212001183063,48,435,53806
Swisher County,Texas,77.3001549729359,48,437,36753
Tarrant County,Texas,78.6252375325878,48,439,56853
Taylor County,Texas,76.1773104909844,48,441,44891
Terry County,Texas,76.0439798757124,48,445,37679
Throckmorton County,Texas,77.7384296617433,48,447,39286
Titus County,Texas,76.7140800770613,48,449,42939
Tom Green County,Texas,77.6252758542813,48,451,44545
Travis County,Texas,80.9605282168523,48,453,58025
Trinity County,Texas,74.1547366302513,48,455,34555
Tyler County,Texas,75.361690010729,48,457,39940
Upshur County,Texas,75.0882030596734,48,459,46600
Upton County,Texas,77.0807280044299,48,461,51750
Uvalde County,Texas,77.909206520789,48,463,34902
Val Verde County,Texas,78.883193144955,48,465,40450
Van Zandt County,Texas,75.7904637839974,48,467,43439
Victoria County,Texas,77.6275517054728,48,469,50364
Walker County,Texas,77.7758856220535,48,471,37617
Waller County,Texas,78.3050053796008,48,473,50097
Ward County,Texas,75.5515054976377,48,475,42568
Washington County,Texas,78.8048253407243,48,477,44858
Webb County,Texas,79.3817587782279,48,479,39449
Wharton County,Texas,77.0570411426056,48,481,40411
Wheeler County,Texas,75.4974887989538,48,483,51766
Wichita County,Texas,75.4305187465148,48,485,45086
Wilbarger County,Texas,75.1542568520227,48,487,41658
Willacy County,Texas,78.2317201622047,48,489,25886
Williamson County,Texas,81.628441404717,48,491,71803
Wilson County,Texas,78.8017585042623,48,493,64571
Winkler County,Texas,74.4780578278787,48,495,48992
Wise County,Texas,76.7236058473145,48,497,56005
Wood County,Texas,76.1445603466032,48,499,43649
Yoakum County,Texas,77.4244076806681,48,501,49340
Young County,Texas,74.812611863185,48,503,44429
Zapata County,Texas,78.5405414124985,48,505,31109
Zavala County,Texas,77.1210403607777,48,507,25625
Beaver County,Utah,76.9159199544834,49,001,46660
Box Elder County,Utah,79.0734901339299,49,003,57292
Cache County,Utah,81.580888519978,49,005,49506
Carbon County,Utah,75.817652132394,49,007,44724
Daggett County,Utah,80.08707399507,49,009,46917
Davis County,Utah,80.5250762503811,49,011,69707
Duchesne County,Utah,77.1323154880734,49,013,57683
Emery County,Utah,77.0753998457955,49,015,52763
Garfield County,Utah,79.0181478192933,49,017,45357
Grand County,Utah,78.2200561604437,49,019,45888
Iron County,Utah,78.7200953211956,49,021,42369
Juab County,Utah,77.8183344165772,49,023,55247
Kane County,Utah,78.6438926449817,49,025,48540
Millard County,Utah,79.420426571592,49,027,49238
Morgan County,Utah,81.1045751181639,49,029,80337
Piute County,Utah,78.2221344621088,49,031,38500
Rich County,Utah,80.9058302187768,49,033,50000
Salt Lake County,Utah,79.3424222248893,49,035,60555
San Juan County,Utah,78.8533139193979,49,037,40492
Sanpete County,Utah,79.1999354420501,49,039,48369
Sevier County,Utah,77.4634093677012,49,041,46229
Summit County,Utah,82.4705538163134,49,043,83336
Tooele County,Utah,78.1254608681723,49,045,61412
Uintah County,Utah,77.473345324557,49,047,62067
Utah County,Utah,80.4767783730197,49,049,60196
Wasatch County,Utah,80.487716701425,49,051,65050
Washington County,Utah,81.4142438023217,49,053,49279
Wayne County,Utah,79.1274842751699,49,055,41458
Weber County,Utah,78.367790464219,49,057,54974
Addison County,Vermont,80.6234770226498,50,001,57565
Bennington County,Vermont,78.9278350854428,50,003,50221
Caledonia County,Vermont,79.1181227992405,50,005,45395
Chittenden County,Vermont,81.5189164139185,50,007,63989
Essex County,Vermont,79.2779037911164,50,009,35916
Franklin County,Vermont,78.8436315491404,50,011,56240
Grand Isle County,Vermont,79.5896456155795,50,013,59509
Lamoille County,Vermont,79.914235130939,50,015,52686
Orange County,Vermont,79.9848655311032,50,017,52480
Orleans County,Vermont,78.5905748408623,50,019,41953
Rutland County,Vermont,78.4293038801848,50,021,49271
Washington County,Vermont,80.0664803333957,50,023,57281
Windham County,Vermont,79.1313054729617,50,025,50234
Windsor County,Vermont,79.9585836505474,50,027,52460
Accomack County,Virginia,75.8443477868629,51,001,39328
Amelia County,Virginia,76.8517941747912,51,007,52885
Amherst County,Virginia,77.8265506304978,51,009,44945
Appomattox County,Virginia,77.4238947874127,51,011,50167
Arlington County,Virginia,83.3519038332163,51,013,103208
Bath County,Virginia,77.2089736964495,51,017,51365
Bland County,Virginia,75.3239721404105,51,021,42139
Botetourt County,Virginia,79.2411467009164,51,023,65935
Brunswick County,Virginia,76.1554674318808,51,025,36293
Buchanan County,Virginia,73.1474641638627,51,027,29848
Buckingham County,Virginia,77.6180495882464,51,029,38648
Campbell County,Virginia,78.7032717764011,51,031,47162
Caroline County,Virginia,77.631306630793,51,033,57218
Carroll County,Virginia,77.5140423101359,51,035,32853
Charles City County,Virginia,77.2089617303618,51,036,48428
Charlotte County,Virginia,76.4611658163564,51,037,33015
Chesterfield County,Virginia,79.6123485726163,51,041,72088
Clarke County,Virginia,78.8771857519671,51,043,77597
Craig County,Virginia,77.9208874940632,51,045,47806
Culpeper County,Virginia,78.1693303599969,51,047,64423
Cumberland County,Virginia,78.6708610390209,51,049,40557
Dickenson County,Virginia,73.3769503957514,51,051,33318
Dinwiddie County,Virginia,77.4254975330466,51,053,52027
Essex County,Virginia,76.7279454432753,51,057,44885
Fauquier County,Virginia,79.3002570817343,51,061,88409
Floyd County,Virginia,78.5691538798222,51,063,44618
Fluvanna County,Virginia,80.5854261299216,51,065,68288
Franklin County,Virginia,78.4710983475325,51,067,45624
Frederick County,Virginia,79.6588576018716,51,069,68424
Giles County,Virginia,75.2926308574379,51,071,45141
Gloucester County,Virginia,77.7170342597437,51,073,60519
Goochland County,Virginia,80.258738205519,51,075,80976
Grayson County,Virginia,76.5714154001892,51,077,30710
Greene County,Virginia,79.0279425322088,51,079,59358
Hanover County,Virginia,79.535465026356,51,085,75070
Henrico County,Virginia,79.3958735608679,51,087,61048
Henry County,Virginia,75.9068851087073,51,089,34984
Highland County,Virginia,79.4469029312885,51,091,49625
Isle of Wight County,Virginia,78.4103894094441,51,093,63942
King and Queen County,Virginia,77.4994379785994,51,097,48372
King George County,Virginia,78.9256454504176,51,099,81753
King William County,Virginia,77.2055405702876,51,101,62670
Lancaster County,Virginia,77.677726583847,51,103,49248
Lee County,Virginia,74.7278472457368,51,105,31308
Loudoun County,Virginia,83.5163466582961,51,107,122238
Louisa County,Virginia,78.3356985958366,51,109,54518
Lunenburg County,Virginia,76.8349399557711,51,111,35237
Madison County,Virginia,78.5448908994996,51,113,53459
Mathews County,Virginia,79.1399076405008,51,115,55192
Mecklenburg County,Virginia,76.1259938964761,51,117,36261
Middlesex County,Virginia,77.8078354947888,51,119,53309
Montgomery County,Virginia,79.8194889224505,51,121,45543
Nelson County,Virginia,77.8084130238445,51,125,48789
New Kent County,Virginia,78.6243970299979,51,127,70618
Northampton County,Virginia,75.8862126479841,51,131,33635
Northumberland County,Virginia,79.2546793153479,51,133,51342
Nottoway County,Virginia,75.9953739923986,51,135,36607
Orange County,Virginia,78.5276542453035,51,137,60287
Page County,Virginia,76.9178458146961,51,139,42906
Patrick County,Virginia,76.4414973278002,51,141,34864
Powhatan County,Virginia,80.2053732042923,51,145,76548
Prince Edward County,Virginia,77.3135040713497,51,147,37436
Prince George County,Virginia,79.9625997091652,51,149,63074
Pulaski County,Virginia,75.8603030851446,51,155,44312
Rappahannock County,Virginia,80.3468243314651,51,157,56438
Richmond County,Virginia,76.9551361784597,51,159,47083
Roanoke County,Virginia,79.3685410407413,51,161,60795
Russell County,Virginia,74.5606723242417,51,167,33872
Scott County,Virginia,75.1990826007633,51,169,38355
Shenandoah County,Virginia,78.7249793249355,51,171,49625
Smyth County,Virginia,75.0208916443225,51,173,37239
Stafford County,Virginia,79.9527940933299,51,179,97110
Surry County,Virginia,78.1810826644835,51,181,47292
Sussex County,Virginia,75.0504099486331,51,183,39635
Tazewell County,Virginia,73.3017967655122,51,185,35693
Warren County,Virginia,76.8158986864108,51,187,61610
Washington County,Virginia,77.2221926974438,51,191,41897
Westmoreland County,Virginia,77.1252279474292,51,193,49157
Wise County,Virginia,73.4858740239467,51,195,36218
Wythe County,Virginia,75.8304949518378,51,197,41275
Alexandria City,Virginia,82.4499517394938,51,510,85706
Bristol City,Virginia,73.2624461717075,51,520,32221
Chesapeake City,Virginia,78.290279620922,51,550,69743
Colonial Heights City,Virginia,77.1468291377861,51,570,50835
Covington City,Virginia,73.1136371063198,51,580,34319
Falls Church City,Virginia,81.796360277541,51,610,120000
Galax City,Virginia,72.59193549606,51,640,30325
Hampton City,Virginia,76.7865451691412,51,650,50705
Hopewell City,Virginia,73.2573393821138,51,670,37933
Lexington City,Virginia,78.7515020097916,51,678,36505
Lynchburg City,Virginia,77.0599844601632,51,680,38138
Martinsville City,Virginia,71.3772075902432,51,690,28116
Norfolk City,Virginia,75.6998580421999,51,710,44747
Norton City,Virginia,75.4561576730402,51,720,39416
Petersburg City,Virginia,71.4911555116508,51,730,34424
Poquoson City,Virginia,79.5107623945551,51,735,81892
Portsmouth City,Virginia,74.6668707345318,51,740,46166
Radford City,Virginia,77.0411507001663,51,750,30714
Richmond City,Virginia,76.2124673123113,51,760,40496
Roanoke City,Virginia,74.8707021371792,51,770,38145
Salem City,Virginia,76.5645156933742,51,775,48733
Suffolk City,Virginia,77.3936999072965,51,800,66085
Virginia Beach City,Virginia,79.8836585078755,51,810,65219
Winchester City,Virginia,76.831034487537,51,840,44200
Fairfax County,Virginia,84.0522351811094,51,059,110292
Fairfax City,Virginia,84.0522351811094,51,600,97242
Rockingham County,Virginia,80.5495971627595,51,165,52195
Harrisonburg City,Virginia,80.5495971627595,51,660,38048
James City County,Virginia,81.7795297929101,51,095,76960
Williamsburg City,Virginia,81.7795297929101,51,830,48616
Prince William County,Virginia,81.4201371475162,51,153,98071
Manassas City,Virginia,81.4201371475162,51,683,71036
Manassas Park City,Virginia,81.4201371475162,51,685,71227
Rockbridge County,Virginia,79.0124379748426,51,163,48313
Buena Vista City,Virginia,79.0124379748426,51,530,36591
Spotsylvania County,Virginia,79.191441327981,51,177,78345
Fredericksburg City,Virginia,79.191441327981,51,630,47040
Augusta County,Virginia,78.1336414783207,51,015,52027
Staunton City,Virginia,78.1336414783207,51,790,38501
Waynesboro City,Virginia,78.1336414783207,51,820,44847
Pittsylvania County,Virginia,75.5681611446403,51,143,42143
Danville City,Virginia,75.5681611446403,51,590,30786
Greensville County,Virginia,74.7645659425576,51,081,39697
Emporia City,Virginia,74.7645659425576,51,595,32155
Albemarle County,Virginia,81.4298277167666,51,003,67725
Charlottesville City,Virginia,81.4298277167666,51,540,44601
Bedford County,Virginia,78.824203165006,51,019,57596
Bedford City,Virginia,78.824203165006,51,515,35593
Halifax County,Virginia,76.086907705628,51,083,34659
Southampton County,Virginia,76.265849418927,51,175,46150
Franklin City,Virginia,76.265849418927,51,620,31928
Alleghany County,Virginia,76.016206315823,51,005,44848
York County,Virginia,78.1493917617842,51,199,82073
Newport News City,Virginia,78.1493917617842,51,700,51027
Adams County,Washington,79.1594250524961,53,001,43926
Asotin County,Washington,78.7815096212002,53,003,43175
Benton County,Washington,80.0071138235843,53,005,60485
Chelan County,Washington,80.368467462349,53,007,51354
Clallam County,Washington,79.1953270164683,53,009,46033
Clark County,Washington,79.93912174259,53,011,58225
Columbia County,Washington,79.0239428083398,53,013,42519
Cowlitz County,Washington,77.6400087319496,53,015,47596
Douglas County,Washington,80.57982399699,53,017,51908
Ferry County,Washington,77.5773699643698,53,019,37571
Franklin County,Washington,80.3556388881411,53,021,55177
Garfield County,Washington,80.6557678824498,53,023,51548
Grant County,Washington,78.8355883397139,53,025,45949
Grays Harbor County,Washington,76.852679594938,53,027,42405
Island County,Washington,81.7755870443436,53,029,58455
Jefferson County,Washington,81.1820453903784,53,031,46320
King County,Washington,81.7669306076722,53,033,71811
Kitsap County,Washington,79.9259056121861,53,035,62413
Kittitas County,Washington,81.2466672606099,53,037,42982
Klickitat County,Washington,80.6776541458433,53,039,41694
Lewis County,Washington,77.8548008300467,53,041,42860
Lincoln County,Washington,79.7194966636304,53,043,47195
Mason County,Washington,78.5785106337433,53,045,48755
Okanogan County,Washington,78.1430548838206,53,047,40368
Pacific County,Washington,77.0346287428733,53,049,39830
Pend Oreille County,Washington,77.6670322344745,53,051,40567
Pierce County,Washington,78.8647763629285,53,053,59204
San Juan County,Washington,84.3286958141911,53,055,53376
Skagit County,Washington,79.7178081990255,53,057,55925
Skamania County,Washington,81.2713552996397,53,059,53712
Snohomish County,Washington,80.1957835717556,53,061,68381
Spokane County,Washington,78.4414257772432,53,063,49233
Stevens County,Washington,78.1542156060481,53,065,41742
Thurston County,Washington,80.1396490407811,53,067,62229
Wahkiakum County,Washington,79.1792138911771,53,069,41815
Walla Walla County,Washington,79.7139603660953,53,071,46597
Whatcom County,Washington,80.8572483779388,53,073,51939
Whitman County,Washington,80.9638390816292,53,075,36257
Yakima County,Washington,78.2683270981203,53,077,43506
Barbour County,West Virginia,75.8546182952872,54,001,37327
Berkeley County,West Virginia,76.0860630591176,54,003,53515
Boone County,West Virginia,72.1068677544301,54,005,42156
Braxton County,West Virginia,75.8651828121091,54,007,31848
Brooke County,West Virginia,76.1178830681011,54,009,42493
Cabell County,West Virginia,74.2387954941904,54,011,38374
Calhoun County,West Virginia,76.5993847225209,54,013,31679
Clay County,West Virginia,74.2572865869741,54,015,31613
Doddridge County,West Virginia,77.6774645516389,54,017,34817
Fayette County,West Virginia,73.1429020687624,54,019,33771
Gilmer County,West Virginia,77.3712465479334,54,021,38442
Grant County,West Virginia,77.9628479742767,54,023,41368
Greenbrier County,West Virginia,75.6862284278077,54,025,37895
Hampshire County,West Virginia,76.6353546118012,54,027,27766
Hancock County,West Virginia,75.9351747595264,54,029,38522
Hardy County,West Virginia,77.3895162533221,54,031,32723
Harrison County,West Virginia,75.5460631778032,54,033,43183
Jackson County,West Virginia,76.4538995425299,54,035,40376
Jefferson County,West Virginia,77.7679000247685,54,037,65304
Kanawha County,West Virginia,74.7550653160989,54,039,46085
Lewis County,West Virginia,74.5867225509974,54,041,36199
Lincoln County,West Virginia,72.934941629587,54,043,35487
Logan County,West Virginia,70.8251686751136,54,045,36999
McDowell County,West Virginia,68.6123762248887,54,047,22252
Marion County,West Virginia,76.9163798436197,54,049,42152
Marshall County,West Virginia,76.8412586954081,54,051,40681
Mason County,West Virginia,74.5893609104964,54,053,38411
Mercer County,West Virginia,72.9554576098035,54,055,34842
Mineral County,West Virginia,76.4223067261266,54,057,31163
Mingo County,West Virginia,70.9488494901569,54,059,35955
Monongalia County,West Virginia,79.3484658975745,54,061,44173
Monroe County,West Virginia,76.4497333428563,54,063,41234
Morgan County,West Virginia,76.6649433025663,54,065,36046
Nicholas County,West Virginia,74.5617157161336,54,067,40064
Ohio County,West Virginia,76.8091994503181,54,069,41025
Pendleton County,West Virginia,78.9362387987895,54,071,34175
Pleasants County,West Virginia,75.873020501597,54,073,41859
Pocahontas County,West Virginia,76.7951011761248,54,075,33779
Preston County,West Virginia,77.2225633598865,54,077,45413
Putnam County,West Virginia,76.9346493953127,54,079,54854
Raleigh County,West Virginia,73.8010795132487,54,081,40758
Randolph County,West Virginia,76.7479854835917,54,083,37276
Ritchie County,West Virginia,76.4986189991278,54,085,35769
Roane County,West Virginia,74.6522388347956,54,087,28513
Summers County,West Virginia,75.0232181167164,54,089,33784
Taylor County,West Virginia,76.8686036290736,54,091,39536
Tucker County,West Virginia,77.4315830443849,54,093,37635
Tyler County,West Virginia,76.1080751875321,54,095,39206
Upshur County,West Virginia,76.8950555488165,54,097,39381
Wayne County,West Virginia,75.4031200574024,54,099,36964
Webster County,West Virginia,74.7469482326908,54,101,27645
Wetzel County,West Virginia,75.8215903590497,54,103,37969
Wirt County,West Virginia,76.4389416186873,54,105,34702
Wood County,West Virginia,75.9187759588698,54,107,42287
Wyoming County,West Virginia,71.1063566445323,54,109,34454
Adams County,Wisconsin,78.1091042592307,55,001,44897
Ashland County,Wisconsin,77.276042668082,55,003,38550
Barron County,Wisconsin,79.1395863038878,55,005,44054
Bayfield County,Wisconsin,79.9104192845103,55,007,44944
Brown County,Wisconsin,80.0823728059146,55,009,53119
Buffalo County,Wisconsin,80.5131438610386,55,011,47384
Burnett County,Wisconsin,79.2074662124147,55,013,39564
Calumet County,Wisconsin,80.5084957406478,55,015,65130
Chippewa County,Wisconsin,79.8912584485802,55,017,50551
Clark County,Wisconsin,79.3513461251435,55,019,43276
Columbia County,Wisconsin,79.2019094126248,55,021,57922
Crawford County,Wisconsin,79.4608826537907,55,023,42235
Dane County,Wisconsin,81.2890487285875,55,025,61721
Dodge County,Wisconsin,79.146840138295,55,027,53075
Door County,Wisconsin,80.6579108972532,55,029,50438
Douglas County,Wisconsin,78.2448047988889,55,031,45418
Dunn County,Wisconsin,80.7647757416594,55,033,48893
Eau Claire County,Wisconsin,80.214873012341,55,035,48090
Florence County,Wisconsin,78.0855078145055,55,037,47960
Fond du Lac County,Wisconsin,80.1732008523186,55,039,53820
Forest County,Wisconsin,77.3671509352709,55,041,39963
Grant County,Wisconsin,79.5622921315439,55,043,46963
Green County,Wisconsin,80.0960879978585,55,045,55584
Green Lake County,Wisconsin,78.6225306646466,55,047,46994
Iowa County,Wisconsin,79.8308277335853,55,049,55659
Iron County,Wisconsin,78.9819651137481,55,051,39051
Jackson County,Wisconsin,78.4201212219894,55,053,44149
Jefferson County,Wisconsin,80.0521337785664,55,055,53454
Juneau County,Wisconsin,77.9734703153085,55,057,45297
Kenosha County,Wisconsin,78.055833181708,55,059,54930
Kewaunee County,Wisconsin,81.1999379854522,55,061,53588
La Crosse County,Wisconsin,80.1619304697787,55,063,51339
Lafayette County,Wisconsin,80.6604217748155,55,065,49107
Langlade County,Wisconsin,78.8617553024043,55,067,42389
Lincoln County,Wisconsin,78.6674936495665,55,069,49021
Manitowoc County,Wisconsin,79.4830432532329,55,071,48881
Marathon County,Wisconsin,80.25546182106,55,073,53363
Marinette County,Wisconsin,78.3453930510397,55,075,40490
Marquette County,Wisconsin,78.5598844596231,55,077,46077
Menominee County,Wisconsin,73.1727453400812,55,078,33333
Milwaukee County,Wisconsin,77.3576108284942,55,079,43193
Monroe County,Wisconsin,78.3747161993285,55,081,49774
Oconto County,Wisconsin,79.2724092181893,55,083,51615
Oneida County,Wisconsin,78.9179722257917,55,085,45759
Outagamie County,Wisconsin,80.557686540879,55,087,58318
Ozaukee County,Wisconsin,81.7252291805333,55,089,75457
Pepin County,Wisconsin,80.9615957954132,55,091,47701
Pierce County,Wisconsin,81.0962880214831,55,093,59226
Polk County,Wisconsin,79.3034450271349,55,095,48538
Portage County,Wisconsin,81.0809608638312,55,097,50996
Price County,Wisconsin,78.7163173351422,55,099,42644
Racine County,Wisconsin,78.7490571510234,55,101,54090
Richland County,Wisconsin,80.4223663835208,55,103,45271
Rock County,Wisconsin,78.3915876776802,55,105,49435
Rusk County,Wisconsin,78.2777598189024,55,107,38658
Saint Croix County,Wisconsin,80.4431591005339,55,109,68426
Sauk County,Wisconsin,79.2112221951112,55,111,52140
Sawyer County,Wisconsin,77.5176205264418,55,113,39904
Shawano County,Wisconsin,79.0253245980462,55,115,46559
Sheboygan County,Wisconsin,79.5806602705683,55,117,52920
Taylor County,Wisconsin,81.0500138431564,55,119,44869
Trempealeau County,Wisconsin,79.8020544850509,55,121,49143
Vernon County,Wisconsin,80.148066285837,55,123,45488
Vilas County,Wisconsin,78.9571973507537,55,125,40833
Walworth County,Wisconsin,79.3232003178124,55,127,54020
Washburn County,Wisconsin,78.302647564454,55,129,41924
Washington County,Wisconsin,81.0747217598621,55,131,66159
Waukesha County,Wisconsin,81.5560399777802,55,133,75850
Waupaca County,Wisconsin,77.655575728274,55,135,50822
Waushara County,Wisconsin,79.1325017530388,55,137,43070
Winnebago County,Wisconsin,79.8452249315683,55,139,51010
Wood County,Wisconsin,80.0330297508652,55,141,47685
Albany County,Wyoming,80.6336671563686,56,001,42774
Big Horn County,Wyoming,76.8367979163131,56,003,52589
Campbell County,Wyoming,77.7763233829179,56,005,79488
Carbon County,Wyoming,77.4330230859596,56,007,55347
Converse County,Wyoming,78.3309947591098,56,009,63918
Crook County,Wyoming,79.4723943780347,56,011,53237
Fremont County,Wyoming,75.1579814890528,56,013,50418
Goshen County,Wyoming,79.4621092427758,56,015,43257
Hot Springs County,Wyoming,75.9062401312268,56,017,42019
Johnson County,Wyoming,78.9682845336371,56,019,57004
Laramie County,Wyoming,78.718785447225,56,021,55864
Lincoln County,Wyoming,80.1146712433087,56,023,64205
Natrona County,Wyoming,77.4379329693828,56,025,57791
Niobrara County,Wyoming,78.9481926028543,56,027,38438
Park County,Wyoming,79.8526985623217,56,029,53951
Platte County,Wyoming,78.8968193277686,56,031,45512
Sheridan County,Wyoming,78.1365706810367,56,033,52008
Sublette County,Wyoming,81.5596566761457,56,035,77900
Sweetwater County,Wyoming,77.8513416966563,56,037,71525
Teton County,Wyoming,84.3699257444168,56,039,68078
Uinta County,Wyoming,78.0010029590245,56,041,58515
Washakie County,Wyoming,78.3230940138913,56,043,47104
Weston County,Wyoming,79.1554538565549,56,045,55461
