County,State,mean_life_expectancy,State_FIPS,County_FIPS,Poverty Rate
Hemphill County,Texas,77.7434785054681,48,211,13.1
Henderson County,Texas,75.2996849692304,48,213,19.8
Hidalgo County,Texas,81.0759255507348,48,215,34.6
Hill County,Texas,76.338835387429,48,217,19.5
Hockley County,Texas,76.3741442158366,48,219,15.1
Hood County,Texas,78.1138105514671,48,221,11.7
Hopkins County,Texas,76.2589619912042,48,223,20.6
Houston County,Texas,76.2266215545045,48,225,22.5
Howard County,Texas,74.7136411803286,48,227,15.7
Hudspeth County,Texas,81.5774066339976,48,229,43.2
Hunt County,Texas,75.7297815557271,48,231,19.6
Hutchinson County,Texas,75.1803477761521,48,233,16.3
Irion County,Texas,79.8865062700026,48,235,9.6
Jack County,Texas,76.1539697770056,48,237,18.2
Jackson County,Texas,77.4031820507911,48,239,13.5
Jasper County,Texas,75.1195186965899,48,241,17.9
Jeff Davis County,Texas,84.16094469983,48,243,7.3
Jefferson County,Texas,75.9791574226707,48,245,21.3
Jim Hogg County,Texas,76.7027149744162,48,247,15.8
Jim Wells County,Texas,75.461358011123,48,249,20.5
Johnson County,Texas,76.9136112857222,48,251,12.5
Jones County,Texas,76.6431522015749,48,253,18.4
Karnes County,Texas,76.7030868206219,48,255,23.1
Kaufman County,Texas,76.4099954505348,48,257,13.9
Kendall County,Texas,80.356291457095,48,259,9.3
Kerr County,Texas,77.9706688376455,48,265,16.2
Kimble County,Texas,77.725660081848,48,267,20.6
Kinney County,Texas,79.7786449778464,48,271,25.4
Kleberg County,Texas,76.6731358177137,48,273,25.5
Knox County,Texas,75.9363002484463,48,275,18.3
Lamar County,Texas,74.8681428823392,48,277,18.9
Lamb County,Texas,76.1137934335566,48,279,23.2
Lampasas County,Texas,77.5691067090336,48,281,14.5
La Salle County,Texas,77.8687401016589,48,283,16.5
Lavaca County,Texas,78.6515814262435,48,285,10.4
Lee County,Texas,78.4083132356674,48,287,14.9
Leon County,Texas,76.6263224347347,48,289,13.5
Liberty County,Texas,74.3071445445611,48,291,18.3
Limestone County,Texas,75.501939727989,48,293,22.3
Lipscomb County,Texas,77.7801428179155,48,295,10.5
Live Oak County,Texas,78.800564882808,48,297,15.4
Llano County,Texas,78.704099462412,48,299,15.0
Lubbock County,Texas,76.6042513547471,48,303,20.2
Lynn County,Texas,77.0318626378925,48,305,18.0
McCulloch County,Texas,76.2219432023385,48,307,18.8
McLennan County,Texas,77.540414267612,48,309,21.5
Madison County,Texas,76.5698915901575,48,313,23.6
Marion County,Texas,73.8669688078314,48,315,23.9
Martin County,Texas,76.4844160391849,48,317,14.2
Mason County,Texas,79.6223403078043,48,319,11.2
Matagorda County,Texas,76.2380593080312,48,321,21.5
Maverick County,Texas,78.3743280288431,48,323,29.9
Medina County,Texas,78.6652462341424,48,325,15.6
Menard County,Texas,77.6775255494448,48,327,16.3
Midland County,Texas,78.6756262175824,48,329,10.0
Milam County,Texas,76.7470519715134,48,331,19.5
Mills County,Texas,78.050153415541,48,333,12.2
Mitchell County,Texas,75.1465251152042,48,335,11.0
Montague County,Texas,74.6807169232943,48,337,14.7
Montgomery County,Texas,79.1395484724905,48,339,12.3
Moore County,Texas,77.5874181366076,48,341,18.8
Morris County,Texas,74.4994275209192,48,343,17.6
Motley County,Texas,77.1889957464152,48,345,14.5
Nacogdoches County,Texas,76.5537844987473,48,347,24.3
Navarro County,Texas,75.889243416339,48,349,21.8
Newton County,Texas,75.0062538092177,48,351,14.9
Nolan County,Texas,74.79989151134,48,353,18.5
Nueces County,Texas,77.8230414292263,48,355,17.7
Ochiltree County,Texas,76.4812546878155,48,357,15.3
Oldham County,Texas,78.662217913158,48,359,16.7
Orange County,Texas,74.1930309858728,48,361,14.8
Palo Pinto County,Texas,75.4805735230552,48,363,17.8
Panola County,Texas,75.1747954252883,48,365,13.8
Parker County,Texas,77.9402092743336,48,367,11.1
Parmer County,Texas,78.3897830836394,48,369,17.6
Pecos County,Texas,77.8114869359722,48,371,15.1
Polk County,Texas,72.8325734140925,48,373,18.0
Potter County,Texas,74.1788400995002,48,375,22.4
Presidio County,Texas,85.8757391723812,48,377,21.4
Rains County,Texas,76.2415440215483,48,379,11.2
Randall County,Texas,78.6317153445853,48,381,10.7
Reagan County,Texas,77.2218014827158,48,383,17.7
Real County,Texas,76.7305687817833,48,385,19.2
Red River County,Texas,74.5478935127215,48,387,17.6
Reeves County,Texas,77.5391715295029,48,389,18.6
Refugio County,Texas,76.1557940760143,48,391,17.2
Robertson County,Texas,76.544211307466,48,395,19.0
Rockwall County,Texas,79.8433630804607,48,397,6.3
Runnels County,Texas,76.3819920371177,48,399,23.7
Rusk County,Texas,76.299415094168,48,401,17.0
Sabine County,Texas,74.8607506957301,48,403,25.4
San Augustine County,Texas,74.3092429748387,48,405,23.7
San Jacinto County,Texas,76.2270986396899,48,407,20.2
San Patricio County,Texas,76.0209192559688,48,409,16.3
San Saba County,Texas,77.7885434891001,48,411,14.8
Schleicher County,Texas,77.7030606831499,48,413,22.4
Scurry County,Texas,76.7082736910832,48,415,12.7
Shackelford County,Texas,78.1021689944811,48,417,17.1
Shelby County,Texas,74.4182289955085,48,419,23.1
Sherman County,Texas,77.8087665972584,48,421,16.0
Smith County,Texas,77.5445140853284,48,423,16.9
Somervell County,Texas,77.2940438915582,48,425,11.8
Starr County,Texas,78.3680389178701,48,427,38.9
Stephens County,Texas,76.3703993352948,48,429,19.9
Sterling County,Texas,77.9547980491994,48,431,20.4
Stonewall County,Texas,76.8647616030523,48,433,18.6
Sutton County,Texas,78.5111844790825,48,435,6.3
Swisher County,Texas,77.2345083050324,48,437,22.0
Tarrant County,Texas,78.7348557006276,48,439,15.3
Taylor County,Texas,76.0669177866888,48,441,18.0
Terry County,Texas,75.9966792966495,48,445,12.6
Throckmorton County,Texas,77.5525731341345,48,447,9.9
Titus County,Texas,76.6915864898387,48,449,22.3
Tom Green County,Texas,77.591826234387,48,451,16.1
Travis County,Texas,81.0510461870918,48,453,17.5
Trinity County,Texas,74.3887251079023,48,455,16.0
Tyler County,Texas,75.4107682569954,48,457,15.8
Upshur County,Texas,75.2726673233402,48,459,14.0
Upton County,Texas,77.0367956393064,48,461,18.6
Uvalde County,Texas,77.9000342678546,48,463,23.7
Val Verde County,Texas,78.9225727662133,48,465,22.4
Van Zandt County,Texas,75.9226787909582,48,467,17.1
Victoria County,Texas,77.6872971407343,48,469,17.6
Walker County,Texas,77.9009719644264,48,471,25.4
Waller County,Texas,78.4378875023404,48,473,19.3
Ward County,Texas,75.8644025696495,48,475,20.0
Washington County,Texas,79.0687511900746,48,477,14.4
Webb County,Texas,79.3941907736324,48,479,32.0
Wharton County,Texas,77.1356927480371,48,481,18.2
Wheeler County,Texas,75.2087210464607,48,483,13.9
Wichita County,Texas,75.4705992894442,48,485,16.7
Wilbarger County,Texas,75.1085776524716,48,487,19.8
Willacy County,Texas,78.2378138627422,48,489,38.0
Williamson County,Texas,81.6264017227819,48,491,7.6
Wilson County,Texas,78.8154455855462,48,493,11.4
Winkler County,Texas,74.4468137744355,48,495,11.9
Wise County,Texas,76.789439436815,48,497,10.2
Wood County,Texas,76.1284739828216,48,499,14.6
Yoakum County,Texas,77.7793447606163,48,501,10.9
Young County,Texas,74.8334773778555,48,503,16.8
Zapata County,Texas,78.4117057989627,48,505,36.5
Zavala County,Texas,77.0849946389348,48,507,32.3
Beaver County,Utah,77.133590464201,49,001,13.0
Box Elder County,Utah,78.9574235758317,49,003,9.6
Cache County,Utah,81.6128543871052,49,005,15.8
Carbon County,Utah,75.8856257831476,49,007,14.1
Daggett County,Utah,79.9208990175414,49,009,9.7
Davis County,Utah,80.5348206273384,49,011,7.8
Duchesne County,Utah,77.0336737304288,49,013,10.1
Emery County,Utah,77.0519481308694,49,015,11.3
Garfield County,Utah,79.0710467845989,49,017,13.6
Grand County,Utah,78.5352282364797,49,019,16.3
Iron County,Utah,78.6961294030242,49,021,22.8
Juab County,Utah,77.9917306453412,49,023,14.1
Kane County,Utah,78.7269197934559,49,025,8.5
Millard County,Utah,79.4778267918066,49,027,12.5
Morgan County,Utah,81.348766036254,49,029,4.8
Piute County,Utah,78.4641274558263,49,031,28.0
Rich County,Utah,81.0858965301127,49,033,11.7
Salt Lake County,Utah,79.4168094629045,49,035,12.9
San Juan County,Utah,78.6098364680047,49,037,28.1
Sanpete County,Utah,79.1504787278125,49,039,16.1
Sevier County,Utah,77.4294441625655,49,041,14.7
Summit County,Utah,82.7886130874331,49,043,8.4
Tooele County,Utah,78.0554121452669,49,045,8.7
Uintah County,Utah,77.4038736408913,49,047,11.7
Utah County,Utah,80.5120780056609,49,049,13.8
Wasatch County,Utah,80.8311751448973,49,051,8.2
Washington County,Utah,81.5438370138738,49,053,15.5
Wayne County,Utah,79.4092339690516,49,055,17.6
Weber County,Utah,78.43950817657,49,057,13.1
Addison County,Vermont,80.7620806614883,50,001,10.2
Bennington County,Vermont,78.7862693444785,50,003,14.2
Caledonia County,Vermont,79.2142447730288,50,005,14.1
Chittenden County,Vermont,81.601349975189,50,007,11.3
Essex County,Vermont,79.1476470660027,50,009,16.9
Franklin County,Vermont,78.9469126844136,50,011,10.0
Grand Isle County,Vermont,79.6373510561492,50,013,7.9
Lamoille County,Vermont,80.0309066723776,50,015,13.0
Orange County,Vermont,79.9848691051614,50,017,14.0
Orleans County,Vermont,78.5882832703645,50,019,16.7
Rutland County,Vermont,78.3660385474283,50,021,13.1
Washington County,Vermont,80.2820652148336,50,023,10.3
Windham County,Vermont,79.156197870067,50,025,12.2
Windsor County,Vermont,79.9660536074922,50,027,10.7
Accomack County,Virginia,75.7806579304259,51,001,20.5
Amelia County,Virginia,76.6564879690672,51,007,9.6
Amherst County,Virginia,77.7685933601909,51,009,11.2
Appomattox County,Virginia,77.5479907420401,51,011,18.2
Arlington County,Virginia,83.7726072663419,51,013,8.8
Bath County,Virginia,76.5770007084216,51,017,9.3
Bland County,Virginia,75.548625181427,51,021,13.5
Botetourt County,Virginia,79.3265847863055,51,023,7.2
Brunswick County,Virginia,75.8974653534949,51,025,23.5
Buchanan County,Virginia,73.1707978352041,51,027,24.0
Buckingham County,Virginia,77.7631378998701,51,029,22.2
Campbell County,Virginia,78.6732779045608,51,031,14.8
Caroline County,Virginia,77.5547482937016,51,033,12.5
Carroll County,Virginia,77.3889762141503,51,035,18.5
Charles City County,Virginia,77.1226621904835,51,036,13.6
Charlotte County,Virginia,76.2493963269798,51,037,19.3
Chesterfield County,Virginia,79.6183958384722,51,041,7.2
Clarke County,Virginia,78.7288014265655,51,043,9.5
Craig County,Virginia,77.7527868736933,51,045,10.4
Culpeper County,Virginia,78.1149453397421,51,047,9.7
Cumberland County,Virginia,78.6815047141939,51,049,18.5
Dickenson County,Virginia,73.3016858515763,51,051,20.2
Dinwiddie County,Virginia,77.4771171851544,51,053,13.7
Essex County,Virginia,76.9241993478488,51,057,12.4
Fauquier County,Virginia,79.4217775606565,51,061,5.8
Floyd County,Virginia,78.5638373770816,51,063,10.6
Fluvanna County,Virginia,80.530680027933,51,065,6.5
Franklin County,Virginia,78.4258749671028,51,067,14.5
Frederick County,Virginia,79.6077777436946,51,069,5.9
Giles County,Virginia,75.3003773595755,51,071,13.3
Gloucester County,Virginia,77.6610773685901,51,073,8.6
Goochland County,Virginia,80.2298193514205,51,075,6.2
Grayson County,Virginia,76.4200611043453,51,077,20.2
Greene County,Virginia,79.1112851062459,51,079,11.3
Hanover County,Virginia,79.6201706389997,51,085,5.5
Henrico County,Virginia,79.3742998704283,51,087,10.7
Henry County,Virginia,75.7633545706109,51,089,17.8
Highland County,Virginia,79.5151078174704,51,091,12.5
Isle of Wight County,Virginia,78.5099707656506,51,093,11.3
King and Queen County,Virginia,77.5249928350226,51,097,11.3
King George County,Virginia,79.0698451714736,51,099,5.8
King William County,Virginia,77.2139709631248,51,101,11.7
Lancaster County,Virginia,77.6970165283535,51,103,10.9
Lee County,Virginia,74.6938106916817,51,105,26.0
Loudoun County,Virginia,83.7074476765766,51,107,3.8
Louisa County,Virginia,78.5322387068429,51,109,9.6
Lunenburg County,Virginia,76.6689304883178,51,111,19.9
Madison County,Virginia,78.7613057061879,51,113,13.8
Mathews County,Virginia,78.9201593203842,51,115,9.1
Mecklenburg County,Virginia,76.0557938017133,51,117,19.9
Middlesex County,Virginia,77.7456592669068,51,119,9.8
Montgomery County,Virginia,79.7871102159803,51,121,25.6
Nelson County,Virginia,78.0455937498671,51,125,14.1
New Kent County,Virginia,78.6685626780895,51,127,5.4
Northampton County,Virginia,75.9726469704396,51,131,23.8
Northumberland County,Virginia,79.4457264281934,51,133,12.2
Nottoway County,Virginia,75.9018569066525,51,135,20.9
Orange County,Virginia,78.4745998768524,51,137,12.6
Page County,Virginia,76.9469159570944,51,139,17.2
Patrick County,Virginia,76.4490285414737,51,141,20.2
Powhatan County,Virginia,80.2811062824651,51,145,5.4
Prince Edward County,Virginia,76.9676826063576,51,147,22.3
Prince George County,Virginia,79.8893638836121,51,149,10.1
Pulaski County,Virginia,75.9192267496748,51,155,13.6
Rappahannock County,Virginia,80.1592202031993,51,157,10.7
Richmond County,Virginia,76.8809762843996,51,159,12.9
Roanoke County,Virginia,79.4139902938785,51,161,7.9
Russell County,Virginia,74.6958602374706,51,167,18.7
Scott County,Virginia,75.1631192315277,51,169,19.1
Shenandoah County,Virginia,78.659175258913,51,171,12.8
Smyth County,Virginia,74.9283304886747,51,173,19.3
Stafford County,Virginia,79.9899345428072,51,179,5.4
Surry County,Virginia,78.2570562531959,51,181,11.4
Sussex County,Virginia,75.0488509738963,51,183,22.5
Tazewell County,Virginia,73.4081431448105,51,185,19.5
Warren County,Virginia,76.7830839567118,51,187,9.9
Washington County,Virginia,77.3952925829109,51,191,12.3
Westmoreland County,Virginia,77.3778192501403,51,193,12.7
Wise County,Virginia,73.494473305622,51,195,22.7
Wythe County,Virginia,75.7600100788477,51,197,15.1
Alexandria City,Virginia,82.7538463518252,51,510,8.7
Bristol City,Virginia,73.227033451542,51,520,19.6
Chesapeake City,Virginia,78.3341978640505,51,550,9.1
Colonial Heights City,Virginia,76.7648531971005,51,570,10.6
Covington City,Virginia,72.8567740521972,51,580,21.9
Falls Church City,Virginia,82.0166250005603,51,610,4.6
Galax City,Virginia,71.8497332765625,51,640,25.8
Hampton City,Virginia,76.8114525871622,51,650,15.5
Hopewell City,Virginia,73.1988674084863,51,670,17.7
Lexington City,Virginia,78.5342484477261,51,678,19.3
Lynchburg City,Virginia,76.9070660837164,51,680,24.6
Martinsville City,Virginia,70.6045963998268,51,690,25.9
Norfolk City,Virginia,75.6420399790759,51,710,20.5
Norton City,Virginia,75.0368641571923,51,720,14.8
Petersburg City,Virginia,71.0215170444858,51,730,27.5
Poquoson City,Virginia,79.6608946023077,51,735,6.2
Portsmouth City,Virginia,74.6246608550635,51,740,18.2
Radford City,Virginia,76.7875972136459,51,750,39.6
Richmond City,Virginia,76.4890476114745,51,760,25.5
Roanoke City,Virginia,74.8113839460953,51,770,21.9
Salem City,Virginia,76.3481807797127,51,775,11.6
Suffolk City,Virginia,77.4183481392089,51,800,11.1
Virginia Beach City,Virginia,80.0565625848833,51,810,8.3
Winchester City,Virginia,77.1857667052165,51,840,15.6
Fairfax County,Virginia,84.2780797739235,51,059,6.0
Fairfax City,Virginia,84.2780797739235,51,600,8.8
Rockingham County,Virginia,80.5984540236499,51,165,10.9
Harrisonburg City,Virginia,80.5984540236499,51,660,32.5
James City County,Virginia,81.8248217110333,51,095,8.5
Williamsburg City,Virginia,81.8248217110333,51,830,20.5
Prince William County,Virginia,81.575645881036,51,153,6.5
Manassas City,Virginia,81.575645881036,51,683,12.3
Manassas Park City,Virginia,81.575645881036,51,685,9.3
Rockbridge County,Virginia,78.9675577732209,51,163,13.2
Buena Vista City,Virginia,78.9675577732209,51,530,22.9
Spotsylvania County,Virginia,79.3005963269967,51,177,8.1
Fredericksburg City,Virginia,79.3005963269967,51,630,19.2
Augusta County,Virginia,78.3439156881684,51,015,9.3
Staunton City,Virginia,78.3439156881684,51,790,18.2
Waynesboro City,Virginia,78.3439156881684,51,820,20.7
Pittsylvania County,Virginia,75.6300592756101,51,143,14.5
Danville City,Virginia,75.6300592756101,51,590,26.1
Greensville County,Virginia,74.5292598966052,51,081,20.0
Emporia City,Virginia,74.5292598966052,51,595,34.6
Albemarle County,Virginia,81.4004334540065,51,003,9.7
Charlottesville City,Virginia,81.4004334540065,51,540,27.5
Bedford County,Virginia,79.0923205775395,51,019,10.2
Bedford City,Virginia,79.0923205775395,51,515,
Halifax County,Virginia,76.1698187906973,51,083,20.2
Southampton County,Virginia,76.1850475090415,51,175,14.5
Franklin City,Virginia,76.1850475090415,51,620,25.8
Alleghany County,Virginia,76.0266880089794,51,005,14.2
York County,Virginia,78.2021212060927,51,199,6.2
Newport News City,Virginia,78.2021212060927,51,700,15.2
Adams County,Washington,79.2697109959837,53,001,23.3
Asotin County,Washington,79.1463879556039,53,003,15.3
Benton County,Washington,80.049712333904,53,005,13.7
Chelan County,Washington,80.4427002018105,53,007,14.8
Clallam County,Washington,79.0923897755678,53,009,15.1
Clark County,Washington,80.0368958749517,53,011,11.8
Columbia County,Washington,79.4503665333425,53,013,17.5
Cowlitz County,Washington,77.3983545394922,53,015,18.4
Douglas County,Washington,80.7763660024015,53,017,15.7
Ferry County,Washington,77.8871739991083,53,019,22.8
Franklin County,Washington,80.4794770013334,53,021,19.6
Garfield County,Washington,80.7243458692456,53,023,12.4
Grant County,Washington,78.9211959123658,53,025,19.4
Grays Harbor County,Washington,76.9361755936782,53,027,18.8
Island County,Washington,81.85457724157,53,029,9.8
Jefferson County,Washington,81.432473263002,53,031,12.6
King County,Washington,81.9580273347823,53,033,11.8
Kitsap County,Washington,79.9806872997223,53,035,10.9
Kittitas County,Washington,81.4229383219207,53,037,22.1
Klickitat County,Washington,80.836901290122,53,039,15.6
Lewis County,Washington,77.8736764569019,53,041,16.8
Lincoln County,Washington,80.0284497545225,53,043,13.4
Mason County,Washington,78.8135350056921,53,045,17.1
Okanogan County,Washington,78.1130813442904,53,047,21.7
Pacific County,Washington,77.2042402145532,53,049,17.1
Pend Oreille County,Washington,77.7994871890905,53,051,21.9
Pierce County,Washington,78.9632365946874,53,053,12.6
San Juan County,Washington,84.3541144891335,53,055,11.4
Skagit County,Washington,79.6988638482681,53,057,14.9
Skamania County,Washington,81.3715024046144,53,059,13.6
Snohomish County,Washington,80.3319588473059,53,061,10.3
Spokane County,Washington,78.5144549547313,53,063,15.6
Stevens County,Washington,78.3802797438415,53,065,17.6
Thurston County,Washington,80.1305891578252,53,067,11.9
Wahkiakum County,Washington,79.3974375541963,53,069,21.9
Walla Walla County,Washington,79.9663309421618,53,071,16.7
Whatcom County,Washington,80.9410114297993,53,073,16.2
Whitman County,Washington,81.0304404939214,53,075,32.7
Yakima County,Washington,78.2514235811453,53,077,22.5
Barbour County,West Virginia,75.9155360215567,54,001,19.8
Berkeley County,West Virginia,76.1533857372582,54,003,14.6
Boone County,West Virginia,72.0065996493198,54,005,21.1
Braxton County,West Virginia,75.753213980387,54,007,21.3
Brooke County,West Virginia,76.1659848723649,54,009,13.6
Cabell County,West Virginia,73.8172086376181,54,011,22.6
Calhoun County,West Virginia,76.7047746124703,54,013,22.9
Clay County,West Virginia,74.1834828861336,54,015,25.5
Doddridge County,West Virginia,77.9193514897905,54,017,15.3
Fayette County,West Virginia,73.2461557485397,54,019,21.1
Gilmer County,West Virginia,77.2196113123347,54,021,30.0
Grant County,West Virginia,78.1609079414592,54,023,17.5
Greenbrier County,West Virginia,75.7187976501838,54,025,19.4
Hampshire County,West Virginia,76.6276640717145,54,027,20.8
Hancock County,West Virginia,76.0605097020272,54,029,16.4
Hardy County,West Virginia,77.5952911575837,54,031,15.0
Harrison County,West Virginia,75.5996029933031,54,033,16.0
Jackson County,West Virginia,76.463321302761,54,035,18.9
Jefferson County,West Virginia,77.9617608382475,54,037,12.4
Kanawha County,West Virginia,74.5904863609199,54,039,15.0
Lewis County,West Virginia,74.5244947305778,54,041,19.7
Lincoln County,West Virginia,72.69260616909,54,043,26.5
Logan County,West Virginia,70.8261176055479,54,045,19.6
McDowell County,West Virginia,68.6314767005646,54,047,35.2
Marion County,West Virginia,76.8112686089627,54,049,16.7
Marshall County,West Virginia,76.7723516836066,54,051,15.1
Mason County,West Virginia,74.5239563950687,54,053,18.0
Mercer County,West Virginia,73.1126683922174,54,055,21.8
Mineral County,West Virginia,76.367537910948,54,057,18.7
Mingo County,West Virginia,70.7239871312033,54,059,23.0
Monongalia County,West Virginia,79.1893663286645,54,061,22.8
Monroe County,West Virginia,76.4058773612003,54,063,16.5
Morgan County,West Virginia,76.5859216123133,54,065,13.4
Nicholas County,West Virginia,74.5695525785375,54,067,19.3
Ohio County,West Virginia,76.6973447977473,54,069,16.8
Pendleton County,West Virginia,78.942685384824,54,071,19.7
Pleasants County,West Virginia,75.8531809663972,54,073,16.7
Pocahontas County,West Virginia,76.8663452569423,54,075,16.8
Preston County,West Virginia,77.1689120256745,54,077,14.1
Putnam County,West Virginia,76.861728518428,54,079,10.1
Raleigh County,West Virginia,73.6814533455292,54,081,17.1
Randolph County,West Virginia,76.6878559199401,54,083,16.0
Ritchie County,West Virginia,76.7173327595993,54,085,18.6
Roane County,West Virginia,74.4365379769736,54,087,24.5
Summers County,West Virginia,75.0844588405431,54,089,17.1
Taylor County,West Virginia,77.1071435001674,54,091,20.3
Tucker County,West Virginia,77.3462867582105,54,093,15.2
Tyler County,West Virginia,76.4013892113924,54,095,18.0
Upshur County,West Virginia,77.1634620731787,54,097,20.9
Wayne County,West Virginia,75.2783485405211,54,099,19.6
Webster County,West Virginia,74.6047862500529,54,101,22.6
Wetzel County,West Virginia,75.7989613362251,54,103,20.2
Wirt County,West Virginia,76.1967772030206,54,105,19.1
Wood County,West Virginia,75.9698591438374,54,107,16.8
Wyoming County,West Virginia,71.1292012582711,54,109,20.9
Adams County,Wisconsin,78.0012324696746,55,001,12.7
Ashland County,Wisconsin,77.2788125611385,55,003,17.0
Barron County,Wisconsin,79.289656094568,55,005,13.4
Bayfield County,Wisconsin,79.9191348184137,55,007,12.9
Brown County,Wisconsin,80.0791611445637,55,009,11.7
Buffalo County,Wisconsin,80.5803428992461,55,011,12.2
Burnett County,Wisconsin,79.2363832600242,55,013,16.2
Calumet County,Wisconsin,80.5714060295841,55,015,6.1
Chippewa County,Wisconsin,79.8798627356848,55,017,10.8
Clark County,Wisconsin,79.3183449106831,55,019,16.3
Columbia County,Wisconsin,79.2334323213353,55,021,9.2
Crawford County,Wisconsin,79.5430650749835,55,023,12.3
Dane County,Wisconsin,81.4475079490959,55,025,13.3
Dodge County,Wisconsin,79.1148111882012,55,027,9.2
Door County,Wisconsin,80.710511184736,55,029,11.7
Douglas County,Wisconsin,78.4447791194452,55,031,15.5
Dunn County,Wisconsin,80.8652528841678,55,033,15.1
Eau Claire County,Wisconsin,80.0650359248336,55,035,15.4
Florence County,Wisconsin,77.9701494571999,55,037,10.4
Fond du Lac County,Wisconsin,80.1432347936572,55,039,10.0
Forest County,Wisconsin,77.3296791771447,55,041,17.9
Grant County,Wisconsin,79.5762147706567,55,043,16.6
Green County,Wisconsin,80.1479960404872,55,045,9.6
Green Lake County,Wisconsin,78.7974300217537,55,047,12.2
Iowa County,Wisconsin,79.9828087807004,55,049,10.0
Iron County,Wisconsin,78.8717402676157,55,051,14.8
Jackson County,Wisconsin,78.444417850001,55,053,17.3
Jefferson County,Wisconsin,80.1662011388743,55,055,11.2
Juneau County,Wisconsin,78.0073383662772,55,057,13.9
Kenosha County,Wisconsin,78.0968061932068,55,059,15.3
Kewaunee County,Wisconsin,81.3650052884951,55,061,10.0
La Crosse County,Wisconsin,80.2373100251996,55,063,14.1
Lafayette County,Wisconsin,80.8375018677282,55,065,11.2
Langlade County,Wisconsin,78.9235009281056,55,067,15.9
Lincoln County,Wisconsin,78.7161532042877,55,069,10.9
Manitowoc County,Wisconsin,79.4522484489351,55,071,9.9
Marathon County,Wisconsin,80.2890029724422,55,073,11.4
Marinette County,Wisconsin,78.3148604981732,55,075,13.0
Marquette County,Wisconsin,78.468185953863,55,077,13.1
Menominee County,Wisconsin,73.4364248077089,55,078,29.3
Milwaukee County,Wisconsin,77.3560853992002,55,079,21.9
Monroe County,Wisconsin,78.5036427978617,55,081,15.4
Oconto County,Wisconsin,79.2906947748074,55,083,10.2
Oneida County,Wisconsin,79.0008941974228,55,085,11.3
Outagamie County,Wisconsin,80.4734499440966,55,087,8.9
Ozaukee County,Wisconsin,81.8298245467072,55,089,5.0
Pepin County,Wisconsin,81.127991157182,55,091,13.4
Pierce County,Wisconsin,81.2280874799864,55,093,12.8
Polk County,Wisconsin,79.324602194915,55,095,11.3
Portage County,Wisconsin,81.1417407451862,55,097,14.7
Price County,Wisconsin,78.6369970849464,55,099,13.8
Racine County,Wisconsin,78.7044561015064,55,101,13.3
Richland County,Wisconsin,80.5066879310649,55,103,14.3
Rock County,Wisconsin,78.438659236267,55,105,14.9
Rusk County,Wisconsin,78.3157741598655,55,107,17.9
Saint Croix County,Wisconsin,80.670017039423,55,109,6.8
Sauk County,Wisconsin,79.158636701052,55,111,12.2
Sawyer County,Wisconsin,77.4674952285571,55,113,17.8
Shawano County,Wisconsin,79.0166258593057,55,115,11.6
Sheboygan County,Wisconsin,79.6648898201125,55,117,9.3
Taylor County,Wisconsin,81.1025714129977,55,119,13.0
Trempealeau County,Wisconsin,79.699587701597,55,121,12.1
Vernon County,Wisconsin,80.1481024264053,55,123,15.9
Vilas County,Wisconsin,78.9842663907241,55,125,14.4
Walworth County,Wisconsin,79.3933209701498,55,127,13.6
Washburn County,Wisconsin,78.3620617816351,55,129,13.0
Washington County,Wisconsin,81.0912744830789,55,131,6.2
Waukesha County,Wisconsin,81.5897944985754,55,133,5.6
Waupaca County,Wisconsin,77.768526001766,55,135,10.4
Waushara County,Wisconsin,79.2135463119106,55,137,11.2
Winnebago County,Wisconsin,79.9099988194873,55,139,12.5
Wood County,Wisconsin,80.0431525375594,55,141,11.2
Albany County,Wyoming,80.5302313826364,56,001,27.6
Big Horn County,Wyoming,76.8200430382007,56,003,10.8
Campbell County,Wyoming,77.8340634855215,56,005,6.8
Carbon County,Wyoming,77.6498161374646,56,007,15.0
Converse County,Wyoming,78.1722198721657,56,009,9.2
Crook County,Wyoming,79.8086461714748,56,011,5.0
Fremont County,Wyoming,75.1855336851861,56,013,14.0
Goshen County,Wyoming,79.52541196744,56,015,17.4
Hot Springs County,Wyoming,76.0911719093601,56,017,9.9
Johnson County,Wyoming,79.0241261655236,56,019,8.1
Laramie County,Wyoming,78.5946107678484,56,021,10.5
Lincoln County,Wyoming,79.9515931881725,56,023,7.9
Natrona County,Wyoming,77.463874091929,56,025,10.3
Niobrara County,Wyoming,78.7178839559034,56,027,17.6
Park County,Wyoming,80.3251696498745,56,029,8.4
Platte County,Wyoming,78.6751717586722,56,031,15.2
Sheridan County,Wyoming,78.2801219857011,56,033,8.4
Sublette County,Wyoming,81.791146533502,56,035,7.8
Sweetwater County,Wyoming,77.9775690972616,56,037,12.2
Teton County,Wyoming,84.5114371521779,56,039,8.5
Uinta County,Wyoming,77.8596859545898,56,041,14.2
Washakie County,Wyoming,78.324677206291,56,043,14.2
Weston County,Wyoming,79.1138100243076,56,045,12.4
