County,State,mean_life_expectancy,State_FIPS,County_FIPS
Ohio County,West Virginia,77.0147899343067,54,069
Pendleton County,West Virginia,78.7514762623541,54,071
Pleasants County,West Virginia,75.9689722526658,54,073
Pocahontas County,West Virginia,76.7150196555619,54,075
Preston County,West Virginia,77.2892357712074,54,077
Putnam County,West Virginia,77.1994581532748,54,079
Raleigh County,West Virginia,74.3678160544579,54,081
Randolph County,West Virginia,76.7679802425737,54,083
Ritchie County,West Virginia,76.7469540429805,54,085
Roane County,West Virginia,74.7964746555871,54,087
Summers County,West Virginia,75.6960807132236,54,089
Taylor County,West Virginia,76.8244602520255,54,091
Tucker County,West Virginia,77.743430798119,54,093
Tyler County,West Virginia,76.2350732675126,54,095
Upshur County,West Virginia,76.9249114886288,54,097
Wayne County,West Virginia,75.5968680710828,54,099
Webster County,West Virginia,74.7672069349236,54,101
Wetzel County,West Virginia,76.2038943349458,54,103
Wirt County,West Virginia,76.4619771447123,54,105
Wood County,West Virginia,76.4652884490869,54,107
Wyoming County,West Virginia,72.0641539320562,54,109
Adams County,Wisconsin,78.3515420166765,55,001
Ashland County,Wisconsin,77.4513640304309,55,003
Barron County,Wisconsin,79.3699275410242,55,005
Bayfield County,Wisconsin,79.7049362666754,55,007
Brown County,Wisconsin,80.2538030984779,55,009
Buffalo County,Wisconsin,80.6229647833852,55,011
Burnett County,Wisconsin,79.2543131435658,55,013
Calumet County,Wisconsin,80.9768932004258,55,015
Chippewa County,Wisconsin,80.1164576892831,55,017
Clark County,Wisconsin,79.7130618625301,55,019
Columbia County,Wisconsin,79.3683199857529,55,021
Crawford County,Wisconsin,79.5359527765306,55,023
Dane County,Wisconsin,81.3464987149318,55,025
Dodge County,Wisconsin,79.1806043939954,55,027
Door County,Wisconsin,80.8165008905372,55,029
Douglas County,Wisconsin,78.2583025327487,55,031
Dunn County,Wisconsin,80.8738706432645,55,033
Eau Claire County,Wisconsin,80.4516122673561,55,035
Florence County,Wisconsin,78.2922333507996,55,037
Fond du Lac County,Wisconsin,79.9816443777942,55,039
Forest County,Wisconsin,77.5879973404427,55,041
Grant County,Wisconsin,79.4226502600649,55,043
Green County,Wisconsin,79.979632630839,55,045
Green Lake County,Wisconsin,78.7638965844778,55,047
Iowa County,Wisconsin,79.844221038952,55,049
Iron County,Wisconsin,79.163553642751,55,051
Jackson County,Wisconsin,78.6590337176158,55,053
Jefferson County,Wisconsin,80.2510426402511,55,055
Juneau County,Wisconsin,78.1174375553402,55,057
Kenosha County,Wisconsin,78.211770260499,55,059
Kewaunee County,Wisconsin,81.1898599316458,55,061
La Crosse County,Wisconsin,80.1321205290052,55,063
Lafayette County,Wisconsin,80.6965986281746,55,065
Langlade County,Wisconsin,78.8750412824924,55,067
Lincoln County,Wisconsin,79.0401617354359,55,069
Manitowoc County,Wisconsin,79.8240692098674,55,071
Marathon County,Wisconsin,80.542622959081,55,073
Marinette County,Wisconsin,78.4600649173921,55,075
Marquette County,Wisconsin,78.7562077695791,55,077
Menominee County,Wisconsin,73.0572394940502,55,078
Milwaukee County,Wisconsin,77.2900093531257,55,079
Monroe County,Wisconsin,78.3521659962408,55,081
Oconto County,Wisconsin,79.1972497781373,55,083
Oneida County,Wisconsin,78.9131127790002,55,085
Outagamie County,Wisconsin,80.6180447768378,55,087
Ozaukee County,Wisconsin,81.6649307877774,55,089
Pepin County,Wisconsin,81.0154951591241,55,091
Pierce County,Wisconsin,81.1352936377375,55,093
Polk County,Wisconsin,79.4736205775704,55,095
Portage County,Wisconsin,81.2150136891217,55,097
Price County,Wisconsin,78.8384172308063,55,099
Racine County,Wisconsin,78.8845797256925,55,101
Richland County,Wisconsin,80.3800121049825,55,103
Rock County,Wisconsin,78.4853426396879,55,105
Rusk County,Wisconsin,78.6920743999292,55,107
Saint Croix County,Wisconsin,80.6854552945095,55,109
Sauk County,Wisconsin,79.4210363855612,55,111
Sawyer County,Wisconsin,77.6269677451834,55,113
Shawano County,Wisconsin,79.2729404069623,55,115
Sheboygan County,Wisconsin,79.6780890489089,55,117
Taylor County,Wisconsin,81.2932755326955,55,119
Trempealeau County,Wisconsin,79.5491581141013,55,121
Vernon County,Wisconsin,80.0157864325407,55,123
Vilas County,Wisconsin,78.9810444259796,55,125
Walworth County,Wisconsin,79.375163766969,55,127
Washburn County,Wisconsin,78.4548807266372,55,129
Washington County,Wisconsin,81.0077864685452,55,131
Waukesha County,Wisconsin,81.380010777775,55,133
Waupaca County,Wisconsin,77.7240784669133,55,135
Waushara County,Wisconsin,79.3618903451932,55,137
Winnebago County,Wisconsin,79.9062782746579,55,139
Wood County,Wisconsin,80.2665316840881,55,141
Albany County,Wyoming,80.5067452351073,56,001
Big Horn County,Wyoming,76.885160580033,56,003
Campbell County,Wyoming,77.6772704564112,56,005
Carbon County,Wyoming,77.2589955213237,56,007
Converse County,Wyoming,78.4283146266532,56,009
Crook County,Wyoming,79.8061310325564,56,011
Fremont County,Wyoming,75.3871399862687,56,013
Goshen County,Wyoming,79.217184260973,56,015
Hot Springs County,Wyoming,76.2080395493885,56,017
Johnson County,Wyoming,79.574214171201,56,019
Laramie County,Wyoming,78.2410425331034,56,021
Lincoln County,Wyoming,80.1185654806458,56,023
Natrona County,Wyoming,77.6552988797937,56,025
Niobrara County,Wyoming,78.5690139211847,56,027
Park County,Wyoming,80.0652209664584,56,029
Platte County,Wyoming,78.7409403587971,56,031
Sheridan County,Wyoming,78.0171947638597,56,033
Sublette County,Wyoming,81.6784833452777,56,035
Sweetwater County,Wyoming,77.582421688699,56,037
Teton County,Wyoming,83.7710123885938,56,039
Uinta County,Wyoming,77.836525863648,56,041
Washakie County,Wyoming,78.6741798692422,56,043
Weston County,Wyoming,79.0377408327034,56,045
